Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,27863700000.0,28489600000.0,29683200000.0,10965800000.0
Capital Surplus,18489900000.0,18464600000.0,18438800000.0,8688300000.0
Total Liab,36777200000.0,37564500000.0,38598900000.0,18695200000.0
Total Stockholder Equity,21206900000.0,21414700000.0,22954100000.0,12547900000.0
Other Current Liab,2478000000.0,2941800000.0,2714800000.0,1078500000.0
Total Assets,57984100000.0,58979200000.0,61553000000.0,31243100000.0
Common Stock,12100000.0,12100000.0,12100000.0,6100000.0
Other Current Assets,1799900000.0,1695100000.0,1354700000.0,415000000.0
Retained Earnings,3909900000.0,4323600000.0,5361200000.0,6277000000.0
Other Liab,5519000000.0,5267000000.0,5377300000.0,2161400000.0
Good Will,11990400000.0,11907300000.0,12347000000.0,9817300000.0
Treasury Stock,-1205000000.0,-1385600000.0,-858000000.0,-2423500000.0
Other Assets,2884000000.0,2671900000.0,2823900000.0,781500000.0
Cash,673900000.0,806900000.0,844400000.0,664500000.0
Total Current Liabilities,10132600000.0,9978100000.0,10562900000.0,7275400000.0
Deferred Long Term Asset Charges,2183700000.0,1997300000.0,2147900000.0,658100000.0
Short Long Term Debt,2148400000.0,2255300000.0,2256300000.0,3182600000.0
Other Stockholder Equity,-1205000000.0,-1385600000.0,-858000000.0,-1423800000.0
Property Plant Equipment,3472000000.0,3558300000.0,3783500000.0,2286200000.0
Total Current Assets,11749800000.0,12318500000.0,12867500000.0,7334700000.0
Long Term Investments,24200000.0,33600000.0,47900000.0,57600000.0
Net Tangible Assets,-18647200000.0,-18982200000.0,-19076100000.0,-8235200000.0
Short Term Investments,88100000.0,85400000.0,84900000.0,80000000.0
Net Receivables,4478700000.0,4529000000.0,4843800000.0,2964100000.0
Long Term Debt,20917000000.0,22102200000.0,22429200000.0,9101500000.0
Inventory,4487600000.0,4942200000.0,5471900000.0,3022000000.0
Accounts Payable,1800200000.0,2043200000.0,1904200000.0,1447800000.0
Investments,-300000.0,-300000.0,-300000.0,-400000.0
Change To Liabilities,-245400000.0,191900000.0,17000000.0,134800000.0
Total Cashflows From Investing Activities,-16800000.0,236300000.0,-22300000.0,-58700000.0
Net Borrowings,-87000000.0,-1063900000.0,154100000.0,400000.0
Total Cash From Financing Activities,-685500000.0,-1099800000.0,149100000.0,-145700000.0
Change To Operating Activities,261100000.0,-354600000.0,-130200000.0,131600000.0
Net Income,-279200000.0,-1037600000.0,-915800000.0,185700000.0
Change In Cash,-134000000.0,-36900000.0,182900000.0,342400000.0
Repurchase Of Stock,-5700000.0,-7800000.0,-800000.0,-800000.0
Effect Of Exchange Rate,8900000.0,-22200000.0,19800000.0,21800000.0
Total Cash From Operating Activities,559400000.0,848800000.0,36200000.0,525000000.0
Depreciation,1317100000.0,1422500000.0,632500000.0,432300000.0
Dividends Paid,-133000000.0,-133000000.0,-133000000.0,-133000000.0
Change To Inventory,-137600000.0,-203400000.0,-209500000.0,-256600000.0
Change To Account Receivables,-54900000.0,-59800000.0,106000000.0,-149900000.0
Other Cashflows From Financing Activities,-459800000.0,-28100000.0,-4200000.0,-146100000.0
Change To Netincome,530600000.0,395200000.0,647800000.0,-18800000.0
Capital Expenditures,-89300000.0,-49500000.0,-116900000.0,-38200000.0
