Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-23,284.0,285.8599853515625,281.17999267578125,285.1400146484375,285.1400146484375,235600,CACC,1.0054007783833585,1.3072525105239297,1.1306725725394469,1.0231439317955078,-0.0177431534121492,0.1930143575592475,0.0622154206738583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,286.3800048828125,288.0,284.45001220703125,284.8999938964844,284.8999938964844,307700,CACC,1.012495604193966,1.2713233414060132,1.1327132269870517,1.023176662025299,-0.0106810578313334,0.1705304575596187,0.0533324066891984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,285.0599975585937,286.7300109863281,280.0199890136719,286.1499938964844,286.1499938964844,234200,CACC,0.9913681591005148,1.1522278472399747,1.1381094543917638,1.028738706809164,-0.0373705477086492,0.0440140256854091,0.0442881921064592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,287.1499938964844,296.0199890136719,284.29998779296875,294.5599975585937,294.5599975585937,412600,CACC,0.973146375177655,1.1075163419684462,1.1126086831296105,1.0357335667629224,-0.0625871915852673,0.0031478112810048,0.0215866488087492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,294.6099853515625,299.7699890136719,294.6099853515625,299.0,299.0,470600,CACC,1.0174581980625523,1.0673244310461956,1.132809335970161,1.0327543330408862,-0.0152961349783338,-0.0110945225498451,0.0366805372350913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,299.0299987792969,299.9200134277344,290.010009765625,296.0199890136719,296.0199890136719,576100,CACC,1.0232416902173953,1.0303696408540095,1.151104697812357,1.0448229351223306,-0.0215812449049352,-0.0157412927184692,0.0407152054174899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,295.45001220703125,295.45001220703125,280.010009765625,286.7300109863281,286.7300109863281,386800,CACC,1.061172452674234,1.101837898268854,1.202873716323088,1.0378093145840102,0.0233631380902239,0.0481815298543626,0.0952937651946645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,287.8999938964844,288.3699951171875,281.5199890136719,283.0799865722656,283.0799865722656,162400,CACC,1.0805426713015842,1.1109227988678267,1.2022396591621465,1.0388512590749122,0.041691412226672,0.0563387805159769,0.0927970529030779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,283.6300048828125,283.6300048828125,277.20001220703125,280.8500061035156,280.8500061035156,189300,CACC,1.1004806858017364,1.0873419912629647,1.2171621467292948,1.0310647944789963,0.06941589132274,0.0692956491429652,0.1126601354437126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,280.8299865722656,283.1300048828125,277.67999267578125,280.7900085449219,280.7900085449219,224600,CACC,1.0996829993325672,1.1140353575243014,1.2212685743512584,1.0262436118253355,0.0734393875072314,0.0883989519565489,0.1134582556618921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,281.3800048828125,286.3699951171875,279.2300109863281,284.7300109863281,284.7300109863281,185200,CACC,1.1032205352328337,1.125908665060456,1.2420187581330098,1.0311845275729687,0.0720360076598649,0.0897977358580115,0.136290473796903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,286.3800048828125,286.3800048828125,281.0,284.1499938964844,284.1499938964844,163500,CACC,1.1236319044075374,1.109836326325764,1.2389935073757168,1.0414917955670933,0.082140108840444,0.0639265162980979,0.1271671482806466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,284.94000244140625,288.3999938964844,280.3599853515625,286.79998779296875,286.79998779296875,201100,CACC,1.123709945943024,1.1213737762908202,1.249267865393214,1.0390384642435906,0.0846714816994333,0.0603690131930816,0.1346145599918624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,286.1000061035156,286.739990234375,278.5799865722656,283.1499938964844,283.1499938964844,249400,CACC,1.1522161646921043,1.137806888124162,1.2822179247205752,1.0401272810196784,0.1120888836724258,0.0622320353900698,0.1695389318942517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,283.2200012207031,284.7099914550781,280.5899963378906,283.3500061035156,283.3500061035156,138600,CACC,1.1267337317402084,1.136086101034022,1.286571307359664,1.0393664161720684,0.08736731556814,0.0601928523936041,0.173233347004736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,282.6000061035156,286.2300109863281,279.9200134277344,283.6000061035156,283.6000061035156,131300,CACC,1.1443582565596382,1.1308532600595824,1.2748236980395469,1.0305050740272153,0.1138531825324229,0.0641860452932616,0.16319113720894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,282.7099914550781,286.2799987792969,281.989990234375,285.0599975585937,285.0599975585937,128100,CACC,1.1436188970463703,1.1264295546677463,1.2682593204084516,1.043144349882203,0.1004745471641672,0.0614887722249239,0.1546070995702007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,283.1600036621094,285.5,278.3800048828125,284.5899963378906,284.5899963378906,196300,CACC,1.1693313294968766,1.1045011793002908,1.2279068720044994,1.0570826794517585,0.112248650045118,0.0365514610266937,0.1172787725738515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,286.2799987792969,287.739990234375,283.5599975585937,286.1199951171875,286.1199951171875,331600,CACC,1.1703830589680853,1.1109674281484452,1.2341325016692302,1.0412088647392546,0.1291741942288307,0.040488215810827,0.121917790906082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,285.739990234375,286.1700134277344,279.8900146484375,286.010009765625,286.010009765625,486700,CACC,1.1526520127665714,1.1126534041487088,1.2342575354439662,1.0392013474275237,0.1134506653390476,0.0373323564697434,0.1343181635262904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,286.2900085449219,290.3099975585937,285.1300048828125,289.3999938964844,289.3999938964844,463500,CACC,1.1394954940172786,1.0871112369964164,1.2318590446394988,1.0381241126825425,0.1013713813347361,0.0294016763675577,0.124691092850367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,289.739990234375,291.70001220703125,288.0199890136719,290.8999938964844,290.8999938964844,143400,CACC,1.1173255606700272,1.0817807117362384,1.2371262029344503,1.03199537924298,0.085330181427047,0.0391791719327916,0.1315567377150457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,290.95001220703125,292.5899963378906,286.1099853515625,286.67999267578125,286.67999267578125,86300,CACC,1.1409934926063958,1.109913529268368,1.2575694091823124,1.0328322263084138,0.108161266297982,0.0754098829499883,0.147945370486302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,287.8599853515625,288.8599853515625,285.0199890136719,288.4599914550781,288.4599914550781,44800,CACC,1.1289260332214834,1.1250780633662416,1.267420151610351,1.032019884081241,0.0969061491402427,0.0823670413715329,0.1503950801211147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,288.7900085449219,288.95001220703125,281.7699890136719,283.67999267578125,283.67999267578125,130600,CACC,1.14900599486253,1.1661732087758263,1.2852510417265066,1.0369551897736955,0.1120508050888342,0.109141971985458,0.168183546240707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,284.67999267578125,287.9700012207031,283.07000732421875,286.6499938964844,286.6499938964844,115200,CACC,1.1284842765534608,1.1688121949373291,1.274795120210941,1.020376345675996,0.1081079308774648,0.1153990151839448,0.1633958701798064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,288.04998779296875,304.44000244140625,287.0,304.2200012207031,304.2200012207031,611600,CACC,1.080237997384007,1.1113009835503815,1.2027151836837793,1.026253639124301,0.0539843582597061,0.0572476288951717,0.090430920241562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,306.95001220703125,308.19000244140625,301.8099975585937,302.8999938964844,302.8999938964844,415100,CACC,1.0764939382456795,1.0953119699535343,1.2055133748905715,1.0246409570196735,0.051852981226006,0.045886787479686,0.0947116729566364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,302.3399963378906,305.0,293.67999267578125,304.2699890136719,304.2699890136719,288400,CACC,1.0742432614242332,1.1160482427894234,1.1777369410146254,1.029880242563007,0.0443630188612262,0.0478079670980817,0.0685730103462347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,307.1300048828125,309.25,303.6400146484375,305.8800048828125,305.8800048828125,448200,CACC,1.0756179041244425,1.1041911684596626,1.183470623189927,1.036157586789428,0.0394603173350145,0.0335798705061038,0.066059900734817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,306.75,309.6700134277344,305.19000244140625,309.07000732421875,309.07000732421875,398100,CACC,1.0684957530930803,1.0838321514482296,1.1685054691108638,1.0465343935592823,0.0219613595337979,0.0124224964230232,0.043480260056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,308.5,310.989990234375,307.3900146484375,308.7799987792969,308.7799987792969,191400,CACC,1.0748105647866997,1.077919546776703,1.1952846299350777,1.048372731047773,0.0264378337389266,0.0087802021903797,0.0673022748540317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,308.32000732421875,314.1199951171875,307.7699890136719,314.1199951171875,314.1199951171875,264400,CACC,1.0588628247860408,1.05672993633395,1.1716541903281854,1.0387885930282448,0.0200742317577959,-0.0002888765748241,0.0570431875451786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,316.6300048828125,319.8699951171875,315.0,319.2799987792969,319.2799987792969,245500,CACC,1.063329996548516,1.05468551591654,1.1738599661045366,1.0447156071702373,0.0186143893782786,-0.0022965213747445,0.0600340984002676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,319.4200134277344,324.0799865722656,319.4200134277344,322.2799987792969,322.2799987792969,203700,CACC,1.0580550810659866,1.0500807208314855,1.1442844736754638,1.0484619827112251,0.0095930983547614,0.0054572009968345,0.0398332822345446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,322.29998779296875,327.4800109863281,322.260009765625,326.25,326.25,204800,CACC,1.0320919577646073,1.030835241558908,1.1143294644995212,1.0415757419863072,-0.0094837842216999,-0.0179519652896851,0.0068329925700862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,324.9100036621094,326.989990234375,316.5799865722656,319.260009765625,319.260009765625,335500,CACC,1.0596065845931255,1.0554406475851674,1.1102236464480468,1.0495576207370112,0.0100489638561143,0.0065648554297781,0.0197294349099463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,318.4200134277344,325.95001220703125,317.0,324.5400085449219,324.5400085449219,368800,CACC,1.0511800853954294,1.0114931298778027,1.0890182515874942,1.0539026313731312,-0.0027225459777018,-0.0192333628570724,-0.0114339127241709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,326.8500061035156,329.0299987792969,322.7099914550781,326.0,326.0,252500,CACC,1.062883435582822,0.9874539989635256,1.0766871165644172,1.0520989179928428,0.0107845175899792,-0.0132691986492456,0.0028525549928177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,326.8699951171875,333.2900085449219,326.8699951171875,332.7799987792969,332.7799987792969,159900,CACC,1.0604603497535658,0.988821439887166,1.0600096198508235,1.049480051520865,0.0109802982327007,-0.0270720485198188,-0.0113827560625769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,333.4599914550781,338.1199951171875,333.3500061035156,334.8699951171875,334.8699951171875,254900,CACC,1.0720578291117668,0.981754157014204,1.0553349032445034,1.0585213557872055,0.013536473324561,-0.0228528112781799,-0.0222398102226506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,334.8800048828125,335.510009765625,329.5799865722656,329.6700134277344,329.6700134277344,287500,CACC,1.0815663634410406,0.9846512334453462,1.0777443301522862,1.0561912314345747,0.0253751320064659,-0.0174761467981111,-0.0027117257781799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,330.42999267578125,333.1099853515625,328.5400085449219,329.7699890136719,329.7699890136719,210200,CACC,1.1093792901898156,1.001940791065772,1.0769931027513389,1.054691754118366,0.0546875360714496,-0.0120555973426295,-0.001397338925569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,330.8299865722656,332.0400085449219,324.4100036621094,325.0299987792969,325.0299987792969,136500,CACC,1.1573700707275838,0.9936313345476018,1.1064825277639732,1.0628648969920689,0.0945051737355151,0.0024934343423265,0.0183397134050486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,324.94000244140625,327.8900146484375,324.4800109863281,327.1000061035156,327.1000061035156,127600,CACC,1.13955974639156,0.9983491026143514,1.108529499656339,1.054562443450246,0.084997302941314,-0.0030622613773405,0.0115732620333339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,327.6499938964844,328.20001220703125,325.07000732421875,325.6499938964844,325.6499938964844,92400,CACC,1.1122371226641732,0.990388438687312,1.1208352735791052,1.0427572783556516,0.0694798443085216,-0.0215592837218575,0.0165544004874296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,325.8399963378906,327.2300109863281,322.6400146484375,325.95001220703125,325.95001220703125,90800,CACC,1.0115354474834586,1.0026691059506232,1.118883259852089,1.039387058829826,-0.0278516113463673,-0.0130748600074086,0.0169698612740341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,326.54998779296875,329.8699951171875,323.4599914550781,323.4800109863281,323.4800109863281,133900,CACC,1.0085012980913872,0.9776802245100448,1.1280449533306924,1.0452598484191695,-0.0367585503277823,-0.0223645141306078,0.0262639600259229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,325.0199890136719,329.1300048828125,321.19000244140625,328.6300048828125,328.6300048828125,151600,CACC,0.971092110096923,0.9558165130526418,1.103642385212937,1.0173995405954512,-0.0463074304985282,-0.0376921056760112,0.0030465752566097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,329.70001220703125,329.989990234375,325.4100036621094,326.07000732421875,326.07000732421875,104500,CACC,0.9354126503954922,0.9673383210437542,1.1120924555217564,0.9765980219270426,-0.0411853715315504,-0.0366104712801013,0.0166439946362422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,328.1700134277344,330.989990234375,326.8099975585937,326.8599853515625,326.8599853515625,170100,CACC,0.9665606278969106,0.9698953779022323,1.1167167170157868,0.9849127815791188,-0.0183521536822083,-0.0284615584167597,0.0271218572325893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,328.70001220703125,332.7200012207031,327.3099975585937,329.010009765625,329.010009765625,164500,CACC,0.9558372136165476,0.9700009275577404,1.100270475837121,0.9789917900086822,-0.0231545763921345,-0.0296258915239148,0.0103811049487223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,329.6400146484375,330.989990234375,326.1499938964844,330.239990234375,330.239990234375,136800,CACC,0.924721456859543,0.9517320648232412,1.1107376708019665,0.942840182406444,-0.0181187255469009,-0.0399924196510755,0.0233876651489119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,332.44000244140625,336.8900146484375,330.8900146484375,331.8800048828125,331.8800048828125,198800,CACC,0.9425394508748652,0.953055270397067,1.1205556501656453,0.9530778204901076,-0.0105383696152424,-0.0481689766503481,0.0312578318147671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,332.20001220703125,333.7799987792969,330.69000244140625,332.6099853515625,332.6099853515625,147200,CACC,0.9638315164633996,0.9684916841637424,1.125642675762577,0.966664672858564,-0.0028331563951643,-0.0447828938324658,0.0398576363029279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,333.760009765625,340.0,332.760009765625,339.5,339.5,122700,CACC,0.9288953913153536,0.9446833614748252,1.1176436007110642,0.9609362737659176,-0.032040882450564,-0.0601904083733254,0.0425619945043431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,340.3399963378906,344.2099914550781,339.8900146484375,340.989990234375,340.989990234375,123700,CACC,0.9431654727768052,0.954954732421896,1.1039034112673132,0.9729510699723092,-0.0297855971955041,-0.0397704915824589,0.0406383796219336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,343.1600036621094,343.1600036621094,334.1700134277344,336.7200012207031,336.7200012207031,150500,CACC,0.9567890599304436,0.969796824094603,1.1257424453088514,0.9917823196316324,-0.0349932597011889,-0.0265161829743912,0.0435341551900601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,338.4200134277344,339.6000061035156,336.7900085449219,338.2900085449219,338.2900085449219,98100,CACC,0.9515799921101206,0.9649117774177144,1.1253658180580812,0.9854883712686996,-0.0339083791585789,-0.0230080199425416,0.0495374427696986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,338.3500061035156,343.8800048828125,336.75,341.1499938964844,341.1499938964844,169300,CACC,0.9400849983669988,0.9823831764456356,1.1091895080358782,0.981540936006692,-0.0414559376396932,0.00257677319151,0.0436716047071421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,340.8999938964844,347.82000732421875,340.7900085449219,346.5,346.5,148300,CACC,0.9266955443102904,0.9527272586354618,1.084040389948593,0.9694690060853024,-0.042773461775012,-0.018984774040706,0.0382250265998571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,346.4200134277344,352.989990234375,344.3800048828125,352.8999938964844,352.8999938964844,208700,CACC,0.8907055596732811,0.9353074894669384,1.086993518668171,0.962138874344328,-0.0714333146710467,-0.0379291104948013,0.0375492980795382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,352.5299987792969,359.19000244140625,351.2900085449219,359.0,359.0,202400,CACC,0.8854317412735028,0.9169916774569116,1.1893871594272285,0.9712482450100663,-0.0858165037365636,-0.0519395073816841,0.1471324542904544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,359.8599853515625,359.8599853515625,355.20001220703125,356.5599975585937,356.5599975585937,209900,CACC,0.8925005978384696,0.9278662738478496,1.2528326074538692,0.9795485186833895,-0.0870479208449199,-0.0350451749632387,0.1993034993422742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,357.8099975585937,366.8800048828125,356.760009765625,365.8399963378906,365.8399963378906,168200,CACC,0.8599660739690912,0.918324936633732,1.2191121923915431,0.966216685842239,-0.1062506118731477,-0.0460013143375137,0.1632194004242781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,366.5899963378906,377.3900146484375,365.8699951171875,376.1799926757813,376.1799926757813,260900,CACC,0.8365410403753941,0.8765750609288836,1.1962092588539348,0.9510576163473856,-0.1145165759719916,-0.0762057909251388,0.1433680781556729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,375.5700073242188,377.8200073242188,369.5199890136719,372.75,372.75,220500,CACC,0.853628443840124,0.864922854182386,1.1501542621615106,0.9505813448789944,-0.0969529010388704,-0.09330057829015,0.0859244311477815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,370.0,370.5499877929688,360.0400085449219,362.2000122070313,362.2000122070313,293000,CACC,0.8960242893625768,0.8909717851434502,1.2058531061450537,0.9691515138835962,-0.0731272245210193,-0.0885953942303388,0.1323269149095947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,320.0,336.760009765625,317.0,329.7099914550781,329.7099914550781,847000,CACC,1.0033666431042685,0.987746874125608,1.3420279107514232,0.9806085357513576,0.0227581073529109,0.0027560901137489,0.2659806833669969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,328.9800109863281,330.010009765625,320.010009765625,326.2300109863281,326.2300109863281,291400,CACC,1.0270054785332516,1.0045979828632714,1.338748660535337,0.9878286984701532,0.0391767800630985,0.0180177418965706,0.2659526628594397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,325.20001220703125,326.5799865722656,316.5199890136719,319.1300048828125,319.1300048828125,241500,CACC,1.0593801316062768,1.0613542640074085,1.3488233811330168,1.0090257197028396,0.0503544119034371,0.0464944298180212,0.2608124060826149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
