,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Capital Surplus,161700000.0,161900000.0,160400000.0,158900000.0
1,Total Liab,5337100000.0,5186500000.0,5113000000.0,5272500000.0
2,Total Stockholder Equity,2369800000.0,2302500000.0,2308500000.0,2065100000.0
3,Deferred Long Term Liab,2900000.0,3200000.0,2200000.0,2500000.0
4,Other Current Liab,55300000.0,51000000.0,54000000.0,54100000.0
5,Total Assets,7706900000.0,7489000000.0,7421500000.0,7337600000.0
6,Common Stock,200000.0,200000.0,200000.0,200000.0
7,Other Current Assets,538500000.0,380200000.0,391900000.0,382700000.0
8,Retained Earnings,2207000000.0,2138800000.0,2146200000.0,1904100000.0
9,Other Liab,403700000.0,391000000.0,306300000.0,292100000.0
10,Treasury Stock,900000.0,1600000.0,1700000.0,1900000.0
11,Other Assets,91300000.0,98500000.0,85800000.0,98300000.0
12,Cash,45700000.0,16000000.0,8900000.0,8500000.0
13,Total Current Liabilities,217400000.0,187000000.0,187400000.0,181300000.0
14,Other Stockholder Equity,900000.0,1600000.0,1700000.0,1900000.0
15,Property Plant Equipment,57800000.0,59400000.0,61000000.0,62000000.0
16,Total Current Assets,7557800000.0,7331100000.0,7274700000.0,7177300000.0
17,Net Tangible Assets,2369800000.0,2302500000.0,2308500000.0,2065100000.0
18,Net Receivables,6973600000.0,6934900000.0,6873900000.0,6786100000.0
19,Long Term Debt,4716000000.0,4607800000.0,4619300000.0,4799100000.0
20,Accounts Payable,162100000.0,134100000.0,133400000.0,127200000.0
21,Short Long Term Debt,,800000.0,,
0,Change To Liabilities,24000000.0,1900000.0,4400000.0,10800000.0
1,Total Cashflows From Investing Activities,-112600000.0,-15500000.0,-86000000.0,-275700000.0
2,Net Borrowings,111600000.0,-9100000.0,-179400000.0,-41300000.0
3,Total Cash From Financing Activities,-24600000.0,-191300000.0,-181100000.0,-41900000.0
4,Change To Operating Activities,8700000.0,-12700000.0,10700000.0,-8800000.0
5,Net Income,202100000.0,166300000.0,242100000.0,96400000.0
6,Change In Cash,188000000.0,-4600000.0,9600000.0,-42600000.0
7,Repurchase Of Stock,-135200000.0,-173700000.0,-173700000.0,-173700000.0
8,Total Cash From Operating Activities,325200000.0,202200000.0,276700000.0,275000000.0
9,Depreciation,6500000.0,6300000.0,6200000.0,5800000.0
10,Other Cashflows From Investing Activities,-3100000.0,600000.0,1000000.0,-3100000.0
11,Other Cashflows From Financing Activities,-1000000.0,-8500000.0,-1700000.0,-600000.0
12,Change To Netincome,35200000.0,178700000.0,-14300000.0,147500000.0
13,Capital Expenditures,-800000.0,-800000.0,-1400000.0,-1900000.0
