,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,777000000.0,731000000.0,701000000.0,706000000.0
Capital Surplus,2211000000.0,2203000000.0,2192000000.0,2175000000.0
Total Liab,51319000000.0,48397000000.0,45935000000.0,44323000000.0
Total Stockholder Equity,12707000000.0,12215000000.0,11217000000.0,12244000000.0
Deferred Long Term Liab,3068000000.0,2840000000.0,2513000000.0,212000000.0
Other Current Liab,6338000000.0,4590000000.0,4179000000.0,4032000000.0
Total Assets,64026000000.0,60612000000.0,57152000000.0,56567000000.0
Common Stock,683000000.0,683000000.0,683000000.0,683000000.0
Other Current Assets,4837000000.0,4574000000.0,4817000000.0,4672000000.0
Retained Earnings,9081000000.0,9348000000.0,9277000000.0,9414000000.0
Other Liab,19198000000.0,19086000000.0,17069000000.0,15286000000.0
Good Will,148000000.0,147000000.0,146000000.0,148000000.0
Treasury Stock,732000000.0,-19000000.0,-935000000.0,-28000000.0
Other Assets,5562000000.0,5196000000.0,4876000000.0,2037000000.0
Cash,419000000.0,242000000.0,310000000.0,355000000.0
Total Current Liabilities,29110000000.0,26331000000.0,26186000000.0,26329000000.0
Deferred Long Term Asset Charges,66000000.0,199000000.0,392000000.0,137000000.0
Other Stockholder Equity,803000000.0,51000000.0,-878000000.0,32000000.0
Property Plant Equipment,451000000.0,502000000.0,324000000.0,326000000.0
Total Current Assets,9797000000.0,9167000000.0,8748000000.0,8758000000.0
Long Term Investments,47291000000.0,44869000000.0,42357000000.0,44592000000.0
Net Tangible Assets,12490000000.0,11999000000.0,11003000000.0,12024000000.0
Short Term Investments,1907000000.0,1861000000.0,1286000000.0,1436000000.0
Net Receivables,2607000000.0,2470000000.0,2331000000.0,2292000000.0
Long Term Debt,2776000000.0,2679000000.0,2680000000.0,2708000000.0
Accounts Payable,22706000000.0,21720000000.0,21984000000.0,22004000000.0
