,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-600000000.0,-59000000.0,-96000000.0,-94000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-705000000.0,-225000000.0,-177000000.0,-424000000.0
Net Borrowings,76000000.0,-24000000.0,-180000000.0,105000000.0
Total Cash From Financing Activities,-902000000.0,-988000000.0,-1085000000.0,-755000000.0
Change To Operating Activities,1654000000.0,329000000.0,495000000.0,-6000000.0
Net Income,690000000.0,1000000000.0,813000000.0,899000000.0
Change In Cash,177000000.0,-68000000.0,-45000000.0,84000000.0
Repurchase Of Stock,-18000000.0,-23000000.0,-23000000.0,-23000000.0
Effect Of Exchange Rate,9000000.0,5000000.0,-10000000.0,9000000.0
Total Cash From Operating Activities,1775000000.0,1140000000.0,1227000000.0,1254000000.0
Depreciation,60000000.0,68000000.0,79000000.0,88000000.0
Other Cashflows From Investing Activities,16000000.0,15000000.0,18000000.0,20000000.0
Dividends Paid,-404023000.0,-382529000.0,-352970000.0,-298770000.0
Change To Account Receivables,-409000000.0,137000000.0,-229000000.0,92000000.0
Other Cashflows From Financing Activities,-10000000.0,-12000000.0,-9000000.0,-18000000.0
Change To Netincome,-220000000.0,-394000000.0,69000000.0,181000000.0
Capital Expenditures,-23000000.0,-26000000.0,-99000000.0,-102000000.0
