Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities,Net Borrowings
2017-10-23,50.68000030517578,50.810001373291016,50.130001068115234,50.34999847412109,38.28972244262695,105800,CNA,1.0658439055211493,1.0864140300581195,1.0112469129271353,1.0231439317955078,0.0426999737256414,-0.0278241229065625,-0.0572102389384532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,50.36000061035156,50.70000076293945,50.29999923706055,50.540000915527344,38.4342155456543,185600,CNA,1.0614388714419296,1.0801411451908276,1.0157656859612805,1.023176662025299,0.0382622094166302,-0.0206517386555669,-0.0636151343365727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,50.7599983215332,50.7599983215332,50.2599983215332,50.34000015258789,38.2821159362793,208800,CNA,1.0684526926457638,1.0818355810868836,1.0237697907622667,1.028738706809164,0.0397139858365998,-0.026378240467682,-0.0700514715230378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,50.52000045776367,50.959999084472656,50.5,50.650001525878906,38.517860412597656,129200,CNA,1.0720382013832317,1.0740233010531803,1.0096162054805944,1.0357335667629224,0.0363046346203093,-0.030345229634261,-0.0814058288402668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,50.81999969482422,50.81999969482422,50.18999862670898,50.790000915527344,38.62433242797852,207800,CNA,1.0789819436517254,1.0532448104158985,1.0068330927275353,1.0327543330408862,0.0462276106108392,-0.0251741431801422,-0.0892957060075343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,50.650001525878906,54.34999847412109,50.650001525878906,53.560001373291016,40.7308349609375,795800,CNA,1.0209267398334267,0.9433903225371404,0.9577065232702066,1.0448229351223306,-0.0238961952889038,-0.1027206110353383,-0.1526829691246604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,54.0099983215332,54.7400016784668,53.810001373291016,54.130001068115234,41.164306640625,474900,CNA,1.010361713342704,0.9299266349957594,0.9501620613371768,1.0378093145840102,-0.027447601241306,-0.1237297334187318,-0.1574178897912466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,54.38999938964844,55.220001220703125,54.310001373291016,54.459999084472656,41.415260314941406,348200,CNA,1.0044242473032017,0.926138106370942,0.9395485504794155,1.0388512590749122,-0.0344270117717104,-0.1284459119809078,-0.169894055779653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,54.650001525878906,55.040000915527344,53.88999938964844,54.47999954223633,41.43046951293945,264600,CNA,0.9951961876662466,0.8942367602823711,0.952407333969324,1.0310647944789963,-0.0358686068127497,-0.1238095818376283,-0.1520946773162581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,54.41999816894531,55.33000183105469,54.400001525878906,54.97999954223633,41.81069946289063,214800,CNA,0.9857799296815524,0.8998214850082441,0.9547130658448978,1.0262436118253355,-0.0404636821437833,-0.1258149205595083,-0.1530972528444684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,54.9900016784668,55.08000183105469,54.65999984741211,54.91999816894531,41.76507568359375,159200,CNA,0.9826456021593531,0.9436475290049818,0.9495923811778528,1.0311845275729687,-0.0485389254136156,-0.0924634001974625,-0.1561359031582538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,55.130001068115234,55.619998931884766,54.68999862670898,54.77000045776367,41.651004791259766,232100,CNA,0.9823994205829872,0.9566965830021006,0.9516135871750864,1.0414917955670933,-0.059092374984106,-0.0892132270255654,-0.1602127719199837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,55.0,55.0,54.04999923706055,54.09000015258789,41.133880615234375,307500,CNA,0.9902883242140408,0.9711405916720766,0.9635770193823612,1.0390384642435906,-0.0487501400295498,-0.089864171425662,-0.1510762860189904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,54.02000045776367,54.61000061035156,53.95000076293945,54.52999877929688,41.46849060058594,231500,CNA,0.9819288812254868,0.983588477520708,0.9517280186512094,1.0401272810196784,-0.0581983997941916,-0.0919863752133842,-0.160950974175114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,54.290000915527344,54.5099983215332,53.79999923706055,54.290000915527344,41.51437759399414,124600,CNA,0.9751333877620032,0.9872903389723824,0.939243269965436,1.0393664161720684,-0.0642330284100651,-0.0886029096680354,-0.1740946903894921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,54.34000015258789,54.619998931884766,54.0,54.41999816894531,41.61377716064453,245000,CNA,0.9577361473789696,0.9788681653585792,0.9323602170064136,1.0305050740272153,-0.0727689266482456,-0.0877990494077415,-0.1792723438241932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,54.11000061035156,54.77000045776367,53.54999923706055,54.66999816894531,41.80494689941406,203400,CNA,0.9705508282023514,0.9793308024260794,0.9319451850894742,1.043144349882203,-0.0725935216798516,-0.0856099800167429,-0.1817070357487766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,54.56999969482422,55.08000183105469,54.13999938964844,54.560001373291016,41.72084426879883,188700,CNA,0.9653589157920792,0.9675585398343896,0.9070221102584296,1.0570826794517585,-0.0917237636596792,-0.1003911784392075,-0.2036059891722182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,54.79999923706055,54.79999923706055,53.970001220703125,54.22999954223633,41.46849060058594,173700,CNA,0.969758293749924,0.98636400766978,0.925151112401428,1.0412088647392546,-0.0714505709893306,-0.084115204667838,-0.1870635983617201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,54.18000030517578,54.18000030517578,53.54999923706055,53.61000061035156,40.994388580322266,249200,CNA,0.979108416718366,1.0151291130740776,0.921917626062527,1.0392013474275237,-0.0600929307091576,-0.0601919346048878,-0.1780217458551487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,53.58000183105469,53.61000061035156,53.20000076293945,53.56999969482422,40.96380233764648,245500,CNA,0.9774126814804608,1.0080800565074084,0.9273194414631956,1.0381241126825425,-0.0607114312020816,-0.0496295041214502,-0.1798485103259361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,53.77000045776367,53.970001220703125,53.34999847412109,53.4900016784668,40.90262985229492,169500,CNA,0.975135462008944,0.998055189058324,0.935983236555992,1.03199537924298,-0.0568599172340361,-0.0445463507451227,-0.1695862286634125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,53.54999923706055,53.720001220703125,53.04999923706055,53.369998931884766,40.81086730957031,196100,CNA,0.9836987550573342,0.9814921477420202,0.937890645301077,1.0328322263084138,-0.0491334712510795,-0.0530114985763594,-0.1717333933949333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,53.43999862670898,53.619998931884766,52.77999877929688,53.34999847412109,40.79557037353516,91100,CNA,0.9891284284340256,0.9838199065409896,0.944749611803057,1.032019884081241,-0.042891455647215,-0.058891115453719,-0.1722754596861792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,53.18999862670898,53.52999877929688,53.060001373291016,53.4900016784668,40.90262985229492,149500,CNA,0.989530868103058,1.006069268769552,0.9509304791408698,1.0369551897736955,-0.0474243216706377,-0.0509619680208162,-0.1661370163449297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,53.58000183105469,54.08000183105469,53.27999877929688,54.0,41.29261779785156,226600,CNA,0.9824072216168116,1.005473914446079,0.9450665760583382,1.020376345675996,-0.0379691240591844,-0.0479392653073054,-0.1663326739727965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,54.25,54.95000076293945,54.220001220703125,54.5,41.67495727539063,141000,CNA,0.96183486440076,1.0050743992589364,0.9282889268858856,1.026253639124301,-0.0644187747235408,-0.0489789553962733,-0.1839953365563316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,54.720001220703125,54.900001525878906,53.84999847412109,54.380001068115234,41.58319854736328,149900,CNA,0.9685543776384564,1.0140215577115266,0.9284027775611776,1.0246409570196735,-0.056086579381217,-0.0354036247623217,-0.1823989243727575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,54.36000061035156,54.459999084472656,53.02999877929688,54.38999938964844,41.59083938598633,173400,CNA,0.9751792866944412,1.0299827869731313,0.9272651245474895,1.029880242563007,-0.0547009558685657,-0.0382574887182103,-0.1818988061209011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,54.79999923706055,54.83000183105469,54.25,54.400001525878906,41.59849166870117,150000,CNA,0.9751835774996228,1.0207600417981264,0.916844929226088,1.036157586789428,-0.0609740092898051,-0.0498512561554322,-0.200565793229022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,54.43000030517578,54.43000030517578,53.7599983215332,53.91999816894531,41.2314453125,118300,CNA,0.9784865277350134,1.0222845266573506,0.9296897204590132,1.0465343935592823,-0.0680478658242689,-0.0491251283678557,-0.1953354885958506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,53.970001220703125,54.29999923706055,53.75,53.900001525878906,41.21614837646485,88300,CNA,0.98311695259208,1.0149046245818665,0.9280828123961664,1.048372731047773,-0.065255778455693,-0.0542347200044568,-0.1998995426848795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,53.77000045776367,53.90999984741211,53.40999984741211,53.66999816894531,41.04026794433594,106800,CNA,0.9824855044309316,1.0163317984172455,0.936372399023652,1.0387885930282448,-0.0563030885973131,-0.0406870144915285,-0.1782386037593547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,53.709999084472656,53.709999084472656,53.369998931884766,53.5099983215332,40.91792297363281,93400,CNA,0.9915905521970676,1.015072175274659,0.9100749478762096,1.0447156071702373,-0.0531250549731696,-0.0419098620166256,-0.2037509198280593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,53.52000045776367,53.540000915527344,53.09999847412109,53.27000045776367,40.73440170288086,184900,CNA,1.0088229573323566,1.0188602489221343,0.9044981873951786,1.0484619827112251,-0.0396390253788685,-0.0257632709125166,-0.1999530040457405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,53.4900016784668,53.619998931884766,53.15999984741211,53.25,40.71910858154297,273300,CNA,0.99286386797411,1.0241515344843253,0.9089865630155504,1.0415757419863072,-0.0487118740121972,-0.0246356723642677,-0.1985099089138845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,53.369998931884766,53.560001373291016,52.880001068115234,52.93999862670898,40.4820556640625,214200,CNA,1.010389150978955,1.0250138332293015,0.9091428222501652,1.0495576207370112,-0.0391684697580561,-0.0238619589260877,-0.1813513892879352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,53.09999847412109,53.09999847412109,52.08000183105469,52.119998931884766,39.855018615722656,194600,CNA,1.0339601219553984,1.0092439963651518,0.9184001652412568,1.0539026313731312,-0.0199425094177327,-0.0214824963697233,-0.1820519990704083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,52.11000061035156,53.34000015258789,52.09000015258789,53.060001373291016,40.57382583618164,523200,CNA,1.0169617207673618,0.971068197854776,0.8963798580035981,1.0520989179928428,-0.035137197225481,-0.0296549997579952,-0.1774547035680013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,53.290000915527344,53.52999877929688,52.54999923706055,52.66999816894531,40.27558898925781,162700,CNA,1.0328462652599866,0.9937425672504008,0.912005810946842,1.049480051520865,-0.0166337862608785,-0.022150921156584,-0.1593865649665585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,52.959999084472656,52.959999084472656,52.45000076293945,52.59000015258789,40.21441268920898,169900,CNA,1.0450656884052096,0.9771624213963108,0.91379331769868,1.0585213557872055,-0.0134556673819961,-0.0274445468960731,-0.163781395768474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,52.869998931884766,52.93000030517578,52.43999862670898,52.4900016784668,40.1379508972168,131400,CNA,1.0424843443541645,0.9925686587898428,0.9141310005785064,1.0561912314345747,-0.0137068870804102,-0.0095587214536145,-0.1663250553519597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,52.68000030517578,52.93999862670898,52.34999847412109,52.36000061035156,40.03853988647461,127400,CNA,1.046409809274378,0.9854481713414132,0.927250479546084,1.054691754118366,-0.0082819448439879,-0.0285482170669884,-0.1511399621308239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,52.400001525878906,52.400001525878906,51.97999954223633,52.15999984741211,39.88560485839844,163400,CNA,1.0559817103892473,0.9703843962932628,0.9271753439153034,1.0628648969920689,-0.0068831866028213,-0.0207535039120124,-0.160967470443621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,52.310001373291016,52.84999847412109,52.310001373291016,52.5,40.145599365234375,111100,CNA,1.0361905744699127,0.969875506559908,0.930989550669674,1.054562443450246,-0.0183718689803333,-0.031535857431784,-0.165966686953331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,52.52000045776367,52.880001068115234,52.369998931884766,52.77000045776367,40.35205841064453,94500,CNA,1.028804458288626,0.9748198391953148,0.9451653187496748,1.0427572783556516,-0.0139528200670255,-0.0371278832138547,-0.1591155543420007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,52.84999847412109,54.40999984741211,52.79999923706055,52.93000030517578,40.47441482543945,244800,CNA,1.0232378977627503,0.9791815836288452,0.9484696928641272,1.039387058829826,-0.0161491610670756,-0.0365623823291866,-0.1534437057139277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,53.0,53.40999984741211,53.0,53.04999923706055,40.566165924072266,211500,CNA,1.0197926929371215,0.95489298325578,0.938392223488475,1.0452598484191695,-0.025467155482048,-0.0451517553848725,-0.1633887698162945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,53.310001373291016,53.380001068115234,52.27000045776367,52.41999816894531,40.08442687988281,196600,CNA,1.0148798636301175,0.9701587149925028,0.9464585285040996,1.0173995405954512,-0.0025196769653337,-0.0233499037361502,-0.1541372814522275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,52.43000030517578,52.93999862670898,52.31999969482422,52.66999816894531,40.27558898925781,182800,CNA,0.9540537207600982,0.974487128438292,0.9407679709157148,0.9765980219270426,-0.0225443011669443,-0.0294616638855634,-0.1546804899697993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,52.810001373291016,53.630001068115234,52.810001373291016,53.040000915527344,40.55852508544922,152300,CNA,0.94381600602097,0.9592124809093606,0.948089355949216,0.9849127815791188,-0.0410967755581488,-0.0391444554096315,-0.1415055038339815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,53.369998931884766,53.369998931884766,52.88999938964844,53.04999923706055,40.566165924072266,102000,CNA,0.9455231937553796,0.9661271389407946,0.9524720154648544,0.9789917900086822,-0.0334685962533025,-0.0334996801408605,-0.1374173554235441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,53.08000183105469,53.45000076293945,52.560001373291016,52.7599983215332,40.34441375732422,251500,CNA,0.9183092622706068,0.9670774881274156,0.963688981685594,0.942840182406444,-0.0245309201358371,-0.0246469963469012,-0.1236610239674604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,52.77000045776367,53.5099983215332,52.77000045776367,52.9900016784668,40.520294189453125,229700,CNA,0.9284771108528668,0.976494216991058,0.9448148548429736,0.9530778204901076,-0.0246007096372409,-0.0247300300563571,-0.1444829635079045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,52.84999847412109,53.09000015258789,52.59999847412109,52.72999954223633,40.32146835327149,221100,CNA,0.9774324219105884,0.9731800218939752,0.9540622917756816,0.966664672858564,0.0107677490520244,-0.040094556102233,-0.1317227476839675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,52.75,53.16999816894531,52.36000061035156,53.060001373291016,40.57382583618164,100500,CNA,0.9820955539979792,0.9677180304780332,0.9477318230173696,0.9609362737659176,0.0211592802320615,-0.0371557393701175,-0.1273497831893514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,53.02000045776367,54.04999923706055,52.58000183105469,53.7400016784668,41.09379959106445,292700,CNA,0.9720877980612288,0.9675359269205374,0.9363271807185208,0.9729510699723092,-0.0008632719110804,-0.0271892970838175,-0.1269378509268587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,53.95000076293945,53.95000076293945,52.630001068115234,52.869998931884766,40.42853164672852,284700,CNA,1.008889709161937,0.9872145914497668,0.951535733254753,0.9917823196316324,0.0171073895303045,-0.0090984156192275,-0.1306725568640382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,53.09000015258789,53.63999938964844,53.04999923706055,53.4900016784668,40.90262985229492,218300,CNA,1.0020564466150657,0.975576408929399,0.952307319112671,0.9854883712686996,0.0165680753463661,-0.012343388430857,-0.1235210561757116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,53.54999923706055,54.220001220703125,53.33000183105469,53.88999938964844,41.20849990844727,240700,CNA,0.9884951355516528,0.961738517375648,0.94894784671894,0.981540936006692,0.0069541995449607,-0.0180678858784775,-0.1165700566097961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,54.0,54.27999877929688,53.709999084472656,53.959999084472656,41.26202774047852,128100,CNA,0.9922166804279312,0.9525465181134206,0.9096990152074684,0.9694690060853024,0.0227476743426287,-0.0191655145627472,-0.1361163481412675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,53.77999877929688,54.58000183105469,53.77999877929688,54.400001525878906,41.59849166870117,163500,CNA,0.970404395497577,0.9444575528471648,0.9046616648914536,0.962138874344328,0.008265521153249,-0.0287790471145749,-0.1447825556971791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,54.720001220703125,55.38999938964844,54.470001220703125,54.959999084472656,42.026702880859375,169500,CNA,0.973262801432834,0.9371173657408046,0.9103745395318238,0.9712482450100663,0.0020145564227674,-0.0318138190977911,-0.1318801656049503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,55.13999938964844,55.27000045776367,54.29999923706055,54.720001220703125,41.84318542480469,226800,CNA,0.994537029102174,0.9641561536483928,0.8797612166718024,0.9795485186833895,0.0149885104187844,0.0012447048373044,-0.1737678914397925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
