,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,359186000.0,-5655000.0,-83813000.0,-163367000.0
Change To Liabilities,51276000.0,-22785000.0,36554000.0,8753000.0
Total Cashflows From Investing Activities,99388000.0,-1235318000.0,-202158000.0,-483329000.0
Net Borrowings,-29024000.0,-29139000.0,-12548000.0,-288936000.0
Total Cash From Financing Activities,-505281000.0,126773000.0,-71219000.0,68404000.0
Change To Operating Activities,249728000.0,246318000.0,341583000.0,123254000.0
Issuance Of Stock,264946000.0,343244000.0,289293000.0,344840000.0
Net Income,2711647000.0,1176810000.0,2096896000.0,263484000.0
Change In Cash,2868164000.0,462428000.0,990727000.0,435819000.0
Repurchase Of Stock,-739407000.0,-192015000.0,-350043000.0,-350043000.0
Effect Of Exchange Rate,20552000.0,1643000.0,-6182000.0,5802000.0
Total Cash From Operating Activities,3253505000.0,1569330000.0,1270286000.0,844942000.0
Depreciation,109515000.0,106941000.0,72420000.0,61397000.0
Change To Inventory,-132014000.0,-64047000.0,-31965000.0,-47484000.0
Change To Account Receivables,-223444000.0,-225587000.0,-108152000.0,-71759000.0
Other Cashflows From Financing Activities,-1796000.0,4683000.0,2079000.0,12500000.0
Change To Netincome,486797000.0,351680000.0,-1137050000.0,507297000.0
Capital Expenditures,-259798000.0,-75451000.0,-95449000.0,-99421000.0
Other Cashflows From Investing Activities,,,-22896000.0,-60541000.0
