,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-140766000.0,-278283000.0,-71412000.0,41000000.0
Change To Liabilities,250561000.0,-253457000.0,235572000.0,314817000.0
Total Cashflows From Investing Activities,-1764294000.0,-1794191000.0,-1030069000.0,-918892000.0
Net Borrowings,1135947000.0,4574000.0,500747000.0,-565128000.0
Total Cash From Financing Activities,285854000.0,-880410000.0,-908177000.0,-1242306000.0
Change To Operating Activities,-4077000.0,-226933000.0,195055000.0,120276000.0
Issuance Of Stock,11846000.0,16145000.0,24101000.0,7070000.0
Net Income,721470000.0,1271143000.0,2360767000.0,1318688000.0
Change In Cash,1220324000.0,135719000.0,449782000.0,-1096857000.0
Repurchase Of Stock,-58601000.0,-323588000.0,-876120000.0,-104712000.0
Effect Of Exchange Rate,1887000.0,907000.0,-5924000.0,9003000.0
Total Cash From Operating Activities,2696877000.0,2809413000.0,2393952000.0,1055338000.0
Depreciation,812466000.0,769653000.0,829637000.0,727061000.0
Other Cashflows From Investing Activities,-33171000.0,2873000.0,25348000.0,7389000.0
Dividends Paid,-491655000.0,-492062000.0,-485376000.0,-485321000.0
Change To Inventory,284081000.0,712645000.0,-1092101000.0,-900946000.0
Change To Account Receivables,-129290000.0,361340000.0,-485433000.0,-329501000.0
Other Cashflows From Financing Activities,-311683000.0,-85479000.0,-71529000.0,-94215000.0
Change To Netincome,958941000.0,355347000.0,186712000.0,-87480000.0
Capital Expenditures,-1543219000.0,-1477293000.0,-982531000.0,-448555000.0
