Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,13116000.0,14540000.0,15910000.0,17282000.0
Capital Surplus,566370000.0,559777000.0,555595000.0,551227000.0
Total Liab,2135588000.0,2116396000.0,2103795000.0,2080194000.0
Total Stockholder Equity,19527000.0,42844000.0,63581000.0,90266000.0
Minority Interest,2108000.0,5973000.0,8897000.0,12518000.0
Deferred Long Term Liab,32664000.0,32507000.0,32508000.0,31180000.0
Other Current Liab,65154000.0,62861000.0,63878000.0,62796000.0
Total Assets,2157223000.0,2165213000.0,2176273000.0,2182978000.0
Common Stock,436000.0,424000.0,422000.0,422000.0
Other Current Assets,12275000.0,14783000.0,11572000.0,12816000.0
Other Liab,42694000.0,40222000.0,36362000.0,35700000.0
Good Will,40646000.0,40646000.0,40646000.0,40646000.0
Treasury Stock,-547279000.0,-517357000.0,-492436000.0,-461383000.0
Other Assets,33127000.0,33026000.0,33191000.0,31811000.0
Cash,2866000.0,3791000.0,5543000.0,2894000.0
Total Current Liabilities,149753000.0,142046000.0,171221000.0,154106000.0
Other Stockholder Equity,-547279000.0,-517357000.0,-492436000.0,-461383000.0
Property Plant Equipment,1986504000.0,1993250000.0,2008447000.0,2006555000.0
Total Current Assets,83830000.0,83751000.0,78079000.0,86684000.0
Net Tangible Assets,-34235000.0,-12342000.0,7025000.0,32338000.0
Net Receivables,68689000.0,65177000.0,60964000.0,70974000.0
Long Term Debt,1762432000.0,1749353000.0,1735011000.0,1708320000.0
Accounts Payable,84599000.0,79185000.0,79140000.0,91310000.0
Change To Liabilities,-181000.0,6219000.0,-2123000.0,4829000.0
Total Cashflows From Investing Activities,-29812000.0,-31532000.0,-43586000.0,-69385000.0
Net Borrowings,13500000.0,20500000.0,28500000.0,71000000.0
Total Cash From Financing Activities,-45933000.0,-40657000.0,-30053000.0,12305000.0
Change To Operating Activities,-931000.0,-6455000.0,-3420000.0,-8761000.0
Issuance Of Stock,69000.0,41000.0,185000.0,126000.0
Net Income,25249000.0,21868000.0,19658000.0,21132000.0
Change In Cash,-925000.0,-1752000.0,2649000.0,208000.0
Total Cash From Operating Activities,74820000.0,70437000.0,76288000.0,57288000.0
Depreciation,45329000.0,44591000.0,44349000.0,41725000.0
Dividends Paid,-59502000.0,-61145000.0,-58735000.0,-58791000.0
Change To Account Receivables,-3470000.0,-4160000.0,10224000.0,-9718000.0
Change To Netincome,7864000.0,7387000.0,6572000.0,7053000.0
Other Cashflows From Financing Activities,,-53000.0,-3000.0,-30000.0
