,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,9115000.0,-889000.0,2227000.0,-1011000.0
Total Cashflows From Investing Activities,-267653000.0,-372261000.0,-255643000.0,-173964000.0
Net Borrowings,236000000.0,350999000.0,192000000.0,250500000.0
Total Cash From Financing Activities,-932000.0,121125000.0,-5766000.0,-34574000.0
Change To Operating Activities,-19778000.0,-19238000.0,-13260000.0,-22005000.0
Issuance Of Stock,483000.0,364000.0,310000.0,4820000.0
Net Income,79309000.0,75840000.0,77922000.0,74855000.0
Change In Cash,2495000.0,449000.0,-2648000.0,818000.0
Total Cash From Operating Activities,271080000.0,251585000.0,258761000.0,209356000.0
Depreciation,168776000.0,152671000.0,141053000.0,128653000.0
Dividends Paid,-236304000.0,-223901000.0,-193038000.0,-172484000.0
Change To Account Receivables,-2299000.0,1991000.0,7799000.0,-8732000.0
Other Cashflows From Financing Activities,-1111000.0,-6337000.0,-5038000.0,-2410000.0
Change To Netincome,31829000.0,37872000.0,40650000.0,35920000.0
