Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
2017-09-29,109.88999938964844,112.33000183105467,109.88999938964844,111.9000015258789,95.134033203125,423700,COR,0.9897230085020876,1.0056735652566664,0.9388307768901298,1.0206479989635429,-0.0309249904614552,-0.0845868234657796,-0.150462422101073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,111.9800033569336,112.25,110.62000274658205,111.8000030517578,95.04901885986328,565500,COR,0.9682469428929308,1.0086482347261034,0.9113364501397264,1.012478214064533,-0.0442312711716021,-0.0800593210352962,-0.1777944283372073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,111.9000015258789,112.25,109.56999969482422,109.73999786376952,93.29766845703124,426700,COR,1.0097500865176972,1.045229374933354,0.9501627808390616,1.0113391723313174,-0.0015890858136202,-0.0447340000715479,-0.1316378613815105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,110.1500015258789,111.0500030517578,109.30999755859376,110.66000366210938,94.079833984375,450200,COR,1.0175310950276502,1.0277892752321909,0.9563462109868666,1.0126829906128405,0.0048481044148096,-0.0606944117893755,-0.1336131556097974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,110.81999969482422,112.08999633789062,110.6500015258789,111.87999725341795,95.11703491210938,374000,COR,1.0355739629972458,0.9898960310190436,0.9550218253045196,1.0121464877707815,0.0234274752264642,-0.0929044446640691,-0.1428999234667395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,111.44000244140624,113.19000244140624,110.5199966430664,112.93000030517578,96.00971221923828,356100,COR,1.0355971403789757,0.9708671638250708,0.956514386907058,1.0081446760609294,0.0274524643180462,-0.1240760590019653,-0.1440586795287055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,113.4800033569336,113.97000122070312,112.01000213623048,112.11000061035156,95.31256866455078,235500,COR,1.0522703100639736,0.9507077231389672,0.9605127237597244,1.0143616235707735,0.0379086864932001,-0.1530077018136854,-0.1379694224169725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,112.5500030517578,114.08000183105467,112.29000091552734,113.41000366210938,96.41779327392578,337500,COR,1.026276356414666,0.954306777837977,0.94483216965655,1.008797349947511,0.017479006467155,-0.1385438983059685,-0.1444651430374055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,114.0500030517578,114.08999633789062,112.70999908447266,113.33999633789062,96.35826873779295,399300,COR,1.023292953665164,0.9503575293841088,0.9455056191785332,1.0091988628593096,0.0140940908058544,-0.1508746783585975,-0.1425914310144604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,113.56999969482422,114.55999755859376,113.12000274658205,113.77999877929688,96.73235321044922,426500,COR,1.0369132092894788,0.953774234253547,0.9340609357134446,1.0112728774332036,0.0256403318562752,-0.1449106915698056,-0.1419741652516848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,114.38999938964844,114.38999938964844,112.16000366210938,112.29000091552734,95.46559143066406,254800,COR,1.0456853769552077,0.9658913473539956,0.954256203175196,1.0098252549340063,0.0358601220212011,-0.1423581510332794,-0.122634400668421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,112.33999633789062,113.66000366210938,111.66000366210938,111.76000213623048,95.01502227783205,406400,COR,1.0217429061261496,0.9656884090642468,0.9392775334839324,1.0047827275420922,0.0169601785840574,-0.1493733560774608,-0.146316463876274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,111.75,115.04000091552734,111.73999786376952,114.18000030517578,97.07243347167967,332000,COR,1.0102468051581497,0.9594434792122092,0.9455969507708508,1.016827126331923,-0.0065803211737733,-0.1615522909571071,-0.1413413355439494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,114.16000366210938,115.25,113.20999908447266,114.83000183105467,97.6250228881836,263900,COR,1.0012193742889814,0.9482154723381468,0.9233909718162222,1.016900814218988,-0.0156814399300064,-0.1683682517591596,-0.152604372608433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,114.48999786376952,115.12999725341795,113.6999969482422,114.83999633789062,97.63353729248048,192200,COR,1.0011320601674307,0.946727375577898,0.9351956310463768,1.0195478153138224,-0.0184157551463917,-0.1698235267613035,-0.1426379102714473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,115.0,115.05999755859376,113.5500030517578,113.69000244140624,96.65583801269533,172200,COR,1.0238366882486951,0.9663289728826728,0.9367712552828292,1.0187296628598663,0.0051070253888287,-0.1505965528948717,-0.1287027539416348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,114.3000030517578,114.52999877929688,112.47000122070312,112.7699966430664,95.8736801147461,233800,COR,1.0364458906341576,0.9405819746457904,0.9367363885549946,1.0231439317955078,0.0133019588386498,-0.1736561783188916,-0.1317207633105939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,112.70999908447266,113.8000030517578,111.88999938964844,113.62000274658205,96.59632110595705,364700,COR,1.035997107038242,0.9257333876836504,0.9388725584316588,1.023176662025299,0.0128204450129427,-0.175059496162744,-0.1405082618661943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,113.4499969482422,114.72000122070312,113.1999969482422,113.83999633789062,96.78336334228516,353900,COR,1.0369818066784289,0.9597395911218628,0.934642372537846,1.028738706809164,0.0082430998692648,-0.1484742304327028,-0.1591788897474585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,115.0,115.0,110.0,110.2300033569336,93.71426391601562,925400,COR,1.065680798246988,0.9596932945468472,0.9527768397393668,1.0357335667629224,0.0299472314840656,-0.1446752361405942,-0.1382451945814944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,110.1999969482422,112.08999633789062,109.33000183105467,110.52999877929688,93.96929168701172,402200,COR,1.0190900305381057,0.9530734708031172,0.9629082136405704,1.0327543330408862,-0.0136643025027805,-0.1253454827929234,-0.1332205850944992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,110.5500030517578,111.87000274658205,110.43000030517578,110.51000213623048,93.9522933959961,337600,COR,1.0268755204731976,0.9332573796044747,0.9851108224725048,1.0448229351223306,-0.0179474146491329,-0.112853553968004,-0.1252786699223621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,110.93000030517578,111.76000213623048,109.38999938964844,110.75,94.15634155273438,530000,COR,1.0397290066006226,0.92750091967919,0.9885862545639588,1.0378093145840102,0.0019196920166124,-0.1261554487353012,-0.1189936965644646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,111.31999969482422,111.75,108.0999984741211,108.25,92.03092193603516,613600,COR,1.0085911278234507,0.9546981155178076,1.002384545321076,1.0388512590749122,-0.0302601312514614,-0.0998859028340422,-0.1070580609379925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,108.2300033569336,110.80999755859376,107.62000274658205,110.80999755859376,94.20732879638672,428100,COR,1.0048735242784972,0.8772081309413235,0.9685641567992338,1.0310647944789963,-0.0261912702004991,-0.1408382111786759,-0.1359378544863483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,110.41999816894533,113.3499984741211,110.0500030517578,112.5999984741211,95.72915649414062,332400,COR,0.9956482659531702,0.8724894822932411,0.9494577846013184,1.0262436118253355,-0.0305953458721655,-0.1531469232745114,-0.1583525340880478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,112.68000030517578,116.56999969482422,112.68000030517578,115.86000061035156,98.50072479248048,650900,COR,0.9932676704190876,0.8479397726859925,0.9024343940798812,1.0311845275729687,-0.0379168571538811,-0.1881711565164519,-0.2032938902562254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,116.29000091552734,117.62000274658205,115.58999633789062,116.9499969482422,99.42738342285156,398200,COR,0.9872595810390709,0.8476267838006112,0.8941108394580601,1.0414917955670933,-0.0542322145280224,-0.1982830262270548,-0.2177155196370099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,117.31999969482422,119.16000366210938,117.23999786376952,117.97000122070312,100.29458618164062,354100,COR,0.9827071922221312,0.8369632092715156,0.8913876145497897,1.0390384642435906,-0.0563312720214593,-0.224041553826223,-0.223265690851562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,117.5,117.91000366210938,116.11000061035156,116.38999938964844,98.95130157470705,230500,COR,0.9930406496041364,0.8418254946415676,0.8941245182538283,1.0401272810196784,-0.047086631415542,-0.2337493580925246,-0.2185544745724951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,115.98999786376952,116.44000244140624,114.75,115.9800033569336,98.6027374267578,271300,COR,1.0046558132128471,0.8371482857783524,0.9081752805504278,1.0393664161720684,-0.0347106029592212,-0.2387449628620653,-0.2051626798045002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,116.37000274658205,118.12000274658205,115.66000366210938,117.9800033569336,100.30305480957033,505500,COR,0.9966098528613768,0.8102185439299022,0.90115458203829,1.0305050740272153,-0.0338952211658384,-0.2564486708364185,-0.2104779787923167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,117.98999786376952,118.69000244140624,117.20999908447266,117.41999816894533,99.82697296142578,271400,COR,1.0060466867682814,0.7843608489756714,0.9085749489797909,1.043144349882203,-0.0370976631139217,-0.2805799334671509,-0.20507727185846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,117.91999816894533,117.91999816894533,114.12000274658205,114.19000244140624,97.08092498779295,264500,COR,1.022856687495889,0.8110522373567843,0.951847411048418,1.0570826794517585,-0.0342259919558693,-0.2568974809168127,-0.1587806883822299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,114.29000091552734,116.58999633789062,113.66999816894533,115.3499984741211,98.0671157836914,295100,COR,0.9813610751577758,0.8379605710443397,0.9526948845610728,1.0412088647392546,-0.0598477895814787,-0.2325186412932783,-0.1595198262020754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,115.0500030517578,115.0500030517578,113.12999725341795,114.97000122070312,97.74406433105467,339700,COR,0.9835609541732396,0.8418704742844522,0.9405168477408206,1.0392013474275237,-0.055640393254284,-0.2334505733945132,-0.1594225241768552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,115.11000061035156,115.55999755859376,114.37999725341795,114.97000122070312,97.74406433105467,203500,COR,0.9706877643618902,0.8268684955949768,0.9503507392961488,1.0381241126825425,-0.0674363483206522,-0.2308410650338819,-0.1568172124929829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,114.97000122070312,116.7300033569336,114.9000015258789,116.4000015258789,98.95979309082033,406900,COR,0.9785223922735102,0.8132441971070841,0.9483889192218432,1.03199537924298,-0.0534729869694698,-0.2293573426963626,-0.1571805459975613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,116.63999938964844,117.01000213623048,114.45999908447266,116.87999725341795,99.36788177490234,351000,COR,0.9768138855637062,0.7993758919353117,0.9437096539273716,1.0328322263084138,-0.0560183407447075,-0.235127754383068,-0.1659143847686387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
