,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,781000000.0,851000000.0,1084000000.0,1272000000.0
Capital Surplus,1362000000.0,1304000000.0,1253000000.0,1218000000.0
Total Liab,12430000000.0,12038000000.0,11612000000.0,12191000000.0
Total Stockholder Equity,3181000000.0,3026000000.0,3254000000.0,4585000000.0
Minority Interest,1000000.0,4000000.0,4000000.0,4000000.0
Other Current Liab,688000000.0,694000000.0,656000000.0,605000000.0
Total Assets,15612000000.0,15068000000.0,14870000000.0,16780000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Other Current Assets,149000000.0,497000000.0,157000000.0,145000000.0
Retained Earnings,23114000000.0,22403000000.0,21217000000.0,20210000000.0
Other Liab,1936000000.0,2002000000.0,2041000000.0,1660000000.0
Good Will,4690000000.0,4492000000.0,4633000000.0,4752000000.0
Treasury Stock,-21301000000.0,-20687000000.0,-19222000000.0,-16849000000.0
Other Assets,1625000000.0,1537000000.0,1533000000.0,1647000000.0
Cash,2564000000.0,1981000000.0,1504000000.0,3094000000.0
Total Current Liabilities,2589000000.0,2154000000.0,3542000000.0,3053000000.0
Deferred Long Term Asset Charges,533000000.0,516000000.0,554000000.0,505000000.0
Short Long Term Debt,350000000.0,4000000.0,1350000000.0,1000000.0
Other Stockholder Equity,-1642000000.0,-1705000000.0,-1677000000.0,-1287000000.0
Property Plant Equipment,1993000000.0,1935000000.0,1791000000.0,1778000000.0
Total Current Assets,6523000000.0,6253000000.0,5778000000.0,7278000000.0
Net Tangible Assets,-2290000000.0,-2317000000.0,-2463000000.0,-1439000000.0
Net Receivables,2621000000.0,2611000000.0,2799000000.0,2819000000.0
Long Term Debt,7772000000.0,7754000000.0,6029000000.0,7478000000.0
Inventory,1189000000.0,1164000000.0,1318000000.0,1220000000.0
Accounts Payable,534000000.0,472000000.0,524000000.0,590000000.0
Long Term Investments,,,51000000.0,53000000.0
