,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,337000000.0,70000000.0,-1233000000.0,449000000.0
Change To Liabilities,-1410000000.0,-1524000000.0,1602000000.0,816000000.0
Total Cashflows From Investing Activities,-13548000000.0,-16690000000.0,-63145000000.0,-18943000000.0
Net Borrowings,-10986000000.0,-16771000000.0,-9349000000.0,35880000000.0
Total Cash From Financing Activities,-32007000000.0,-25083000000.0,-25989000000.0,25930000000.0
Change To Operating Activities,-14123000000.0,-13214000000.0,-10390000000.0,-3439000000.0
Issuance Of Stock,105000000.0,631000000.0,745000000.0,33000000.0
Net Income,-5176000000.0,13903000000.0,19370000000.0,29450000000.0
Change In Cash,-2425000000.0,6895000000.0,-45532000000.0,44997000000.0
Repurchase Of Stock,-5498000000.0,-2417000000.0,-609000000.0,-463000000.0
Total Cash From Operating Activities,43130000000.0,48668000000.0,43602000000.0,38010000000.0
Depreciation,25033000000.0,24904000000.0,25338000000.0,21577000000.0
Dividends Paid,-14956000000.0,-14888000000.0,-13410000000.0,-12038000000.0
Change To Account Receivables,2216000000.0,2812000000.0,-1580000000.0,-986000000.0
Other Cashflows From Financing Activities,-4541000000.0,7198000000.0,-3366000000.0,2518000000.0
Change To Netincome,24504000000.0,8887000000.0,2398000000.0,-12218000000.0
Capital Expenditures,-15675000000.0,-19635000000.0,-21251000000.0,-21550000000.0
Other Cashflows From Investing Activities,,,500000000.0,976000000.0
