,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-51000000.0,-51000000.0,-51000000.0,-51000000.0
Change To Liabilities,20000000.0,6000000.0,124000000.0,119000000.0
Total Cashflows From Investing Activities,-353000000.0,-203000000.0,-201000000.0,-186000000.0
Net Borrowings,5947000000.0,6000000.0,11000000.0,-1000000.0
Total Cash From Financing Activities,-844000000.0,-1133000000.0,-1497000000.0,-1404000000.0
Change To Operating Activities,14000000.0,-4000000.0,31000000.0,9000000.0
Net Income,906000000.0,1116000000.0,1049000000.0,636000000.0
Change In Cash,342000000.0,113000000.0,-225000000.0,-42000000.0
Effect Of Exchange Rate,59000000.0,-20000000.0,-77000000.0,98000000.0
Total Cash From Operating Activities,1480000000.0,1469000000.0,1550000000.0,1450000000.0
Depreciation,191000000.0,180000000.0,190000000.0,177000000.0
Other Cashflows From Investing Activities,-66000000.0,-11000000.0,21000000.0,21000000.0
Dividends Paid,-260000000.0,-260000000.0,-260000000.0,-260000000.0
Change To Inventory,-76000000.0,60000000.0,24000000.0,-109000000.0
Change To Account Receivables,119000000.0,-94000000.0,-187000000.0,-13000000.0
Other Cashflows From Financing Activities,-6531000000.0,-1139000000.0,-1508000000.0,-1403000000.0
Change To Netincome,306000000.0,205000000.0,319000000.0,631000000.0
Capital Expenditures,-183000000.0,-145000000.0,-172000000.0,-133000000.0
