,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1604480000.0,16609000.0,-267328000.0,475765000.0
Change To Liabilities,3854182000.0,-68083000.0,-50243000.0,-175087000.0
Total Cashflows From Investing Activities,-1671928000.0,-14945000.0,-373094000.0,417364000.0
Net Borrowings,-6215000.0,971000.0,9460000.0,1439000.0
Total Cash From Financing Activities,2033193000.0,51121000.0,1226842000.0,168000.0
Change To Operating Activities,154590000.0,7203000.0,6828000.0,37735000.0
Issuance Of Stock,2039408000.0,50150000.0,564453000.0,212000.0
Net Income,-747064000.0,-514021000.0,-384734000.0,-255916000.0
Change In Cash,2388236000.0,-422792000.0,522883000.0,86048000.0
Total Cash From Operating Activities,2026971000.0,-458968000.0,-330865000.0,-331484000.0
Depreciation,93537000.0,31021000.0,24862000.0,20537000.0
Change To Inventory,-46527000.0,-46527000.0,-46527000.0,-46527000.0
Change To Account Receivables,-1385191000.0,7216000.0,832000.0,106000.0
Change To Netincome,103444000.0,77696000.0,71590000.0,41141000.0
Capital Expenditures,-67448000.0,-31554000.0,-105766000.0,-58401000.0
Other Cashflows From Investing Activities,,,622000.0,-1269000.0
Dividends Paid,,,,-1483000.0
