,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-1300000000.0,-1330000000.0,773000000.0,369000000.0
Change To Liabilities,141000000.0,239000000.0,322000000.0,100000000.0
Total Cashflows From Investing Activities,-4925000000.0,-2307000000.0,305000000.0,89000000.0
Net Borrowings,-316000000.0,3943000000.0,-688000000.0,10000000.0
Total Cash From Financing Activities,-820000000.0,3388000000.0,-2367000000.0,-984000000.0
Change To Operating Activities,280000000.0,1038000000.0,2400000000.0,95000000.0
Issuance Of Stock,52000000.0,89000000.0,64000000.0,20000000.0
Net Income,1793000000.0,1665000000.0,551000000.0,222000000.0
Change In Cash,-4068000000.0,3585000000.0,1757000000.0,-2044000000.0
Repurchase Of Stock,-482000000.0,-538000000.0,-1374000000.0,-759000000.0
Effect Of Exchange Rate,-6000000.0,-1000000.0,6000000.0,1000000.0
Total Cash From Operating Activities,1683000000.0,2505000000.0,3813000000.0,-1150000000.0
Depreciation,309000000.0,282000000.0,-122000000.0,308000000.0
Other Cashflows From Investing Activities,75000000.0,-746000000.0,-187000000.0,93000000.0
Dividends Paid,-278000000.0,-277000000.0,-234000000.0,-238000000.0
Change To Account Receivables,-374000000.0,-1258000000.0,589000000.0,-532000000.0
Other Cashflows From Financing Activities,204000000.0,171000000.0,-135000000.0,-17000000.0
Change To Netincome,-134000000.0,101000000.0,-307000000.0,-134000000.0
Capital Expenditures,-285000000.0,-204000000.0,-278000000.0,-306000000.0
