,2021-03-27,2020-03-28,2019-03-30,2018-03-31
Change To Liabilities,50000000.0,63000000.0,-48000000.0,-21000000.0
Total Cashflows From Investing Activities,-124000000.0,62000000.0,-2125000000.0,-1533000000.0
Net Borrowings,-868000000.0,-394000000.0,1644000000.0,736000000.0
Total Cash From Financing Activities,-870000000.0,-497000000.0,1451000000.0,389000000.0
Change To Operating Activities,135000000.0,-88000000.0,31000000.0,113000000.0
Issuance Of Stock,3000000.0,3000000.0,29000000.0,14000000.0
Net Income,-62000000.0,-223000000.0,543000000.0,592000000.0
Change In Cash,-358000000.0,420000000.0,9000000.0,-67000000.0
Repurchase Of Stock,-1000000.0,-102000000.0,-207000000.0,-361000000.0
Effect Of Exchange Rate,12000000.0,-4000000.0,-11000000.0,15000000.0
Total Cash From Operating Activities,624000000.0,859000000.0,694000000.0,1062000000.0
Depreciation,212000000.0,249000000.0,225000000.0,208000000.0
Change To Inventory,145000000.0,115000000.0,-125000000.0,46000000.0
Change To Account Receivables,-52000000.0,42000000.0,-23000000.0,11000000.0
Other Cashflows From Financing Activities,-4000000.0,-1000000.0,-15000000.0,-15000000.0
Change To Netincome,190000000.0,693000000.0,87000000.0,109000000.0
Capital Expenditures,-111000000.0,-223000000.0,-181000000.0,-120000000.0
Other Cashflows From Investing Activities,,298000000.0,-66000000.0,5000000.0
