Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-10-27,49.66999816894531,49.77999877929688,48.75,49.02000045776367,49.02000045776367,1121100,CPRI,1.196450448351435,1.3314972671063918,1.2725418295714364,1.0327543330408862,0.1636961153105489,0.2530783135103511,0.1764130308363667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,48.880001068115234,49.27999877929688,48.47999954223633,48.79999923706055,48.79999923706055,2735100,CPRI,1.1975409741877097,1.312500083055654,1.2889344776487268,1.0448229351223306,0.152718039065379,0.2663891494831751,0.1785449852538598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,48.84999847412109,49.18999862670898,48.5099983215332,48.810001373291016,48.810001373291016,1825200,CPRI,1.187871295040839,1.340708883430092,1.2923581244882378,1.0378093145840102,0.1500619804568288,0.2870525150156007,0.1847781733598144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,49.310001373291016,49.400001525878906,48.220001220703125,48.47999954223633,48.47999954223633,2549800,CPRI,1.2126650468366615,1.3636551409773792,1.303424076389628,1.0388512590749122,0.1738137877617493,0.3090711226255294,0.1939814701305595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,48.84999847412109,49.02000045776367,47.560001373291016,47.93000030517578,47.93000030517578,3201900,CPRI,1.2478614853426646,1.252451458315857,1.3446692371767517,1.0310647944789963,0.2167966908636682,0.2344051161958575,0.2401672258911695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,47.93000030517578,48.27000045776367,47.4900016784668,47.619998931884766,47.619998931884766,3992100,CPRI,1.2568248596504592,1.2557748966478968,1.3815624189667202,1.0262436118253355,0.2305812478251234,0.2301384910801442,0.2737521002773539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,52.310001373291016,55.0099983215332,51.7400016784668,54.619998931884766,54.619998931884766,17198800,CPRI,1.0975833382512803,1.114793126700402,1.2213474988834223,1.0311845275729687,0.0663988106783115,0.0786821974979576,0.1156192145473156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,54.88999938964844,55.25,53.369998931884766,54.63999938964844,54.63999938964844,3944000,CPRI,1.1312225853538522,1.1416544978939576,1.2108346339887297,1.0414917955670933,0.0897307897867589,0.0957446878662915,0.0990082748936596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,54.400001525878906,54.5,53.77000045776367,53.95000076293945,53.95000076293945,3066000,CPRI,1.1314179805806104,1.1747914767714638,1.2433735103324557,1.0390384642435906,0.0923795163370198,0.1137867136737251,0.128720204931104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,53.72999954223633,54.900001525878906,53.5,54.52999877929688,54.52999877929688,3167800,CPRI,1.1208509132607918,1.1870530864840088,1.2132771894949683,1.0401272810196784,0.0807236322411133,0.1114782337499165,0.1005981966686448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,54.56999969482422,55.0099983215332,54.38999938964844,54.709999084472656,54.709999084472656,2617800,CPRI,1.1167976511895426,1.1679766513469836,1.2304880427960092,1.0393664161720684,0.0774312350174741,0.0920834027065657,0.1171500824410811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,54.77000045776367,54.810001373291016,53.970001220703125,54.09000015258789,54.09000015258789,2254200,CPRI,1.1353299995225457,1.1826585513078895,1.2640044842616056,1.0305050740272153,0.1048249254953304,0.1159913365415687,0.1523719234309988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,53.90999984741211,54.91999816894531,53.7599983215332,54.88999938964844,54.88999938964844,1649900,CPRI,1.123155442000339,1.1588632049128351,1.250501004789464,1.043144349882203,0.0800110921181358,0.0939224224700128,0.1368487839512131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,54.65999984741211,55.38999938964844,54.13999938964844,55.18000030517578,55.18000030517578,2402600,CPRI,1.1451612591017306,1.1556723469568768,1.2363175216275637,1.0570826794517585,0.0880785796499721,0.0877226286832797,0.1256894221969158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,55.20000076293945,56.13999938964844,54.79999923706055,55.7599983215332,55.7599983215332,1920700,CPRI,1.1362984669582283,1.1606887225409004,1.0833931432182842,1.0412088647392546,0.0950896022189737,0.0902095102032822,-0.0288215675448639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,56.040000915527344,56.43000030517578,55.56999969482422,56.290000915527344,56.290000915527344,1671400,CPRI,1.131995029034122,1.152957904962061,1.019541631839229,1.0392013474275237,0.0927936816065984,0.0776368572830956,-0.0803977400784468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,56.060001373291016,56.720001220703125,55.84000015258789,56.150001525878906,56.150001525878906,2367200,CPRI,1.1403383266122649,1.133036459537103,1.0657168036764575,1.0381241126825425,0.1022142139297224,0.0753268989082442,-0.0414511481126742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,56.45000076293945,56.68999862670898,55.90999984741211,56.33000183105469,56.33000183105469,1690800,CPRI,1.1255103757324314,1.1171666653574033,1.07509319021368,1.03199537924298,0.0935149964894512,0.0745651255539565,-0.0304762750057245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,56.18000030517578,56.619998931884766,55.93999862670898,56.61000061035156,56.61000061035156,1468500,CPRI,1.130188992270336,1.1171171347223563,1.1222398532827422,1.0328322263084138,0.0973567659619223,0.0826134884039766,0.0126158145867318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,56.61000061035156,57.09999847412109,56.15999984741211,56.61000061035156,56.61000061035156,917100,CPRI,1.1232997609429451,1.0929164152061743,1.1208267104547098,1.032019884081241,0.0912798768617044,0.0502053932114656,0.0038016389654735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,57.0,57.369998931884766,56.45000076293945,56.61000061035156,56.61000061035156,1689300,CPRI,1.122593155836143,1.0936230203129764,1.1204734079013088,1.0369551897736955,0.0856379660624473,0.0365917835226081,0.0034059124155092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,56.83000183105469,57.91999816894531,56.59999847412109,57.869998931884766,57.869998931884766,2803800,CPRI,1.087782995072007,1.0725764790126058,1.1171591968054893,1.020376345675996,0.067406649396011,0.0191632992592214,0.0057599467743545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,57.869998931884766,58.810001373291016,57.77999877929688,58.650001525878906,58.650001525878906,2566700,CPRI,1.0917305560690238,1.0514918425319026,1.131287242078666,1.026253639124301,0.0654769169447229,-0.0025615121233071,0.0190029786364487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,58.59999847412109,59.27000045776367,58.02999877929688,58.43999862670898,58.43999862670898,3496000,CPRI,1.0917180139682938,1.038843266788275,1.1658110686929473,1.0246409570196735,0.0670770569486203,-0.0105819156855733,0.0550093667590121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,58.709999084472656,58.970001220703125,57.77999877929688,57.97999954223633,57.97999954223633,2421200,CPRI,1.1052087329592808,1.058985891870372,1.1524663715484902,1.029880242563007,0.0753284903962738,-0.0092543838209695,0.0433024408800994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,59.0,59.61000061035156,58.65999984741211,58.790000915527344,58.790000915527344,2556800,CPRI,1.0872596899732836,1.0445653834169746,1.1200884070190429,1.036157586789428,0.0511021031838556,-0.0260459145365841,0.0026776845639329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,59.4900016784668,60.29999923706055,58.93999862670898,59.810001373291016,59.810001373291016,3018300,CPRI,1.083430890551612,1.041297397580547,1.1289081272821773,1.0465343935592823,0.0368964969923295,-0.0301122574446592,0.0038829182273134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,59.880001068115234,60.08000183105469,59.33000183105469,59.84999847412109,59.84999847412109,2430300,CPRI,1.0663325199986389,1.0208855477338148,1.1461988341367038,1.048372731047773,0.0179597889508658,-0.0482537968525085,0.0182164790556578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,60.04999923706055,60.5099983215332,59.70000076293945,59.95000076293945,59.95000076293945,2649900,CPRI,1.066221807430903,1.0148456943840212,1.117931539452082,1.0387885930282448,0.0274332144026581,-0.0421731185247529,0.0033205366690751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,60.34999847412109,62.09999847412109,60.22999954223633,61.810001373291016,61.810001373291016,4034500,CPRI,1.0425497655667697,0.9957935264446892,1.0999837623875055,1.0447156071702373,-0.0021658416034675,-0.0611885108465953,-0.0138421053167634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,61.54999923706055,61.75,60.619998931884766,61.040000915527344,61.040000915527344,2979400,CPRI,1.0688072884214816,1.011631701733675,1.1020641486582003,1.0484619827112251,0.0203453057102565,-0.032991818100976,-0.0023870427827188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,61.08000183105469,61.38999938964844,60.619998931884766,61.119998931884766,61.119998931884766,2303900,CPRI,1.0445026385509992,1.0248691178718383,1.0901504976738272,1.0415757419863072,0.002926896564692,-0.0239180889767547,-0.0173459742556076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,60.959999084472656,61.36000061035156,60.79999923706055,61.09999847412109,61.09999847412109,1630900,CPRI,1.05777412221691,1.0353518805459052,1.0918167062267226,1.0495576207370112,0.0082165014798987,-0.013523911609484,0.0013224946886221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,61.790000915527344,62.29999923706055,61.04999923706055,61.40999984741211,61.40999984741211,3401000,CPRI,1.0586224116229186,1.011235932721437,1.1073115155343156,1.0539026313731312,0.0047197802497873,-0.019490560013438,0.0068593512226504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,61.79999923706055,62.04999923706055,61.560001373291016,61.650001525878906,61.650001525878906,2786600,CPRI,1.0682887101422929,0.9918897001196324,1.0835361135184576,1.0520989179928428,0.01618979214945,-0.0088334974931388,0.0097015519468581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,62.18999862670898,63.20000076293945,61.9900016784668,63.18999862670898,63.18999862670898,2407000,CPRI,1.039721449217951,0.9925621551476472,1.0596613473602796,1.049480051520865,-0.0097586023029141,-0.0233313332593375,-0.0117310285531209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,63.29999923706055,63.52999877929688,62.72999954223633,63.36000061035156,63.36000061035156,1909700,CPRI,1.0568181571881636,0.9708017318340096,1.051136329428005,1.0585213557872055,-0.0017031985990421,-0.0338052364583743,-0.0264383840391491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,63.720001220703125,63.97999954223633,63.18999862670898,63.720001220703125,63.720001220703125,1487600,CPRI,1.0557124192459977,0.9606088812280978,1.043471384023866,1.0561912314345747,-0.000478812188577,-0.0415184990153595,-0.0369846719066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,63.75,64.25,63.59999847412109,64.02999877929688,64.02999877929688,1287700,CPRI,1.047009248689908,0.96954557261568,1.0288926832639462,1.054691754118366,-0.0076825054284579,-0.0444508157927215,-0.0494977584129616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,64.0,64.13999938964844,63.27999877929688,63.400001525878906,63.400001525878906,1019600,CPRI,1.0747633714462097,0.976971563658812,1.0405362718134192,1.0628648969920689,0.011898474454141,-0.0141663365464632,-0.0476065425455052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,63.77000045776367,64.30000305175781,63.560001373291016,63.97999954223633,63.97999954223633,1437300,CPRI,1.050328187387375,0.9820256686556792,1.046733380741789,1.054562443450246,-0.0042342560628709,-0.0193856953360127,-0.0502228568812161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,64.0,64.12999725341797,63.36000061035156,63.59000015258789,63.59000015258789,817200,CPRI,1.0523666930078142,1.011322494170124,1.059757811415981,1.0427572783556516,0.0096094146521625,-0.0006252282390455,-0.0445230616756946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,63.59999847412109,63.88999938964844,63.36000061035156,63.54999923706055,63.54999923706055,1015700,CPRI,1.0385523334752564,1.038866993480079,1.0591659853135054,1.039387058829826,-0.0008347253545695,0.023123027522047,-0.0427474132645495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,63.70000076293945,63.84999847412109,62.93000030517578,62.95000076293945,62.95000076293945,1312500,CPRI,1.047339150216353,1.0303415381137944,1.0563939506598157,1.0452598484191695,0.0020793017971834,0.0302967994731417,-0.0453870426449538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,63.18000030517578,64.08000183105469,62.72999954223633,64.02999877929688,64.02999877929688,1639000,CPRI,1.019365889230197,1.0037482097195842,1.037638664814228,1.0173995405954512,0.0019663486347458,0.0102395909909311,-0.0629571451420991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,64.0999984741211,64.36000061035156,63.68999862670898,63.79999923706055,63.79999923706055,1958500,CPRI,1.003918555136158,1.0224138579462925,1.0431035085828,0.9765980219270426,0.0273205332091154,0.0184650656224369,-0.0523449523027141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,63.79999923706055,64.19000244140625,63.0099983215332,64.08000183105469,64.08000183105469,2071700,CPRI,1.0212234795800594,1.0159175501548143,1.0482209152558597,0.9849127815791188,0.0363106980009405,0.0175606138358221,-0.0413739445273377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,64.05000305175781,64.33000183105469,63.72999954223633,63.91999816894531,63.91999816894531,1527500,CPRI,1.0342616161473897,1.033792298560465,1.058667085535398,0.9789917900086822,0.0552698261387074,0.0341654794788098,-0.0312222853530006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,64.23999786376953,64.87000274658203,63.91999816894531,64.80000305175781,64.80000305175781,2297300,CPRI,0.92638882642257,1.0089505273818722,1.0350308107432231,0.942840182406444,-0.0164513559838739,0.0172260429075553,-0.0523191949098313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,64.72000122070312,64.7699966430664,63.790000915527344,63.81999969482422,63.81999969482422,1230300,CPRI,0.9370103341117738,1.026324041259938,1.0647132133056545,0.9530778204901076,-0.0160674863783338,0.0250997942125228,-0.0245846050452236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,64.30999755859375,64.30999755859375,63.470001220703125,63.91999816894531,63.91999816894531,1063500,CPRI,0.9525970139847568,1.0456820752908589,1.0580412889666682,0.966664672858564,-0.0140676588738071,0.0324074972946506,-0.0277437504929809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,63.91999816894531,64.9000015258789,63.650001525878906,64.44000244140625,64.44000244140625,1635100,CPRI,0.968032257988132,1.0170701184426754,1.0495033316442268,0.9609362737659176,0.0070959842222143,0.0121963485945246,-0.0255782745624941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,65.02999877929688,65.25,64.41999816894531,65.23999786376953,65.23999786376953,1203000,CPRI,0.9714899316897858,1.0072041881681932,1.0312691750816294,0.9729510699723092,-0.0014611382825234,0.0124789641638383,-0.0319958565637501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,65.01000213623047,65.37000274658203,63.630001068115234,63.84000015258789,63.84000015258789,1677500,CPRI,1.0139411529169555,1.0183270986974635,1.0700187561923848,0.9917823196316324,0.0221588332853229,0.0220140916284692,-0.0121895339264064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,64.0199966430664,65.19999694824219,63.7400016784668,64.62999725341797,64.62999725341797,1852800,CPRI,0.9887050014147964,1.0498220850617912,1.0574036707742,0.9854883712686996,0.0032166301460969,0.0619022877015351,-0.0184247045141825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,64.77999877929688,65.05999755859375,64.29000091552734,65.01000213623047,65.01000213623047,1621900,CPRI,0.984002447602632,1.0412244303508829,1.0261497753019573,0.981540936006692,0.0024615115959399,0.0614180270967573,-0.0393681280267788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,65.26000213623047,65.95999908447266,64.80999755859375,65.86000061035156,65.86000061035156,1654200,CPRI,0.9658366234566,1.0159429553906316,1.0047069170318992,0.9694690060853024,-0.0036323826287024,0.0442309227144637,-0.0411084463168367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,65.7699966430664,66.55000305175781,65.43000030517578,65.69999694824219,65.69999694824219,1719900,CPRI,0.9706241007591072,1.04231364593337,1.015677419429758,0.962138874344328,0.0084852264147793,0.0690770459716302,-0.0337668011588747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,65.5,67.0199966430664,65.38999938964844,66.95999908447266,66.95999908447266,1134800,CPRI,0.966547223799336,1.0313619848093467,0.9820788983773978,0.9712482450100663,-0.0047010212107304,0.0624307999707509,-0.0601758067593762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,67.5,68.30999755859375,66.43000030517578,67.2699966430664,67.2699966430664,1685600,CPRI,0.9647689128072556,1.0170953111827967,0.9612012321807356,0.9795485186833895,-0.0147796058761339,0.0541838623717083,-0.0923278759308593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,67.73999786376953,67.95999908447266,66.87000274658203,67.04000091552734,67.04000091552734,960300,CPRI,0.9489856512986644,0.990453469855186,0.9582338452637268,0.966216685842239,-0.0172310345435745,0.0261272188839402,-0.0976589467035381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
