Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,136.94000244140625,137.16000366210938,136.44000244140625,136.55999755859375,127.59260559082033,397200,LHX,1.020357193554725,1.0727213128007012,1.1893841466105406,1.0098252549340063,0.0105319386207185,-0.0355281855865738,0.1124935427669235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,136.75999450683594,136.85000610351562,135.8300018310547,135.89999389648438,126.97593688964844,400800,LHX,1.022590171597772,1.0579817689009006,1.1847038302612691,1.0047827275420922,0.0178074440556799,-0.057079996240807,0.0991098329010626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,135.9499969482422,136.97000122070312,135.9499969482422,136.08999633789062,127.15347290039062,468500,LHX,1.0355502674265251,1.0507495982901982,1.171200857300918,1.016827126331923,0.018723141094602,-0.070246171879118,0.0842625709861177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,136.3000030517578,136.4499969482422,134.33999633789062,134.83999633789062,125.9855499267578,522900,LHX,1.0413519432782716,1.0656285543582225,1.1691275900980418,1.016900814218988,0.0244511290592837,-0.0509551697390839,0.0931322456733865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,134.69000244140625,135.74000549316406,133.66000366210938,135.61000061035156,126.70499420166016,470500,LHX,1.0508406544835196,1.0697219089931602,1.128005656729195,1.0195478153138224,0.0312928391696971,-0.0468289933460412,0.0501721154113707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,136.1999969482422,137.1699981689453,135.49000549316406,136.72999572753906,127.75143432617188,437300,LHX,1.0575082074044488,1.073297144231741,1.081763497277576,1.0187296628598663,0.0387785445445825,-0.0436283815458036,0.0162894880531119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,137.2100067138672,137.63999938964844,136.60000610351562,136.82000732421875,127.83556365966795,535800,LHX,1.0459503751060164,1.0802233250931343,1.0850293420200685,1.0231439317955078,0.0228064433105086,-0.0340148278715477,0.0165721901544799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,137.1699981689453,137.38999938964844,136.47999572753906,136.9600067138672,127.96632385253906,405600,LHX,1.05529237154293,1.1459827642393918,1.1026113585553563,1.023176662025299,0.0321157095176307,0.0451898803929973,0.023230538257503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,137.0,137.44000244140625,136.0800018310547,136.55999755859375,127.59260559082033,444100,LHX,1.0551479333247944,1.1719127773335012,1.1061362901701033,1.028738706809164,0.0264092265156303,0.0636989557789355,0.0123150278847987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,136.8800048828125,137.38999938964844,135.52999877929688,135.86000061035156,126.93858337402344,400700,LHX,1.0657577724948544,1.1653863717803252,1.141952918405197,1.0357335667629224,0.0300242057319319,0.0610178410928838,0.0509308840843358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,136.4600067138672,137.05999755859375,136.11000061035156,136.52999877929688,127.5645751953125,296300,LHX,1.053320713027352,1.1465764888149288,1.1470528005021967,1.0327543330408862,0.0205663799864659,0.0681575352188881,0.050924001767127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,136.6999969482422,136.83999633789062,135.16000366210938,135.63999938964844,126.73301696777344,705600,LHX,1.0697073953338572,1.0970979131486984,1.164386812472345,1.0448229351223306,0.0248844602115265,0.0509869795762196,0.0539973200774781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,135.64999389648438,139.52999877929688,135.2100067138672,139.32000732421875,130.17135620117188,830000,LHX,1.0296323604398594,1.0712904016101448,1.1331966929671042,1.0378093145840102,-0.0081769541441507,0.0176340331956534,0.0256167418386807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,140.86000061035156,141.97000122070312,136.7899932861328,137.14999389648438,128.1438446044922,1037200,LHX,1.0373575485217672,1.1186240590804872,1.1402506657807452,1.0388512590749122,-0.0014937105531449,0.0640400407286374,0.0308080595216766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,137.16000366210938,137.27000427246094,135.9499969482422,137.10000610351562,128.09715270996094,609900,LHX,1.04425361600243,1.097425662375409,1.1385344208886865,1.0310647944789963,0.0131888215234337,0.0793793202554096,0.0340324096031043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,137.8699951171875,139.75,137.25999450683594,139.41000366210938,130.25546264648438,994000,LHX,1.0265186046331825,1.1021463090742234,1.1111384840159026,1.0262436118253355,0.0002749928078467,0.0765099035064709,0.0033281653265364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,139.55999755859375,139.55999755859375,138.35000610351562,138.99000549316406,129.86302185058594,844800,LHX,1.034533339960283,1.103815278244347,1.1082606219486215,1.0311845275729687,0.0033488123873142,0.0677043490419027,0.0025323376125148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,139.02999877929688,139.72000122070312,138.33999633789062,139.3699951171875,130.21804809570312,511400,LHX,1.0320731148574462,1.102462980301079,1.11290419347619,1.0414917955670933,-0.009418680709647,0.056553170273413,0.0010778343811199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,139.2899932861328,141.5399932861328,139.0,141.2899932861328,132.01197814941406,601000,LHX,1.013712939099723,1.1013395654436893,1.1018466429722256,1.0390384642435906,-0.0253255251438675,0.0403348023459506,-0.012806662429126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,140.4600067138672,140.80999755859375,136.77000427246094,137.55999755859375,128.52691650390625,672100,LHX,1.0322946074741723,1.1404002545369067,1.104322497310979,1.0401272810196784,-0.007832673545506,0.0648254018028144,-0.0083564955153443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,136.92999267578125,138.8800048828125,136.92999267578125,138.75999450683594,129.64813232421875,591800,LHX,1.0271303177028042,1.1336494982710772,1.1180143398198343,1.0393664161720684,-0.0122360984692642,0.0577562496306593,0.0046763794649062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,138.22000122070312,139.47999572753906,137.86000061035156,138.97000122070312,129.84434509277344,392200,LHX,1.0207369922412406,1.1344651065006448,1.1161799682448243,1.0305050740272153,-0.0097680817859746,0.067797891734324,0.0045474074142175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,138.5500030517578,139.3699951171875,137.25,139.33999633789062,130.19003295898438,462500,LHX,1.038348202219984,1.1398122673647648,1.105910901071174,1.043144349882203,-0.0047961476622191,0.0748714849219425,-0.0077413197670768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,139.1300048828125,139.1999969482422,137.82000732421875,138.97000122070312,129.84434509277344,413600,LHX,1.0308526526712152,1.1415462685788402,1.094060635204576,1.0570826794517585,-0.0262300267805433,0.0735965503052431,-0.0165674642260718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,139.27000427246094,140.47999572753906,139.25999450683594,140.35000610351562,131.67381286621094,502500,LHX,1.0158174838849858,1.1314571449264863,1.092376330846672,1.0412088647392546,-0.0253913808542687,0.0609779325888681,-0.019838379916476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,140.08999633789062,141.1199951171875,139.72999572753906,139.83999633789062,131.19529724121094,610700,LHX,1.0178778473868677,1.1408755392959886,1.084041025748385,1.0392013474275237,-0.0213235000406559,0.0655544916170232,-0.0158983461692907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,140.3699951171875,142.0399932861328,140.25,141.9199981689453,133.14675903320312,571300,LHX,1.006130251689624,1.120490296365787,1.083912088899422,1.0381241126825425,-0.0319938609929184,0.0627807357369283,-0.0232558628897097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,142.97999572753906,144.75,142.50999450683594,144.0,135.0981903076172,1053500,LHX,0.991527587887454,1.0843747794025047,1.0697246773841047,1.03199537924298,-0.0404677913555261,0.0417732395990579,-0.0358447878352998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,144.0,144.0,142.52000427246094,142.52000427246094,133.70965576171875,596300,LHX,0.9977544838428284,1.0726214555262954,1.0811866440802684,1.0328322263084138,-0.0350777424655853,0.0381178092079157,-0.0284373946157419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,142.77000427246094,144.24000549316406,142.35000610351562,143.94000244140625,135.04188537597656,310700,LHX,0.9949980254471558,1.0689176004126504,1.074229966763106,1.032019884081241,-0.0370218586340849,0.0262065784179417,-0.0427951047261303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,144.02999877929688,144.24000549316406,143.10000610351562,143.5,134.6290740966797,502100,LHX,0.998048974215382,1.074982678894183,1.0740135130126756,1.0369551897736955,-0.0389062155583137,0.0179514421038147,-0.0430539824731239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,143.88999938964844,144.47000122070312,143.52000427246094,144.1999969482422,135.28578186035156,601600,LHX,0.9823164418945038,1.072607662747351,1.080467836494761,1.020376345675996,-0.0380599037814921,0.0191944829939667,-0.0309314135363736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,144.1999969482422,144.6300048828125,142.0,143.22000122070312,134.3664093017578,658600,LHX,0.991970212485196,1.0915802779451858,1.0849062956763793,1.026253639124301,-0.0342834266391048,0.0375269232899759,-0.0273779677658378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,143.97999572753906,144.94000244140625,142.58999633789062,144.5,135.56724548339844,2345000,LHX,0.9883739554180382,1.081772315602336,1.062258520001328,1.0246409570196735,-0.0362670016016353,0.0323471331284876,-0.0485431819326072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,144.1999969482422,144.41000366210938,140.97999572753906,142.86000061035156,134.0286407470703,784900,LHX,0.9969899931703048,1.1081018126641606,1.0736066721761135,1.029880242563007,-0.0328902493927021,0.039861536972819,-0.0355572584922772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,144.0399932861328,144.0399932861328,141.11000061035156,141.69000244140625,132.9309844970703,688300,LHX,1.014468021118568,1.1193767279076057,1.0661891132279164,1.036157586789428,-0.02168956567086,0.0487654299540469,-0.0512216092271935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,142.05999755859375,143.7899932861328,141.17999267578125,142.5800018310547,133.7659149169922,704900,LHX,1.0267921582691713,1.112953050841483,1.0544469201617113,1.0465343935592823,-0.0197422352901111,0.0415433958162767,-0.0705782888931525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,142.41000366210938,143.22000122070312,141.7899932861328,142.52000427246094,133.70965576171875,428100,LHX,1.021751276647317,1.10975914536867,1.055173371604223,1.048372731047773,-0.0266214544004561,0.0406198007823466,-0.0728089834768228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,142.22999572753906,143.58999633789062,142.22999572753906,143.1999969482422,134.34762573242188,312800,LHX,1.0136173043972667,1.1086946991154405,1.0232878109480423,1.0387885930282448,-0.025171288630978,0.0516758862066664,-0.0913231918349644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,143.9600067138672,144.10000610351562,142.85000610351562,143.25,134.39454650878906,462200,LHX,1.0143104637872329,1.096606473372503,1.0213830405528992,1.0447156071702373,-0.0304051433830043,0.0396244360812183,-0.0924428271513697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,138.0800018310547,143.91000366210938,138.0800018310547,142.63999938964844,133.82225036621094,492200,LHX,1.0320386993418034,1.1007332236813974,1.0110600985727194,1.0484619827112251,-0.0164232833694217,0.0561097038467464,-0.0933910928681998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,142.36000061035156,142.7899932861328,140.88999938964844,141.4199981689453,132.67764282226562,662200,LHX,1.0307592889011157,1.1271919948127476,1.0237007660121802,1.0415757419863072,-0.0108164530851915,0.0784047879641545,-0.0837957059172547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,141.3300018310547,143.55999755859375,141.17999267578125,141.94000244140625,133.16552734375,657600,LHX,1.0399462091572769,1.1300628293176591,1.0229314634262603,1.0495576207370112,-0.0096114115797343,0.0811870371622698,-0.0675627481118401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,142.57000732421875,142.57000732421875,141.24000549316406,141.27000427246094,132.53692626953125,562200,LHX,1.031641825755186,1.0981931719537552,1.0289952497944954,1.0539026313731312,-0.0222608056179451,0.06746667921888,-0.0714569145171697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,142.25999450683594,144.60000610351562,141.7100067138672,144.08999633789062,135.18258666992188,2392400,LHX,1.0124921466937775,1.0949505639593802,1.0055706269303104,1.0520989179928428,-0.0396067712990653,0.0942273663466088,-0.0682639346412889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,144.6999969482422,144.6999969482422,142.5500030517578,142.6699981689453,133.8503875732422,687000,LHX,1.0036446569484174,1.1401799289308423,1.0222166641453925,1.049480051520865,-0.0458353945724476,0.1242864405238575,-0.049175711768008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,142.7100067138672,143.83999633789062,142.05999755859375,142.57000732421875,133.75656127929688,469200,LHX,0.9988778067664704,1.1288708365513065,1.021379053077447,1.0585213557872055,-0.0596435490207353,0.1242638682589225,-0.0561956603897071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,142.88999938964844,143.19000244140625,141.91000366210938,142.33999633789062,133.54078674316406,524200,LHX,1.005339287813871,1.1266755403417998,1.0331505923001043,1.0561912314345747,-0.0508519436207037,0.1245481600983424,-0.0473054636303618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,142.86000061035156,143.11000061035156,141.72999572753906,142.7899932861328,133.96298217773438,387600,LHX,1.0117653852804032,1.1336683904750644,1.0284132237768466,1.054691754118366,-0.0429263688379628,0.1196720020666628,-0.0499772179000612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,143.0399932861328,143.10000610351562,141.97000122070312,142.77999877929688,133.95358276367188,350200,LHX,1.0236027047943552,1.1221492913253797,1.0158549329508353,1.0628648969920689,-0.0392621921977134,0.1310113911201044,-0.0722878814080891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,142.67999267578125,143.19000244140625,141.83999633789062,142.1999969482422,133.40940856933594,323000,LHX,1.0350915960311189,1.1272205033466889,1.022336765632493,1.054562443450246,-0.0194708474191271,0.1258091393549969,-0.074619471990512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,142.3000030517578,143.35000610351562,142.0500030517578,143.22000122070312,134.3664093017578,285700,LHX,1.0913977853553274,1.137342878365793,1.0266619743245304,1.0427572783556516,0.0486405069996758,0.1253951559566235,-0.0776188987671451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,143.86000061035156,143.86000061035156,141.89999389648438,143.22000122070312,134.3664093017578,540500,LHX,1.112833226415615,1.1516395318241752,1.0301088925447972,1.039387058829826,0.0734461675857891,0.1358955658661433,-0.0718045060332577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,143.2899932861328,143.2899932861328,141.6199951171875,141.64999389648438,132.89344787597656,616500,LHX,1.11316620556979,1.1410918552054383,1.029648749240037,1.0452598484191695,0.0679063571506204,0.1410471165647857,-0.0721322440647325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,142.0399932861328,142.77999877929688,141.30999755859375,142.07000732421875,133.2874755859375,932400,LHX,1.0973464842186629,1.150364367871885,1.0462477481726655,1.0173995405954512,0.0799469436232116,0.1568557491432318,-0.0543480617836615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,142.47000122070312,143.25999450683594,140.83999633789062,142.82000732421875,133.9911346435547,766300,LHX,1.037669610099618,1.141231144611304,1.0502760258428103,0.9765980219270426,0.0610715881725753,0.1372823522874484,-0.0451724350427038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,142.92999267578125,143.55999755859375,142.00999450683594,142.42999267578125,133.62521362304688,651000,LHX,1.043600385599974,1.1406213494583124,1.057962066225722,0.9849127815791188,0.0586876040208551,0.1422644131393202,-0.0316327935574753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,142.69000244140625,143.85000610351562,142.00999450683594,143.74000549316406,134.85423278808594,686800,LHX,1.0629609811574297,1.136510448802514,1.0628287085246373,0.9789917900086822,0.0839691911487474,0.1368836297208587,-0.0270606623637612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,143.80999755859375,146.6300048828125,143.6199951171875,146.39999389648438,137.34979248046875,590300,LHX,1.0234970153385778,1.1085254266135014,1.0470272478946503,0.942840182406444,0.0806568329321338,0.1168009421391845,-0.0403227577584042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,146.75,146.9600067138672,145.25,145.6199951171875,136.61801147460938,763300,LHX,1.050817354483739,1.1385178007277237,1.0414279584131074,0.9530778204901076,0.0977395339936312,0.1372935536803086,-0.0478698599377707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,145.3300018310547,145.38999938964844,143.92999267578125,145.14999389648438,136.1770782470703,422900,LHX,1.0526352117614195,1.1545129526009352,1.0473678024127062,0.966664672858564,0.0859705389028555,0.141238374604727,-0.0384172370469428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,145.16000366210938,145.91000366210938,144.8699951171875,145.3000030517578,136.3177947998047,449300,LHX,1.0531316003417612,1.162439444339163,1.041294430104896,0.9609362737659176,0.0921953265758436,0.1575656744910123,-0.0337871761018249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,145.25,147.3300018310547,145.11000061035156,147.2100067138672,138.1097412109375,565500,LHX,1.052713685317683,1.1513114341145223,1.033258941395357,0.9729510699723092,0.0797626153453737,0.1565862101101673,-0.0300060902500225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,148.55999755859375,148.72999572753906,145.66000366210938,145.77000427246094,136.7587127685547,570300,LHX,1.071757150448993,1.15676377630244,1.0460926655478715,0.9917823196316324,0.0799748308173603,0.1604507692334458,-0.0361156245709197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,146.1300048828125,147.77000427246094,145.64999389648438,147.61000061035156,138.4849853515625,620700,LHX,1.0613102914226833,1.149143784448936,1.0459521150423678,0.9854883712686996,0.0758219201539838,0.16122398708868,-0.0298762602460147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,147.6999969482422,148.49000549316406,145.7100067138672,145.74000549316406,136.7306365966797,598300,LHX,1.0773289911513273,1.1351007540750642,1.063727495120681,0.981540936006692,0.0957880551446352,0.1552943508209386,-0.001790408208055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,146.4199981689453,146.44000244140625,145.52999877929688,145.88999938964844,136.87130737304688,522200,LHX,1.0841731514321409,1.108754093367691,1.038533564890427,0.9694690060853024,0.1147041453468383,0.137042060691523,-0.0072817984583088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,145.75999450683594,145.75999450683594,142.63999938964844,143.19000244140625,134.33822631835938,880600,LHX,1.103359272329932,1.1197771692153218,1.1605577698293614,0.962138874344328,0.141220397985604,0.146540569253582,0.1111135492407286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,143.44000244140625,143.44000244140625,142.1999969482422,142.41000366210938,133.60646057128906,657000,LHX,1.115090361125866,1.1146336474519911,1.1596983474137204,0.9712482450100663,0.1438421161157995,0.1457024626133953,0.1174436422769462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,142.6199951171875,144.11000061035156,142.55999755859375,143.10000610351562,134.25379943847656,604500,LHX,1.1148846894404325,1.097124870872245,1.150656984514444,0.9795485186833895,0.1353361707570429,0.1342134220611566,0.0971278764028491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,143.60000610351562,144.6999969482422,143.10000610351562,144.47000122070312,135.5391082763672,449500,LHX,1.1007129483621574,1.0544849528144118,1.1323532474562044,0.966216685842239,0.1344962625199184,0.0901587018431659,0.0764604554889394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
