,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Investments,-117778000.0,-81449000.0,-72451000.0,-124899000.0
Change To Liabilities,7802000.0,5368000.0,9484000.0,8792000.0
Total Cashflows From Investing Activities,-223344000.0,-125455000.0,-116455000.0,-180762000.0
Total Cash From Financing Activities,-8067000.0,-117715000.0,-55775000.0,-9137000.0
Change To Operating Activities,-15664000.0,10343000.0,10879000.0,3256000.0
Issuance Of Stock,14554000.0,8851000.0,16001000.0,11697000.0
Net Income,225525000.0,203009000.0,259016000.0,112170000.0
Change In Cash,40369000.0,71320000.0,78046000.0,3935000.0
Repurchase Of Stock,-22621000.0,-126566000.0,-71776000.0,-20317000.0
Effect Of Exchange Rate,-2798000.0,-430000.0,-1921000.0,1288000.0
Total Cash From Operating Activities,274578000.0,314920000.0,252197000.0,192546000.0
Depreciation,23347000.0,20430000.0,14121000.0,11005000.0
Change To Inventory,2535000.0,-13237000.0,-37181000.0,-15686000.0
Change To Account Receivables,-12059000.0,5551000.0,-22023000.0,-15289000.0
Change To Netincome,42342000.0,83456000.0,17901000.0,88298000.0
Capital Expenditures,-53383000.0,-44006000.0,-44004000.0,-55863000.0
Net Borrowings,,,,-517000.0
