,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-848023000.0,-396504000.0,-872443000.0,-607273000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-3568662000.0,-2619061000.0,-2969084000.0,-2115528000.0
Net Borrowings,-1053574000.0,772235000.0,112235000.0,900560000.0
Total Cash From Financing Activities,6575579000.0,1989788000.0,2440423000.0,2545615000.0
Change To Operating Activities,-75972000.0,21765000.0,36146000.0,-54723000.0
Net Income,312321000.0,400881000.0,359440000.0,173979000.0
Change In Cash,3434742000.0,-194985000.0,-57904000.0,595951000.0
Repurchase Of Stock,-55855000.0,-65110000.0,-25765000.0,-25765000.0
Total Cash From Operating Activities,427825000.0,434288000.0,470757000.0,165864000.0
Depreciation,42903000.0,5642000.0,-26604000.0,-26118000.0
Other Cashflows From Investing Activities,-32834000.0,-216511000.0,-96533000.0,-55000000.0
Dividends Paid,-56985000.0,-49828000.0,-45454000.0,-35907000.0
Other Cashflows From Financing Activities,7524867000.0,1332491000.0,2399407000.0,1488274000.0
Change To Netincome,146273000.0,3300000.0,98775000.0,70226000.0
Capital Expenditures,-38761000.0,-42153000.0,-23739000.0,-53499000.0
Issuance Of Stock,,,,192688000.0
