,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,1439667000.0,1320228000.0,1297794000.0,1047246000.0
Total Liab,238793000.0,328183000.0,276912000.0,139799000.0
Total Stockholder Equity,445223000.0,419844000.0,527078000.0,726247000.0
Other Current Liab,81960000.0,83015000.0,83211000.0,83355000.0
Total Assets,684016000.0,748027000.0,803990000.0,866046000.0
Common Stock,23000.0,23000.0,23000.0,23000.0
Other Current Assets,13031000.0,13031000.0,13031000.0,13502000.0
Retained Earnings,-994478000.0,-900438000.0,-770744000.0,-321075000.0
Other Liab,102389000.0,186203000.0,137197000.0,2700000.0
Treasury Stock,11000.0,31000.0,5000.0,53000.0
Other Assets,6481000.0,3197000.0,3001000.0,3218000.0
Cash,551624000.0,616625000.0,665924000.0,741575000.0
Total Current Liabilities,112538000.0,118085000.0,115021000.0,116036000.0
Short Long Term Debt,332000.0,363000.0,310000.0,
Other Stockholder Equity,11000.0,31000.0,5000.0,53000.0
Property Plant Equipment,67925000.0,70501000.0,73062000.0,72967000.0
Total Current Assets,609610000.0,674329000.0,727927000.0,789861000.0
Net Tangible Assets,445223000.0,419844000.0,527078000.0,726247000.0
Inventory,29965000.0,30187000.0,30483000.0,25147000.0
Accounts Payable,3587000.0,3738000.0,5998000.0,8490000.0
Net Receivables,,829000.0,540000.0,363000.0
Long Term Debt,,,310000.0,
