Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-13,201.3699951171875,201.9600067138672,192.82000732421875,192.97999572753903,186.180892944336,2574400,DPZ,0.9102497707053798,1.1093666698602491,1.2161715342582264,1.0098252549340063,-0.0995754842286267,0.001117171472974,0.1392809304146094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,192.6600036621093,195.4199981689453,189.509994506836,193.19000244140625,186.38348388671875,1977200,DPZ,0.9097780992086012,1.1224317689942094,1.303702025112429,1.0047827275420922,-0.0950046283334909,0.0073700038525017,0.2181080277522225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,193.5,195.67999267578125,191.8300018310547,192.2700042724609,185.4959411621093,1316300,DPZ,0.923025004725804,1.1449053202268848,1.298492546720473,1.016827126331923,-0.0938021216061191,0.0239095500575685,0.2115542604056728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,192.2700042724609,192.77999877929688,187.63999938964844,187.7899932861328,181.1737518310547,1493000,DPZ,0.951328696583448,1.1676810767730192,1.2936671988645547,1.016900814218988,-0.0655721176355399,0.0510973526757128,0.2176718544398994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,187.5,187.6499938964844,183.6199951171875,186.1199951171875,179.56260681152344,1086400,DPZ,0.9551366162707352,1.1814439638964414,1.3374031627791567,1.0195478153138224,-0.0644111990430872,0.0648930615572398,0.2595696214613325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,186.5,186.6999969482422,184.7899932861328,186.1100006103516,179.55294799804688,1553500,DPZ,0.9504057131095618,1.1677709242535723,1.3191149758710283,1.0187296628598663,-0.0683239497503045,0.0508453984760277,0.2536409666465642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,186.1999969482422,187.27999877929688,182.6300048828125,182.6300048828125,176.195556640625,1310500,DPZ,0.9667085875374292,1.1820629017440838,1.352780235334219,1.0231439317955078,-0.0564353442580786,0.0678247487794017,0.2843230834686305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,182.6499938964844,184.4900054931641,180.2700042724609,183.83999633789065,177.36293029785156,1060200,DPZ,0.9646431411388,1.1776638797927366,1.357051141478108,1.023176662025299,-0.0585335208864993,0.076870995946342,0.2776703211802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,183.5,185.83999633789065,181.6199951171875,185.75,179.20565795898438,1028200,DPZ,0.9395424483214244,1.170411792083084,1.3553246809421526,1.028738706809164,-0.0891962584877396,0.0621979705285185,0.2615034186568481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,185.759994506836,187.4100036621093,185.1600036621093,185.67999267578125,179.13809204101562,739500,DPZ,0.9278868455980472,1.1806802456628172,1.355348903926186,1.0357335667629224,-0.1078467211648751,0.0763117149753758,0.2643268696053247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,187.33999633789065,187.33999633789065,184.009994506836,184.67999267578125,178.17330932617188,778600,DPZ,0.9701647699371556,1.1637847328618214,1.35996653525471,1.0327543330408862,-0.0625895631037305,0.0853657792657807,0.2638377365196402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,183.58999633789065,184.6000061035156,180.9900054931641,181.6999969482422,175.29830932617188,1045900,DPZ,1.0245459965965522,1.147779272045159,1.3812201055852231,1.0448229351223306,-0.0202769385257783,0.1016683384726802,0.2708306131903562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,182.0,184.47999572753903,181.5599975585937,183.0,176.55252075195312,774600,DPZ,1.0088525640881598,1.1420360802333789,1.3724513086936434,1.0378093145840102,-0.0289567504958503,0.0883797118188876,0.2648713575652199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,182.32000732421875,182.4100036621093,176.07000732421875,177.25,171.00511169433594,1523200,DPZ,1.0585048207855257,1.1952036902679766,1.3955981583281365,1.0388512590749122,0.0196535617106135,0.1406196719161268,0.2861555520690679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,178.44000244140625,181.1199951171875,177.3699951171875,178.08999633789062,171.8155059814453,1120100,DPZ,1.0416082413470358,1.1178466338801043,1.3944332293289377,1.0310647944789963,0.0105434468680394,0.0998002917601048,0.2899312180433555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,178.67999267578125,180.3800048828125,177.52999877929688,177.94000244140625,171.67079162597656,1024800,DPZ,1.0181523377784525,1.161158539127232,1.3969640953913904,1.0262436118253355,-0.0080912740468832,0.1355221335594796,0.2891537767020242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,176.02999877929688,176.91000366210938,169.5500030517578,173.4600067138672,167.3486785888672,1992700,DPZ,1.0348781197449195,1.2245546171855533,1.4284665329304775,1.0311845275729687,0.0036935921719507,0.1884436879831088,0.3227382485943708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,173.42999267578125,174.4600067138672,168.86000061035156,170.10000610351562,164.1070098876953,1801500,DPZ,1.081187609351146,1.2259343331054997,1.44669847289384,1.0414917955670933,0.0396958137840528,0.1800245230778336,0.3348721137987698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,169.77000427246094,170.47000122070312,167.27000427246094,168.7100067138672,162.76597595214844,1461900,DPZ,1.0726100824118727,1.2466123891455831,1.4795264961731152,1.0390384642435906,0.0335716181682821,0.1856076260478445,0.3648731907717635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,168.60000610351562,173.27999877929688,166.74000549316406,173.2100067138672,167.10743713378906,1332000,DPZ,1.0427227079118369,1.2600670425463858,1.4401601307138812,1.0401272810196784,0.0025954268921584,0.1844921898122935,0.3274811378875577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,173.72000122070312,176.2100067138672,172.0500030517578,173.3300018310547,167.22323608398438,1165600,DPZ,1.0414237720434685,1.2767783280844431,1.4465845957648875,1.0393664161720684,0.0020573558714001,0.2008850794440253,0.3332466354099594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,173.27000427246094,175.3000030517578,171.5500030517578,173.02999877929688,166.9337615966797,672400,DPZ,1.0575410567165724,1.2833378015754962,1.4650657654254218,1.0305050740272153,0.0270359826893571,0.2166705868091754,0.353433204594815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,172.9600067138672,177.22000122070312,172.92999267578125,175.66000366210938,169.4711151123047,923800,DPZ,1.0560898842736466,1.3157179979685694,1.4322600929783291,1.043144349882203,0.0129455343914435,0.250777215525747,0.3186078721400782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,175.5,176.72999572753906,173.66000366210938,175.75999450683594,169.56761169433594,957800,DPZ,1.060965016593953,1.294833436412823,1.4054851966424613,1.0570826794517585,0.0038823371421945,0.2268837181392258,0.2948570972118134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,177.32000732421875,179.94000244140625,176.08999633789062,177.47000122070312,171.21739196777344,1077000,DPZ,1.056730015400721,1.2928078961203031,1.425353734899945,1.0412088647392546,0.0155211506614665,0.222328683782685,0.3131390241367968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,176.8300018310547,179.0,176.6199951171875,178.64999389648438,172.3557891845703,1133900,DPZ,1.0304457284749189,1.2796113924569492,1.4147017190637448,1.0392013474275237,-0.0087556189526047,0.2042903447779838,0.314762347146069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,178.6999969482422,179.00999450683594,176.39999389648438,177.77000427246094,171.50682067871094,881300,DPZ,1.0624471579789485,1.277203893176354,1.4294498575650914,1.0381241126825425,0.024323045296406,0.2194943325474954,0.3222819057759596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,177.64999389648438,178.6300048828125,176.3300018310547,176.8800048828125,170.6481475830078,712100,DPZ,1.093186208337085,1.2606188330999408,1.4510741043333375,1.03199537924298,0.0611908290941047,0.2180172932964941,0.3455046391139329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,175.61000061035156,177.16000366210938,175.0,176.5500030517578,170.3297576904297,765700,DPZ,1.081033037524599,1.2653031771526164,1.4949997451340538,1.0328322263084138,0.0482008112161851,0.2307995308342367,0.3853757064380434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,177.3000030517578,177.63999938964844,176.0500030517578,177.33999633789062,171.09193420410156,306800,DPZ,1.0773480490526752,1.2612494728067265,1.528009581294607,1.032019884081241,0.0453281649714345,0.2185384508120178,0.4109845098053708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,177.02000427246094,177.39999389648438,173.6300048828125,174.52000427246094,168.37132263183594,893600,DPZ,1.09136668538694,1.2615804617258617,1.5665776690912396,1.0369551897736955,0.0544114956132442,0.2045492249354934,0.4495101736054401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,171.30999755859375,172.55999755859375,168.55999755859375,172.2899932861328,166.21987915039062,1874700,DPZ,1.099557382800903,1.2885583968106884,1.575188100375769,1.020376345675996,0.0791810371249071,0.235145217057304,0.4637888503446343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,176.27000427246094,184.38999938964844,175.9499969482422,179.1699981689453,172.8574676513672,1651900,DPZ,1.0460322374226796,1.2475840558766222,1.5131877115426935,1.026253639124301,0.0197785982983786,0.1935307012214124,0.4009034481004763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,180.6600036621093,186.94000244140625,178.88999938964844,186.1600036621093,179.60118103027344,1317000,DPZ,1.032174933219873,1.1997701341413756,1.4748871804330597,1.0246409570196735,0.0075339762001995,0.1503449516675272,0.3640854784991245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,185.77999877929688,185.97999572753903,179.2899932861328,184.6199951171875,178.11546325683594,1491800,DPZ,1.0713575588057032,1.2503968354254165,1.4892583938541804,1.029880242563007,0.0414773162426962,0.1821565597340748,0.3800944631857896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,185.9499969482422,189.8300018310547,183.8999938964844,187.6199951171875,181.00973510742188,1341200,DPZ,1.0703112473819094,1.216670653970014,1.4687735139202407,1.036157586789428,0.0341536605924814,0.1460593560164553,0.3513627914651307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,187.9499969482422,189.7100067138672,185.42999267578125,185.5,178.96444702148438,707100,DPZ,1.1004324978211406,1.2236033174934395,1.50559085668605,1.0465343935592823,0.0538981042618582,0.1521936624682331,0.3805656476311863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,184.509994506836,185.9199981689453,180.97999572753903,181.1699981689453,174.78701782226562,636100,DPZ,1.1438874495169815,1.2573409567761824,1.5659763792464354,1.048372731047773,0.0955147184692084,0.1882016121898591,0.4379940241653894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,181.0500030517578,181.58999633789065,178.72000122070312,179.50999450683594,173.18548583984375,918700,DPZ,1.1174932712968697,1.2698639034548722,1.6122094287483466,1.0387885930282448,0.0787046782686249,0.2128450905460981,0.4975984259653399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,179.2899932861328,184.07000732421875,177.24000549316406,183.9100036621093,177.4304656982422,1486400,DPZ,1.1439624226968454,1.2557124850244017,1.5764300960012068,1.0447156071702373,0.0992468155266081,0.1987304477331171,0.4626042282969378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,183.22000122070312,183.22000122070312,179.36000061035156,180.9600067138672,174.5844268798828,1029000,DPZ,1.1698133078822697,1.2644091957699843,1.6180443846624128,1.0484619827112251,0.1213513251710445,0.2197856759353333,0.5135931932214937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,179.8000030517578,180.9600067138672,178.14999389648438,180.6100006103516,174.24671936035156,669300,DPZ,1.1617558419932057,1.2886721258402232,1.630268683217459,1.0415757419863072,0.1201801000068985,0.2398849189916301,0.5227722112880242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,180.3800048828125,182.97999572753903,178.88999938964844,180.509994506836,174.15025329589844,636700,DPZ,1.154623660455068,1.2708463100025924,1.5593177004937566,1.0495576207370112,0.1050660397180567,0.2219705178472031,0.4688234889556562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,180.1300048828125,184.3800048828125,179.47000122070312,182.5200042724609,176.539306640625,1401700,DPZ,1.155544837886614,1.243432748356048,1.558027015440358,1.0539026313731312,0.1016422065134827,0.2127062556211727,0.4575748511286928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,182.38999938964844,185.7100067138672,181.2400054931641,185.0399932861328,178.9767303466797,1287000,DPZ,1.1540208428055982,1.2278532295589406,1.52790653995735,1.0520989179928428,0.1019219248127554,0.2271300319461693,0.4540719783857505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,185.8999938964844,188.83999633789065,185.75,186.0,179.90530395507812,1627800,DPZ,1.1628492264047467,1.246468911579154,1.5233684984759472,1.049480051520865,0.1133691748838816,0.2305754231721692,0.4519761225625467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,187.25,188.5,186.2700042724609,187.0599975585937,180.93055725097656,636500,DPZ,1.1737944830535023,1.2410134037924634,1.515166015670297,1.0585213557872055,0.1152731272662965,0.2364064355000794,0.437591302203143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,187.6000061035156,187.9199981689453,182.83999633789065,183.6199951171875,177.60328674316406,843600,DPZ,1.1911556677834758,1.2767646536005393,1.537151241957388,1.0561912314345747,0.1349644363489011,0.2746372733570819,0.4566951860269219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,183.58999633789065,188.97000122070312,182.75,188.38999938964844,182.2169342041016,880600,DPZ,1.1642340427117623,1.242787982249531,1.4935927834477452,1.054691754118366,0.1095422885933963,0.2287915938411293,0.4152023417708372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,190.0,193.0200042724609,187.8000030517578,192.8699951171875,186.5502014160156,844300,DPZ,1.123969368269638,1.1975998371961354,1.4464521370215695,1.0628648969920689,0.0611044712775692,0.2064619369908601,0.358309322662645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,192.1999969482422,192.8099975585937,189.9600067138672,190.3699951171875,184.1320953369141,622700,DPZ,1.1311131314502412,1.229387796637867,1.4728870571589403,1.054562443450246,0.076550687999995,0.227976432646175,0.3759308195359352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,190.0,191.97000122070312,189.1499938964844,190.57000732421875,184.3255615234375,441400,DPZ,1.1331793317196417,1.2174718293769184,1.4667028698770526,1.0427572783556516,0.0904220533639901,0.2055241069677489,0.362421996785377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,190.8000030517578,190.8000030517578,189.3099975585937,189.97999572753903,183.75485229492188,432000,DPZ,1.141436063666872,1.2441531940307031,1.4401701033949763,1.039387058829826,0.1020490048370459,0.2284092280726712,0.3382567048169214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,190.17999267578125,190.3800048828125,188.509994506836,188.9600067138672,182.768295288086,1015400,DPZ,1.1572291911196808,1.2278985728971084,1.486588595683234,1.0452598484191695,0.1119693427005112,0.2278538342564557,0.3848076023784645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,188.5200042724609,188.97999572753903,186.8999938964844,186.94000244140625,180.81448364257807,925700,DPZ,1.1467852188608507,1.2463680155492165,1.4992667422681356,1.0173995405954512,0.1293856782653994,0.2528593968205634,0.3986709323118085,52823000.0,5654000.0,3572137000.0,-2735384000.0,120223000.0,836753000.0,429000.0,311985000.0,-2739437000.0,52362000.0,15423000.0,-2030000.0,19141000.0,35768000.0,398285000.0,2750000.0,-2030000.0,169586000.0,579780000.0,,-2803630000.0,173677000.0,3121490000.0,39961000.0,106894000.0,32324000.0,-40000000.0,22267000.0,-83738000.0,971807000.0,-197145000.0,10645000.0,6099000.0,277905000.0,60444000.0,-1073702000.0,66000.0,341261000.0,29569000.0,-562000.0,-84298000.0,1527000.0,-22649000.0,-3779000.0,-90011000.0,-17051000.0
2018-01-03,187.6499938964844,191.82000732421875,187.5800018310547,191.6600036621093,185.3798370361328,646400,DPZ,1.085359492628767,1.211855524870951,1.474764987855432,0.9765980219270426,0.1087614707017244,0.2079067325470955,0.3793165269699179,52823000.0,5654000.0,3572137000.0,-2735384000.0,120223000.0,836753000.0,429000.0,311985000.0,-2739437000.0,52362000.0,15423000.0,-2030000.0,19141000.0,35768000.0,398285000.0,2750000.0,-2030000.0,169586000.0,579780000.0,,-2803630000.0,173677000.0,3121490000.0,39961000.0,106894000.0,32324000.0,-40000000.0,22267000.0,-83738000.0,971807000.0,-197145000.0,10645000.0,6099000.0,277905000.0,60444000.0,-1073702000.0,66000.0,341261000.0,29569000.0,-562000.0,-84298000.0,1527000.0,-22649000.0,-3779000.0,-90011000.0,-17051000.0
2018-01-04,197.25,202.2700042724609,197.009994506836,197.2899932861328,190.82534790039065,1539500,DPZ,1.056617220790457,1.1737164689071502,1.4214288741421068,0.9849127815791188,0.071704439211338,0.175359532588158,0.3318340143589093,52823000.0,5654000.0,3572137000.0,-2735384000.0,120223000.0,836753000.0,429000.0,311985000.0,-2739437000.0,52362000.0,15423000.0,-2030000.0,19141000.0,35768000.0,398285000.0,2750000.0,-2030000.0,169586000.0,579780000.0,,-2803630000.0,173677000.0,3121490000.0,39961000.0,106894000.0,32324000.0,-40000000.0,22267000.0,-83738000.0,971807000.0,-197145000.0,10645000.0,6099000.0,277905000.0,60444000.0,-1073702000.0,66000.0,341261000.0,29569000.0,-562000.0,-84298000.0,1527000.0,-22649000.0,-3779000.0,-90011000.0,-17051000.0
2018-01-05,198.2100067138672,201.97000122070312,197.72999572753903,200.3000030517578,193.7367553710937,1158500,DPZ,1.0549672939461905,1.158480623202884,1.4143601676399882,0.9789917900086822,0.0759755039375082,0.1588538041212287,0.3244707967515896,52823000.0,5654000.0,3572137000.0,-2735384000.0,120223000.0,836753000.0,429000.0,311985000.0,-2739437000.0,52362000.0,15423000.0,-2030000.0,19141000.0,35768000.0,398285000.0,2750000.0,-2030000.0,169586000.0,579780000.0,,-2803630000.0,173677000.0,3121490000.0,39961000.0,106894000.0,32324000.0,-40000000.0,22267000.0,-83738000.0,971807000.0,-197145000.0,10645000.0,6099000.0,277905000.0,60444000.0,-1073702000.0,66000.0,341261000.0,29569000.0,-562000.0,-84298000.0,1527000.0,-22649000.0,-3779000.0,-90011000.0,-17051000.0
2018-01-08,200.13999938964844,203.7400054931641,198.67999267578125,203.6100006103516,196.93829345703125,1068300,DPZ,0.9752465182789386,1.1339367428068297,1.399458011545767,0.942840182406444,0.0324063358724946,0.1422122583325128,0.3121080058927126,52823000.0,5654000.0,3572137000.0,-2735384000.0,120223000.0,836753000.0,429000.0,311985000.0,-2739437000.0,52362000.0,15423000.0,-2030000.0,19141000.0,35768000.0,398285000.0,2750000.0,-2030000.0,169586000.0,579780000.0,,-2803630000.0,173677000.0,3121490000.0,39961000.0,106894000.0,32324000.0,-40000000.0,22267000.0,-83738000.0,971807000.0,-197145000.0,10645000.0,6099000.0,277905000.0,60444000.0,-1073702000.0,66000.0,341261000.0,29569000.0,-562000.0,-84298000.0,1527000.0,-22649000.0,-3779000.0,-90011000.0,-17051000.0
2018-01-09,204.47999572753903,207.5200042724609,203.1300048828125,206.7100067138672,199.93667602539065,1159000,DPZ,0.9970006983106988,1.12677582700211,1.3447960589328436,0.9530778204901076,0.0439228778205911,0.1255515799546949,0.2554982405819654,52823000.0,5654000.0,3572137000.0,-2735384000.0,120223000.0,836753000.0,429000.0,311985000.0,-2739437000.0,52362000.0,15423000.0,-2030000.0,19141000.0,35768000.0,398285000.0,2750000.0,-2030000.0,169586000.0,579780000.0,,-2803630000.0,173677000.0,3121490000.0,39961000.0,106894000.0,32324000.0,-40000000.0,22267000.0,-83738000.0,971807000.0,-197145000.0,10645000.0,6099000.0,277905000.0,60444000.0,-1073702000.0,66000.0,341261000.0,29569000.0,-562000.0,-84298000.0,1527000.0,-22649000.0,-3779000.0,-90011000.0,-17051000.0
