,2021-01-31,2020-02-02,2019-02-03,2018-01-28
Change To Liabilities,108330000.0,-11691000.0,101276000.0,-453000.0
Total Cashflows From Investing Activities,-168884000.0,-185548000.0,-187899000.0,-269760000.0
Total Cash From Financing Activities,-343019000.0,-327226000.0,-450066000.0,-51707000.0
Change To Operating Activities,-120235000.0,-216187000.0,16214000.0,21329000.0
Net Income,680714000.0,356062000.0,333684000.0,259545000.0
Change In Cash,768175000.0,93208000.0,-51182000.0,176423000.0
Repurchase Of Stock,-181729000.0,-176586000.0,-309741000.0,-214309000.0
Effect Of Exchange Rate,5230000.0,-1312000.0,797000.0,-1814000.0
Total Cash From Operating Activities,1274848000.0,607294000.0,585986000.0,499704000.0
Depreciation,188655000.0,187759000.0,188808000.0,183077000.0
Other Cashflows From Investing Activities,629000.0,728000.0,2203000.0,480000.0
Dividends Paid,-157645000.0,-150640000.0,-140325000.0,-135010000.0
Change To Inventory,99144000.0,24219000.0,-70331000.0,-80235000.0
Change To Account Receivables,-31503000.0,-5034000.0,-15329000.0,149000.0
Other Cashflows From Financing Activities,-3645000.0,-3645000.0,-3645000.0,-2388000.0
Change To Netincome,302810000.0,271431000.0,66872000.0,82751000.0
Capital Expenditures,-169513000.0,-186276000.0,-190102000.0,-189712000.0
Net Borrowings,,,,300000000.0
