Unnamed: 0,2021-08-01,2021-05-02,2021-01-31,2020-11-01
Capital Surplus,569734000.0,556305000.0,638375000.0,623379000.0
Total Liab,2718318000.0,2662944000.0,3010239000.0,2908777000.0
Total Stockholder Equity,1526719000.0,1447296000.0,1651185000.0,1401902000.0
Other Current Liab,539075000.0,561519000.0,528312000.0,485399000.0
Total Assets,4245037000.0,4110240000.0,4661424000.0,4310679000.0
Common Stock,745000.0,753000.0,764000.0,768000.0
Other Current Assets,20537000.0,20502000.0,22894000.0,23556000.0
Retained Earnings,964000000.0,894878000.0,1019762000.0,792196000.0
Other Liab,145326000.0,144383000.0,137182000.0,122336000.0
Good Will,85421000.0,85435000.0,85446000.0,85402000.0
Treasury Stock,-7760000.0,-4640000.0,-7716000.0,-14441000.0
Other Assets,157994000.0,145679000.0,148995000.0,127579000.0
Cash,655211000.0,639670000.0,1200337000.0,773170000.0
Total Current Liabilities,1578827000.0,1519273000.0,1848000000.0,1460126000.0
Deferred Long Term Asset Charges,58848000.0,57499000.0,61854000.0,42185000.0
Other Stockholder Equity,-7049000.0,-3929000.0,-7117000.0,-13843000.0
Property Plant Equipment,1927912000.0,1930130000.0,1959903000.0,1960741000.0
Total Current Assets,2073710000.0,1948996000.0,2467080000.0,2136957000.0
Net Tangible Assets,1441298000.0,1361861000.0,1565739000.0,1316500000.0
Net Receivables,141814000.0,142459000.0,143728000.0,129782000.0
Inventory,1170561000.0,1087528000.0,1006299000.0,1125475000.0
Accounts Payable,601879000.0,574876000.0,542992000.0,562294000.0
Short Long Term Debt,,,299350000.0,
Long Term Debt,,,,299173000.0
Change To Liabilities,34681000.0,44084000.0,-5902000.0,252898000.0
Total Cashflows From Investing Activities,-35917000.0,-42267000.0,-44505000.0,-48497000.0
Total Cash From Financing Activities,-183061000.0,-759556000.0,-83010000.0,-637919000.0
Change To Operating Activities,-47112000.0,-109954000.0,-2722000.0,14827000.0
Net Income,246070000.0,227802000.0,308955000.0,201772000.0
Change In Cash,15541000.0,-560667000.0,427167000.0,-174590000.0
Repurchase Of Stock,-137568000.0,-413980000.0,-42126000.0,-110014000.0
Effect Of Exchange Rate,-2268000.0,2275000.0,6462000.0,1598000.0
Total Cash From Operating Activities,236787000.0,238881000.0,548220000.0,510228000.0
Depreciation,48765000.0,47922000.0,48315000.0,47220000.0
Other Cashflows From Investing Activities,4000.0,93000.0,123000.0,265000.0
Dividends Paid,-45493000.0,-45576000.0,-40884000.0,-37487000.0
Change To Inventory,-83895000.0,-79726000.0,122134000.0,-83045000.0
Change To Account Receivables,480000.0,1522000.0,-13486000.0,-1277000.0
Change To Netincome,68877000.0,84314000.0,57525000.0,70289000.0
Capital Expenditures,-35921000.0,-42360000.0,-44628000.0,-48762000.0
Net Borrowings,,-300000000.0,-300000000.0,-487823000.0
Other Cashflows From Financing Activities,,,,-2595000.0
