,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,26000000.0,-131000000.0,-92000000.0,86000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-751000000.0,-3429000000.0,-2397000000.0,-2192000000.0
Net Borrowings,487000000.0,1934000000.0,54000000.0,980000000.0
Total Cash From Financing Activities,-370000000.0,1521000000.0,44000000.0,975000000.0
Change To Operating Activities,-118000000.0,67000000.0,86000000.0,17000000.0
Net Income,730000000.0,855000000.0,447000000.0,183000000.0
Change In Cash,1091000000.0,454000000.0,-307000000.0,338000000.0
Repurchase Of Stock,-51000000.0,-5000000.0,-10000000.0,-5000000.0
Total Cash From Operating Activities,2212000000.0,2362000000.0,2046000000.0,1555000000.0
Depreciation,264000000.0,271000000.0,289000000.0,328000000.0
Other Cashflows From Investing Activities,-29000000.0,-12000000.0,-32000000.0,-3000000.0
Dividends Paid,-806000000.0,-268000000.0,-268000000.0,-268000000.0
Change To Netincome,1336000000.0,1169000000.0,1224000000.0,1027000000.0
