,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-163046000.0,267000.0,-120478000.0,193995000.0
Change To Liabilities,-37629000.0,58540000.0,-3552000.0,-41698000.0
Total Cashflows From Investing Activities,-172559000.0,-114928000.0,-125139000.0,188139000.0
Total Cash From Financing Activities,-7783000.0,405738000.0,1776000.0,-82349000.0
Change To Operating Activities,-21798000.0,-8926000.0,13371000.0,15783000.0
Issuance Of Stock,1097000.0,10952000.0,2539000.0,14683000.0
Net Income,-50644000.0,-38603000.0,-39118000.0,-53276000.0
Change In Cash,-159482000.0,362204000.0,-90096000.0,120480000.0
Repurchase Of Stock,-8798000.0,-561000.0,-763000.0,-640000.0
Total Cash From Operating Activities,20860000.0,71394000.0,33267000.0,14690000.0
Depreciation,22613000.0,20146000.0,18800000.0,18897000.0
Other Cashflows From Investing Activities,461000.0,-275000.0,-19000.0,20000.0
Change To Inventory,-234000.0,1709000.0,1591000.0,920000.0
Change To Account Receivables,44517000.0,-19467000.0,-14172000.0,20064000.0
Other Cashflows From Financing Activities,-82000.0,-4653000.0,-4653000.0,-4653000.0
Change To Netincome,59035000.0,52995000.0,51647000.0,49400000.0
Capital Expenditures,-10023000.0,-4128000.0,-4642000.0,-5876000.0
Net Borrowings,,,,-96392000.0
