Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,44.584716796875,44.82835006713867,44.4629020690918,44.67330932617188,44.67330932617188,1657186,DELL,1.010039672645173,1.0968021935232657,0.8896876739841034,1.0098252549340063,0.0002144177111664,-0.0114473048640093,-0.1872029298595136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,44.72314453125,45.1218147277832,44.67884826660156,44.90586853027344,44.90586853027344,2080512,DELL,0.9897657147536604,1.0965474790439935,0.8997534277668912,1.0047827275420922,-0.0150170127884318,-0.0185142860977141,-0.1858405695933153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,44.933555603027344,45.09966659545898,44.74529266357422,44.8449592590332,44.8449592590332,1670369,DELL,1.004198084747177,1.1002593009753368,0.8966539770838946,1.016827126331923,-0.012629041584746,-0.0207364691939795,-0.1902843092309056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,44.928016662597656,45.238094329833984,44.90586853027344,45.04429626464844,45.04429626464844,3984217,DELL,1.001720938488623,1.0862937890389066,0.8822372827040982,1.016900814218988,-0.0151798757303649,-0.0302899350583998,-0.1937580617205571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,45.0,45.26578140258789,44.80620193481445,45.204872131347656,45.204872131347656,2846978,DELL,0.995345473902266,1.0832925322859912,0.8746937811777806,1.0195478153138224,-0.0242023414115564,-0.0332583700532103,-0.2031397601400435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,45.40420913696289,45.68106460571289,45.30453872680664,45.5370979309082,45.5370979309082,2068231,DELL,0.9998784479911124,1.006079778495548,0.8596789703380427,1.0187296628598663,-0.0188512148687539,-0.1108457472819965,-0.2057950388864213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,45.63676452636719,46.05204772949219,45.62569046020508,45.797340393066406,45.797340393066406,2072566,DELL,0.9767863857042832,0.904364650262738,0.86083909222258,1.0231439317955078,-0.0463575460912245,-0.209873502701944,-0.2076180596430085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,45.77519226074219,46.09634780883789,45.69767379760742,46.09634780883789,46.09634780883789,1869752,DELL,0.9723722866850476,0.8418017357171922,0.8762762559479028,1.023176662025299,-0.0508043753402517,-0.2589911481292023,-0.2031045643499504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,45.86378860473633,46.15171813964844,45.46511459350586,45.73643493652344,45.73643493652344,2419318,DELL,0.9916464629311637,0.868038719109303,0.8776028955925886,1.028738706809164,-0.0370922438780003,-0.2401751024452626,-0.2162183666927158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,45.81949234008789,46.068660736083984,45.74750900268555,45.94130706787109,45.94130706787109,1433422,DELL,0.9950584718163008,0.8466915625183196,0.8679040470677406,1.0357335667629224,-0.0406750949466215,-0.2576769681691218,-0.2231179872531206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,46.10188293457031,46.50055313110352,45.88039779663086,46.44518280029297,46.44518280029297,1754168,DELL,0.9297806071065366,0.8452551496362397,0.8669528027422018,1.0327543330408862,-0.1029737259343495,-0.2331638039598009,-0.2291759959928678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,46.40642166137695,46.44518280029297,45.908084869384766,46.04097366333008,46.04097366333008,1391162,DELL,0.9409500831236772,0.8127480608963272,0.8982562048624761,1.0448229351223306,-0.1038728519986533,-0.2333628726761515,-0.2121332875323908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,46.074195861816406,46.13510513305664,45.63676452636719,45.83056640625,45.83056640625,3705190,DELL,0.9660504462716144,0.8122507950586507,0.8979098747083453,1.0378093145840102,-0.0717588683123957,-0.2414055733558405,-0.2096700764200781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,46.13510513305664,46.13510513305664,45.42635726928711,45.62569046020508,45.62569046020508,2009717,DELL,0.9088592526349858,0.8103155545072903,0.8939320351212713,1.0388512590749122,-0.1299920064399263,-0.2442684638445594,-0.2155105711377972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,45.514949798583984,45.53156280517578,44.97231674194336,45.326690673828125,45.326690673828125,1901899,DELL,0.9097238539923852,0.8016125068590455,0.9030051034663846,1.0310647944789963,-0.1213409404866111,-0.2164338352609539,-0.2014969078191975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,45.22702026367188,45.32115173339844,44.55149459838867,44.77851486206055,44.77851486206055,1755432,DELL,0.9281563386006242,0.8321998047607605,0.9177693350356636,1.0262436118253355,-0.0980872732247115,-0.193436600806992,-0.1900409836537026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,44.85049819946289,45.53156280517578,44.79512786865234,45.138427734375,45.138427734375,2382295,DELL,0.930937207591664,0.8345191082931736,0.9116781466517386,1.0311845275729687,-0.1002473199813047,-0.2015918209092708,-0.194050137684368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,45.27131652832031,45.78073120117188,45.25470733642578,45.66999053955078,45.66999053955078,1706489,DELL,0.9365906472323936,0.8280794853774365,0.9555043495242362,1.0414917955670933,-0.1049011483346996,-0.2178303246502295,-0.1563220095708338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,45.45404052734375,45.86378860473633,45.33222579956055,45.57585906982422,45.57585906982422,1543949,DELL,0.963309372268766,0.8488640828267952,0.9776455002319324,1.0390384642435906,-0.0757290919748245,-0.2121406802709434,-0.1370078051694192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,45.08859252929688,45.50941467285156,44.662235260009766,45.33776473999024,45.33776473999024,2196096,DELL,0.9678798265682784,0.8430629877619923,0.9864435264450054,1.0401272810196784,-0.0722474544514,-0.2325118649720999,-0.126235466381318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,45.22148513793945,45.73643493652344,45.19379806518555,45.72536087036133,45.72536087036133,1387730,DELL,0.9710583350831998,0.8451198414500025,0.9916444398170662,1.0393664161720684,-0.0683080810888685,-0.2307734071904152,-0.1216935205378618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,45.343299865722656,45.631229400634766,45.09413146972656,45.29900360107422,45.29900360107422,1906233,DELL,0.9749419403779176,0.8534409073553866,1.0105121221619249,1.0305050740272153,-0.0555631336492976,-0.2132263074109341,-0.1011204386686819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,45.18272399902344,45.36544799804688,45.01660919189453,45.1218147277832,45.1218147277832,2055228,DELL,0.9938642656457802,0.8580194147769443,1.0065039156140387,1.043144349882203,-0.0492800842364228,-0.206921367665878,-0.1071483052242121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,44.80620193481445,44.922481536865234,44.11960220336914,44.4462890625,44.4462890625,2809594,DELL,1.0560608198481751,0.879033274146947,1.0034882718948432,1.0570826794517585,-0.0010218596035833,-0.1889164441266501,-0.1071398275358046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,44.71760940551758,45.40420913696289,44.67330932617188,45.03322219848633,45.03322219848633,2282242,DELL,1.0247141320651452,0.8825771446776498,0.9964342798747228,1.0412088647392546,-0.0164947326741093,-0.1879020676599683,-0.1157804308884253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,44.95016479492188,45.343299865722656,44.789588928222656,45.1218147277832,45.1218147277832,2021456,DELL,1.0228249554695124,0.8883299052882242,0.9898146944987464,1.0392013474275237,-0.0163763919580113,-0.1869911423907412,-0.1101246774189294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,45.11627960205078,45.53156280517578,44.96677780151367,44.99446487426758,44.99446487426758,2250095,DELL,1.0157518900547002,0.8951513387546567,1.0441791198648176,1.0381241126825425,-0.0223722226278422,-0.162558221874202,-0.0629888319243141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,44.99446487426758,45.89147186279297,44.8449592590332,45.53156280517578,45.53156280517578,3370177,DELL,0.9981758279653206,0.903441538105532,1.0340507644799783,1.03199537924298,-0.0338195512776595,-0.1391600016979147,-0.0715187007394262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,45.47065353393555,45.62569046020508,44.67330932617188,44.73421859741211,44.73421859741211,2676131,DELL,1.0073029256813046,0.9329125140372824,1.0725337255060137,1.0328322263084138,-0.0255293006271091,-0.1015911322810972,-0.0370903131899966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,44.7397575378418,45.066444396972656,44.24695587158203,44.82281112670898,44.82281112670898,1517040,DELL,1.003829606917633,0.9099444078062434,1.079061153115256,1.032019884081241,-0.0281902771636077,-0.1327666141884652,-0.0379639183739801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,44.91694259643555,45.487266540527344,44.82281112670898,45.354373931884766,45.354373931884766,2913439,DELL,0.9892565438878758,0.903430600274514,1.075082403392541,1.0369551897736955,-0.0476986458858199,-0.1536006365158542,-0.0419850920932585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,45.487266540527344,45.89147186279297,45.39313507080078,45.71428680419922,45.71428680419922,4107747,DELL,0.9844960574031816,0.9156976719928344,1.0698885304954402,1.020376345675996,-0.0358802882728144,-0.1377155077605499,-0.0415107195356945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,45.65337753295898,45.65337753295898,42.54706573486328,43.18383026123047,43.18383026123047,4304782,DELL,1.056930411005565,0.9911527720530986,1.123733810396151,1.026253639124301,0.0306767718812641,-0.0629005826021111,0.0114495469539337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,43.4939079284668,43.665557861328125,42.4141731262207,43.32225799560547,43.32225799560547,15288693,DELL,1.064672831032336,0.9895194630116046,1.1082566456540517,1.0246409570196735,0.0400318740126623,-0.0599057194622436,-0.0025450562798834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,42.9678840637207,45.36544799804688,42.80177307128906,44.27463912963867,44.27463912963867,6995180,DELL,1.0602802039679895,0.9814907915343788,1.099424701914843,1.029880242563007,0.0303999614049825,-0.0867494841569628,-0.0097392287535476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,44.40199279785156,44.43521499633789,41.3399772644043,41.46733093261719,41.46733093261719,4315076,DELL,1.1403392070144167,1.0385899816860666,1.1738549560035076,1.036157586789428,0.1041816202249887,-0.032021316267492,0.0564442335483976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,41.29014587402344,41.98228073120117,40.73089599609375,41.234771728515625,41.234771728515625,3106501,DELL,1.1465020230450251,1.0385390632343112,1.1869209232515852,1.0465343935592823,0.0999676294857427,-0.0328705917908951,0.0618957141967213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,40.97452926635742,41.79402160644531,40.83610153198242,41.56146240234375,41.56146240234375,3967963,DELL,1.1228350794413042,1.036770607084587,1.1933119769202414,1.048372731047773,0.0744623483935311,-0.0323687375017363,0.0653296218391954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,41.98228073120117,42.619049072265625,41.83831787109375,42.02104187011719,42.02104187011719,3630782,DELL,1.1149031497615556,1.022796109214199,1.1727500289590256,1.0387885930282448,0.0761145567333108,-0.034222703694575,0.0581390261760188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,42.5415267944336,43.01771926879883,42.04872512817383,42.77408599853516,42.77408599853516,5191166,DELL,1.1240129956648417,1.0091909636786685,1.1546925569229205,1.0447156071702373,0.0792973884946044,-0.0477910736126161,0.0408666892186515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,42.89036560058594,43.931339263916016,42.6910285949707,43.90365219116211,43.90365219116211,2195554,DELL,1.0940850262649169,0.9833522734529844,1.1235969446382286,1.0484619827112251,0.0456230435536917,-0.0612712463816665,0.0191457531973093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,43.765228271484375,44.29678726196289,43.39424133300781,43.88150787353516,43.88150787353516,3856532,DELL,1.0863090803539928,0.9872554544036766,1.120252286436018,1.0415757419863072,0.0447333383676855,-0.0615317524449164,0.0127558145065831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,44.05315780639648,44.72314453125,43.85382080078125,44.40199279785156,44.40199279785156,2950643,DELL,1.098765468160907,0.947749068791713,1.071954075168157,1.0495576207370112,0.0492078474238957,-0.1011267233636763,-0.0185401363699433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,44.74529266357422,44.939090728759766,44.14175033569336,44.16389846801758,44.16389846801758,1961316,DELL,1.108199570867165,0.9335506609010166,1.0840019621153496,1.0539026313731312,0.0542969394940338,-0.0971758318338585,-0.0164502021963155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,44.41860580444336,44.911407470703125,43.94795227050781,44.8449592590332,44.8449592590332,2869012,DELL,1.092604040018588,0.9030745322515104,1.0371651121055865,1.0520989179928428,0.040505122025745,-0.0976486653612609,-0.0366694494660129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,45.11627960205078,46.937984466552734,44.94462966918945,46.937984466552734,46.937984466552734,3800185,DELL,1.0490739534468292,0.8862804868881015,1.0058983246063171,1.049480051520865,-0.0004060980740359,-0.1296130015188833,-0.0654940513070834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,46.77740859985352,46.77740859985352,45.86378860473633,46.14617919921875,46.14617919921875,4245906,DELL,1.0692344281332542,0.8840892377446734,1.0148787991413368,1.0585213557872055,0.0107130723460484,-0.1205177305477105,-0.0626959143258172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,46.45625686645508,46.58914566040039,45.791805267333984,46.15171813964844,46.15171813964844,2864858,DELL,1.0602279012854263,0.8650269837423077,1.1061787033586932,1.0561912314345747,0.0040366698508516,-0.1371003965011497,0.025722647428227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,46.14064025878906,46.30675506591797,45.62569046020508,45.70321273803711,45.70321273803711,1527695,DELL,1.0714804817665695,0.8869638588267267,1.1488974505340743,1.054691754118366,0.0167887276482034,-0.1270325295816748,0.0705070088571664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,45.60908126831055,45.957916259765625,45.28792953491211,45.44850540161133,45.44850540161133,1856026,DELL,1.0080409244444355,0.8840156242380321,1.143396709751081,1.0628648969920689,-0.0548239725476331,-0.1071222759672431,0.0552538953921566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,45.29346466064453,45.343299865722656,44.91694259643555,45.06090927124024,45.06090927124024,2712612,DELL,0.919144695421702,0.8948144275271668,1.146964807545803,1.054562443450246,-0.1354177480285441,-0.1065969364645251,0.0500085699227978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,44.97785186767578,45.30453872680664,44.789588928222656,44.99446487426758,44.99446487426758,2083040,DELL,0.8624168707003603,0.8979817684212561,1.152227349335046,1.0427572783556516,-0.1803404076552912,-0.1139659539879134,0.0479464762433703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,45.038761138916016,45.22148513793945,44.62901306152344,44.86711120605469,44.86711120605469,2524607,DELL,0.8848574229929081,0.8985561032114218,1.164630301682316,1.039387058829826,-0.1545296358369178,-0.11718786274661,0.0627169031042611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,45.049835205078125,45.13288879394531,44.70653533935547,45.00553512573242,45.00553512573242,1593073,DELL,0.8642962905953595,0.8770915849567185,1.1576033967311723,1.0452598484191695,-0.18096355782381,-0.1229531536839341,0.0558224034264027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,45.14396667480469,45.692138671875,45.12735366821289,45.64230346679688,45.64230346679688,1202074,DELL,0.8601237658021124,0.8722552950073112,1.1539487813309242,1.0173995405954512,-0.1572757747933388,-0.1212533237213417,0.053352971374597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,45.71982192993164,46.52824020385742,45.65891647338867,46.12403106689453,46.12403106689453,2888516,DELL,0.8112845126736623,0.8738294939649188,1.1392557094295013,0.9765980219270426,-0.1653135092533803,-0.1301192983589366,0.0438072485439871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,46.184940338134766,47.03765106201172,46.107421875,46.94352340698242,46.94352340698242,2504561,DELL,0.7929936080581423,0.848431203636806,1.1179523292894673,0.9849127815791188,-0.1919191735209765,-0.1499257326821861,0.0283574695062698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,47.065338134765625,47.4307861328125,46.95459747314453,47.28682327270508,47.28682327270508,1254448,DELL,0.7818500822485912,0.8510538557047269,1.1107728108446973,0.9789917900086822,-0.197141707760091,-0.1485729633769282,0.0208834399562987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,47.11517333984375,47.32558059692383,46.92691040039063,47.27574920654297,47.27574920654297,1876434,DELL,0.7685640682272507,0.8538298953591263,1.1134926064229205,0.942840182406444,-0.1742761141791933,-0.1378945891151904,0.0261426007698659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,47.342193603515625,47.342193603515625,46.63898086547852,46.66666793823242,46.66666793823242,1403443,DELL,0.7985286495064696,0.8821784187813236,1.1241101094897104,0.9530778204901076,-0.154549170983638,-0.1190458282660914,0.0348122911388322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,46.40088653564453,46.85492706298828,46.173866271972656,46.84939193725586,46.84939193725586,1225371,DELL,0.8040420356596176,0.8910294173566663,1.1147618323714772,0.966664672858564,-0.1626226371989463,-0.1222451606395419,0.028976792911828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,47.34772872924805,48.08416366577149,47.23144912719727,48.07862854003906,48.07862854003906,1649781,DELL,0.7865944477116085,0.8728550046796436,1.0781987640916937,0.9609362737659176,-0.1743418260543091,-0.132018765168507,0.0031171578849726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,48.10077667236328,48.3554801940918,47.71871566772461,48.03432846069336,48.03432846069336,2777989,DELL,0.8054179385480091,0.8518732383035428,1.073198897292079,0.9729510699723092,-0.1675331314243001,-0.1428519857008121,0.0099338656466994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,48.30010986328125,48.58250427246094,47.5858268737793,47.66888046264648,47.66888046264648,1252822,DELL,0.801835307000714,0.8441166215633009,1.0895574631179257,0.9917823196316324,-0.1899470126309185,-0.1521963855056933,0.0073491729991344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,48.073089599609375,48.97010040283203,47.66888046264648,48.787376403808594,48.787376403808594,1386105,DELL,0.7920780451311009,0.8295312541294227,1.071388013027747,0.9854883712686996,-0.1934103261375985,-0.1583885432308333,-0.0044403622606354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,48.765228271484375,49.01439666748047,48.5215950012207,48.942413330078125,48.942413330078125,1735205,DELL,0.7899083863082972,0.819436615546736,1.059735260281404,0.981540936006692,-0.1916325496983948,-0.1603697877073895,-0.005782643047332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,48.87596893310547,49.25249099731445,48.781837463378906,48.99778366088867,48.99778366088867,1553521,DELL,0.7901458019887928,0.811165111847701,1.0476890647535226,0.9694690060853024,-0.1793232040965097,-0.1605469208284669,0.0018737014047867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,49.03654479980469,49.52381134033203,48.58250427246094,49.24141693115234,49.24141693115234,2406676,DELL,0.7934330373335322,0.8205330320501271,1.0403688560467332,0.962138874344328,-0.1687058370107956,-0.1527035679116126,-0.0090753645418995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
