,Unnamed: 0,2021-07-30,2021-04-30,2021-01-29,2020-10-30
0,Intangible Assets,13014000000.0,13729000000.0,15039000000.0,15257000000.0
1,Total Liab,112735000000.0,113166000000.0,115862000000.0,113009000000.0
2,Total Stockholder Equity,4825000000.0,3487000000.0,2479000000.0,883000000.0
3,Minority Interest,5118000000.0,5099000000.0,5074000000.0,5056000000.0
4,Deferred Long Term Liab,1145000000.0,1111000000.0,1094000000.0,1028000000.0
5,Other Current Liab,17219000000.0,16835000000.0,20294000000.0,15621000000.0
6,Total Assets,122678000000.0,121752000000.0,123415000000.0,118948000000.0
7,Common Stock,17510000000.0,16950000000.0,16849000000.0,16719000000.0
8,Other Current Assets,9744000000.0,8378000000.0,6134000000.0,7668000000.0
9,Retained Earnings,-12033000000.0,-12864000000.0,-13751000000.0,-14978000000.0
10,Other Liab,18339000000.0,18584000000.0,18321000000.0,17553000000.0
11,Good Will,40741000000.0,40839000000.0,40829000000.0,40643000000.0
12,Treasury Stock,-652000000.0,-599000000.0,-619000000.0,-858000000.0
13,Other Assets,9452000000.0,9260000000.0,8459000000.0,8871000000.0
14,Cash,11719000000.0,14244000000.0,14201000000.0,11304000000.0
15,Total Current Liabilities,55483000000.0,54856000000.0,54132000000.0,50302000000.0
16,Deferred Long Term Asset Charges,6397000000.0,6351000000.0,6230000000.0,6127000000.0
17,Short Long Term Debt,1146000000.0,4075000000.0,1474000000.0,1652000000.0
18,Other Stockholder Equity,-347000000.0,-294000000.0,-314000000.0,-553000000.0
19,Property Plant Equipment,8705000000.0,8645000000.0,8548000000.0,8523000000.0
20,Total Current Assets,43555000000.0,42339000000.0,43567000000.0,38614000000.0
21,Long Term Investments,1881000000.0,1679000000.0,1634000000.0,1666000000.0
22,Net Tangible Assets,-48930000000.0,-51081000000.0,-53389000000.0,-55017000000.0
23,Net Receivables,12914000000.0,10909000000.0,13788000000.0,11377000000.0
24,Long Term Debt,32891000000.0,32855000000.0,36844000000.0,39008000000.0
25,Inventory,4223000000.0,3828000000.0,3402000000.0,3393000000.0
26,Accounts Payable,23029000000.0,21545000000.0,21696000000.0,19792000000.0
0,Investments,-45000000.0,110000000.0,29000000.0,-95000000.0
1,Change To Liabilities,2202000000.0,440000000.0,3628000000.0,302000000.0
2,Total Cashflows From Investing Activities,-669000000.0,-519000000.0,-486000000.0,1435000000.0
3,Net Borrowings,-3144000000.0,-1344000000.0,-2056000000.0,-4099000000.0
4,Total Cash From Financing Activities,-3673000000.0,-1638000000.0,-2467000000.0,-4310000000.0
5,Change To Operating Activities,-241000000.0,-2016000000.0,415000000.0,265000000.0
6,Issuance Of Stock,26000000.0,160000000.0,63000000.0,168000000.0
7,Net Income,831000000.0,887000000.0,1227000000.0,832000000.0
8,Change In Cash,-2633000000.0,76000000.0,3027000000.0,104000000.0
9,Repurchase Of Stock,-8000000.0,-9000000.0,-1000000.0,-1000000.0
10,Effect Of Exchange Rate,-16000000.0,-5000000.0,103000000.0,-15000000.0
11,Total Cash From Operating Activities,1725000000.0,2238000000.0,5877000000.0,2994000000.0
12,Depreciation,1240000000.0,1239000000.0,1058000000.0,1361000000.0
13,Other Cashflows From Investing Activities,14000000.0,6000000.0,2000000.0,14000000.0
14,Change To Inventory,-395000000.0,-396000000.0,-45000000.0,164000000.0
15,Change To Account Receivables,-2117000000.0,1850000000.0,-1281000000.0,231000000.0
16,Other Cashflows From Financing Activities,-547000000.0,-445000000.0,-473000000.0,-379000000.0
17,Change To Netincome,205000000.0,234000000.0,560000000.0,-161000000.0
18,Capital Expenditures,-632000000.0,-625000000.0,-498000000.0,-480000000.0
