Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2016-08-31,24.77851676940918,24.972314834594727,24.36323356628418,24.739755630493164,24.739755630493164,4578752,DELL,1.0727394707957292,1.1875559768793758,1.421217589690409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,26.328903198242188,26.328903198242188,24.08637809753418,24.08637809753418,24.08637809753418,4585976,DELL,1.1002298902638454,1.2268965669609735,1.45954035092415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,24.313400268554688,24.313400268554688,23.64341163635254,23.798450469970703,23.798450469970703,4119125,DELL,1.127733837333603,1.2540716129413858,1.4827826534101043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,23.94795036315918,25.609081268310547,23.26688766479492,25.16611289978028,25.16611289978028,28543469,DELL,1.0646864617431886,1.1863586304106828,1.4081408390947263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,24.95570373535156,27.342193603515625,24.92801856994629,26.57807350158692,26.57807350158692,74965615,DELL,1.001458316065123,1.124374962548167,1.337291691559801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,26.82724380493164,28.178295135498047,26.80509376525879,27.85714340209961,27.85714340209961,20861287,DELL,0.944543800460741,1.07135755937317,1.2735041833827838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,27.59136199951172,27.77962303161621,26.650054931640625,27.17608070373535,27.17608070373535,13491181,DELL,0.960472675185374,1.0955582617266746,1.2722085685431728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,26.61129570007324,27.519380569458008,26.41749763488769,27.35326766967773,27.35326766967773,7090356,DELL,0.9536437163682564,1.097368382517525,1.2748987343272675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,26.650054931640625,27.486156463623047,26.58361053466797,26.85492706298828,26.85492706298828,9146306,DELL,0.9717526262603592,1.1703093301029652,1.300618563613073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,26.79401969909668,26.92137336730957,26.57807350158692,26.77187156677246,26.77187156677246,8722077,DELL,0.9770423857047624,1.1673216292391992,1.310651459005451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,26.64451789855957,27.148393630981445,26.589147567749023,27.07087516784668,27.07087516784668,8721896,DELL,0.9693188899970302,1.1534056204724392,1.2961750335642346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,26.926910400390625,27.126245498657227,26.64451789855957,26.83831787109375,26.83831787109375,9015010,DELL,0.9837012387456536,1.177016671442444,1.311532905105306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,26.710962295532227,27.07087516784668,26.666667938232425,26.99889373779297,26.99889373779297,8243487,DELL,0.9784659286950176,1.1749384466311876,1.3105003985815529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,26.96013259887696,27.09856033325196,26.672203063964844,26.98228073120117,26.98228073120117,6082608,DELL,0.9788631607877746,1.145906057518454,1.313154093532486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,26.788482666015625,27.13178253173828,26.727575302124023,26.810630798339844,26.810630798339844,7544565,DELL,0.9756299082303038,1.1584056676445305,1.3234200965646337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,26.84939193725586,26.99335479736328,26.52823829650879,26.59468460083008,26.59468460083008,8643877,DELL,0.9981261215981267,1.1669789319208672,1.3293774475062312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,26.50609016418457,26.83831787109375,26.478404998779297,26.58361053466797,26.58361053466797,3775624,DELL,0.9787543906827266,1.152676511974772,1.3368047912289378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,26.42303466796875,26.61129570007324,26.40088653564453,26.51716423034668,26.51716423034668,5133555,DELL,0.9755690128005268,1.1538943959600163,1.3368135858601151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,26.45625686645508,26.566999435424805,26.384275436401367,26.461793899536133,26.461793899536133,4982935,DELL,1.011299445616174,1.150240662103516,1.3433772529568928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,26.511627197265625,26.63898086547852,26.31782913208008,26.50055313110352,26.50055313110352,4061694,DELL,1.02110325651749,1.1402005855510056,1.355411668497923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,26.36212539672852,26.5393123626709,26.30675506591797,26.339977264404297,26.339977264404297,2996515,DELL,1.0319529688261917,1.1561909157699923,1.3645154932021135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,26.45625686645508,26.63344383239746,26.33444023132324,26.467330932617188,26.467330932617188,3125102,DELL,1.0140167869371133,1.1562761773426504,1.3621338631113429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,26.373199462890625,26.605758666992188,26.351051330566406,26.5393123626709,26.5393123626709,2709542,DELL,1.022324247176077,1.1848529596615496,1.3331943390668108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-04,26.48394203186035,26.57807350158692,26.36766242980957,26.50055313110352,26.50055313110352,3037511,DELL,1.0190138536836466,1.1803176237782245,1.3355621256546566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-05,26.43410873413086,27.05426406860352,26.30121803283692,26.83831787109375,26.83831787109375,3355909,DELL,1.0030946610221527,1.1757788070335826,1.3255621772086263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,26.83831787109375,26.893688201904297,26.56146240234375,26.79401969909668,26.79401969909668,2604794,DELL,1.0233519410144647,1.18991530549696,1.3306468358743868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,26.79401969909668,26.83831787109375,26.54484939575196,26.616832733154297,26.616832733154297,1781619,DELL,1.0334928569104758,1.1990846790149343,1.342417272344611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,26.616832733154297,26.79955673217773,26.218162536621094,26.312292098999023,26.312292098999023,2747287,DELL,1.0389310238568883,1.2241161231293247,1.365740696106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,26.112957000732425,26.428571701049805,26.00221443176269,26.101882934570312,26.101882934570312,3166460,DELL,1.044972401706289,1.2291047127550183,1.366567715783757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,26.00221443176269,26.27353286743164,25.8914737701416,26.08527183532715,26.08527183532715,2965813,DELL,1.043302906985459,1.2432604244089822,1.4047973138727547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,25.968992233276367,26.27353286743164,25.825027465820312,26.09634590148925,26.09634590148925,2424374,DELL,1.039465279968917,1.2478252267340135,1.407808112278314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,26.151716232299805,26.36212539672852,26.01882553100586,26.15725326538086,26.15725326538086,2763902,DELL,1.0601185626239706,1.254445442132068,1.4195596974580744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,26.16832733154297,26.389812469482425,26.04097557067871,26.240310668945312,26.240310668945312,2439545,DELL,1.0687908686765308,1.229795282275533,1.4228739565676272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,26.328903198242188,26.467330932617188,26.02436256408692,26.40088653564453,26.40088653564453,2720197,DELL,1.0864093836089694,1.253565393997313,1.4075084014441035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,26.328903198242188,26.600221633911133,26.312292098999023,26.41749763488769,26.41749763488769,2256597,DELL,1.0897086050437472,1.2588555531737513,1.4162648424660211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,26.27906990051269,26.489479064941406,26.26245880126953,26.41196060180664,26.41196060180664,1950841,DELL,1.099371047744881,1.249685538315508,1.4031445735157184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,26.27906990051269,26.36766242980957,26.068660736083984,26.15725326538086,26.15725326538086,1754348,DELL,1.102667257987387,1.3240897907194245,1.400719735124874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,26.35658836364746,26.63344383239746,26.28460693359375,26.54484939575196,26.54484939575196,1835438,DELL,1.0750939165257014,1.3024614385736843,1.3833959922530092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,26.428571701049805,26.54484939575196,25.930233001708984,26.01882553100586,26.01882553100586,2736271,DELL,1.1106618563928898,1.3404980647821134,1.4320068427204975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,25.941307067871094,26.218162536621094,25.825027465820312,25.86932373046875,25.86932373046875,2990736,DELL,1.11601030629266,1.3505993079984806,1.4475600340220318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,27.364341735839844,27.54706573486328,26.600221633911133,26.76079750061035,26.76079750061035,12710809,DELL,1.1022139481047,1.3234016363793817,1.391268295586038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,26.63898086547852,27.225914001464844,26.57253646850586,27.05980110168457,27.05980110168457,6904338,DELL,1.0959688884199192,1.3167587325102916,1.370574976797631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,27.13178253173828,27.403100967407227,27.032115936279297,27.181617736816406,27.181617736816406,6165323,DELL,1.0568343433680003,1.3165613126268507,1.3465063073486232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,27.203765869140625,27.39756393432617,26.71650123596192,26.83831787109375,26.83831787109375,4038216,DELL,1.088301989452355,1.3381472031001618,1.3400040707815672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,26.710962295532227,27.18715476989746,26.68327713012696,27.13178253173828,27.13178253173828,3323582,DELL,1.0828571484810967,1.323265284430056,1.3522449558055654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,27.109634399414062,27.3698787689209,26.843854904174805,27.004430770874023,27.004430770874023,2414441,DELL,1.0943202191198127,1.3327865555961995,1.3643632524394695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,26.92137336730957,27.25359916687012,26.85492706298828,26.92137336730957,26.92137336730957,3196981,DELL,1.108597275450381,1.3313451726030572,1.3346359604870237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,27.07087516784668,27.68549346923828,27.07087516784668,27.41971206665039,27.41971206665039,2314570,DELL,1.088852981386948,1.3091680436310231,1.305735058284651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-08,27.41971206665039,27.65226936340332,27.39756393432617,27.5083065032959,27.5083065032959,1684095,DELL,1.086352603871442,1.305354252363098,1.3067631840330325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-09,26.91583633422852,27.619047164916992,26.83278083801269,27.33665657043457,27.33665657043457,2960215,DELL,1.0917560854409707,1.3190196312785107,1.3647964340079572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,27.331117630004883,27.713178634643555,26.904762268066406,27.275747299194336,27.275747299194336,3026495,DELL,1.091555051076733,1.3219651243427872,1.3678441509146595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11,27.242525100708008,27.380952835083008,27.03765106201172,27.21483993530273,27.21483993530273,1602644,DELL,1.1029501246599658,1.3141403101984568,1.384943974852426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,27.20930290222168,27.436323165893555,26.78294563293457,27.126245498657227,27.126245498657227,1776382,DELL,1.158603821623805,1.3288426739905492,1.4015105507572263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,27.148393630981445,27.86821746826172,27.032115936279297,27.72978973388672,27.72978973388672,3543553,DELL,1.1269968158798265,1.2933307085595962,1.3738018967154288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-16,27.613510131835938,28.14507293701172,27.53045463562012,28.0454044342041,28.0454044342041,2532373,DELL,1.1133267713416108,1.2659427256866884,1.3573544486828604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,28.00110626220703,28.87596893310547,27.96234893798828,28.68217086791992,28.68217086791992,2902242,DELL,1.1013513486554278,1.2401543904467422,1.3395753265222825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18,28.67109680175781,28.98117446899414,28.62680053710937,28.78737449645996,28.78737449645996,2129274,DELL,1.101942737881285,1.2317753907058795,1.3325640078513872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21,28.73754119873047,29.1860466003418,28.73754119873047,29.036544799804688,29.036544799804688,1596143,DELL,1.0648360246965352,1.2107170802637397,1.3014874622885968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-22,29.12513732910156,29.26356506347656,28.54374313354492,28.84274673461914,28.84274673461914,1447870,DELL,1.0767901876919483,1.2301785237919085,1.278748327095804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-23,28.68217086791992,28.98117446899414,28.44961166381836,28.538206100463867,28.538206100463867,1515956,DELL,1.087504817962071,1.2314707711860504,1.302483538727058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-25,28.46622467041016,29.02547073364257,28.433000564575195,28.898117065429688,28.898117065429688,458724,DELL,1.0603564030631507,1.2155585635105317,1.2996742907500896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,28.79291343688965,29.01439666748047,28.68217086791992,28.87043190002441,28.87043190002441,1336982,DELL,1.0598389143642346,1.202723417907047,1.2485615985443324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-29,28.80398750305176,29.612403869628903,28.80398750305176,29.496124267578125,29.496124267578125,2418234,DELL,1.0319129069070871,1.1835930427333272,1.1743945344630116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,29.65116310119629,29.73421859741211,29.4462890625,29.656700134277344,29.656700134277344,2576078,DELL,1.0188573260241467,1.1859596574674127,1.16206125135478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,29.65116310119629,29.70653343200684,28.383167266845703,28.72646713256836,28.72646713256836,4062778,DELL,1.060138801410961,1.2168465956511882,1.2108712721953248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02,28.621261596679688,29.34108543395996,28.25027656555176,29.208194732666016,29.208194732666016,2416609,DELL,1.047772534911339,1.203412334183955,1.1785781779822335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,29.24695587158203,29.58471870422364,29.08637809753418,29.379844665527344,29.379844665527344,3238700,DELL,1.0702977894634336,1.1967583990651476,1.1656615704223066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-06,29.24695587158203,29.623477935791016,29.1860466003418,29.551494598388672,29.551494598388672,2996515,DELL,1.058459828364086,1.1896197203806966,1.1639498488849578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-07,29.46843910217285,29.98892593383789,29.274639129638672,29.84496116638184,29.84496116638184,4969390,DELL,1.0573284110956769,1.182374784747965,1.162708713389579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,29.772979736328125,30.398670196533203,29.51273536682129,29.856035232543945,29.856035232543945,4194074,DELL,1.0678783665484564,1.186943646717746,1.1541171779936334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09,29.811738967895508,30.177186965942383,29.667774200439453,29.88372039794922,29.88372039794922,3030107,DELL,1.0680007679505246,1.1893645234941037,1.1732444556550696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,29.900331497192383,30.02768516540528,29.390918731689453,29.84496116638184,29.84496116638184,2964549,DELL,1.0792207373067204,1.1886826879047607,1.1792207692610028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-13,29.81727600097656,30.177186965942383,29.72868156433105,29.772979736328125,29.772979736328125,2218129,DELL,1.0775524522832596,1.1612422752744207,1.1831875941086571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-14,29.71207046508789,30.155038833618164,29.64008903503418,30.016611099243164,30.016611099243164,3318164,DELL,1.0804279678870945,1.1617782639248837,1.170448212084513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,30.177186965942383,31.56146240234375,30.105205535888672,31.428571701049805,31.428571701049805,6510811,DELL,1.0361170418815868,1.1113459750839063,1.0919661167147714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16,31.36212539672852,31.47286796569824,30.88039970397949,31.251384735107425,31.251384735107425,10792295,DELL,1.0499645828682151,1.122785208614413,1.1109142746726433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,31.090808868408203,31.40088653564453,30.91362190246582,31.22369956970215,31.22369956970215,2203681,DELL,1.0335165502753751,1.123780750290879,1.0782052839758751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20,31.33444023132324,31.694351196289062,31.28460693359375,31.589147567749023,31.589147567749023,2661683,DELL,1.0476774550802446,1.1142857505136363,1.0711655869035095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21,31.44518280029297,31.92137336730957,31.26245880126953,31.72203826904297,31.72203826904297,1925557,DELL,1.048350465899495,1.1153779181701404,1.0535870400981655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22,31.589147567749023,31.589147567749023,30.71428680419922,30.919158935546875,30.919158935546875,2841741,DELL,1.0675143289454074,1.1459526589607356,1.0888251498530832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-23,30.76412010192871,31.11849403381348,30.730897903442383,31.057586669921875,31.057586669921875,1076195,DELL,1.1151720309129949,1.1424496042527477,1.0846853674234422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-27,31.057586669921875,31.251384735107425,30.95791816711425,31.035436630249023,31.035436630249023,1816475,DELL,1.1140053591840018,1.1391614802488792,1.0974130423199278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-28,31.02989959716797,31.12403106689453,30.49280166625977,30.642303466796875,30.642303466796875,2385004,DELL,1.1382364028216678,1.1597397685658712,1.111311943088597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-29,30.49280166625977,30.77519416809082,30.25470733642578,30.59800720214844,30.59800720214844,1505482,DELL,1.1418747141907502,1.1585233367460055,1.1132826934613824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30,30.56478309631348,30.620155334472656,30.315614700317383,30.43743133544922,30.43743133544922,1453108,DELL,1.163543756791273,1.167909722909792,1.1204292773897448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-03,30.49833869934082,30.59800720214844,29.97785186767578,30.21594619750977,30.21594619750977,2941974,DELL,1.1792193819689585,1.1887484409972615,1.123327831874266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-04,30.29900360107422,30.686599731445312,30.29900360107422,30.454042434692383,30.454042434692383,3794225,DELL,1.175090840687133,1.1801818147770022,1.112727253596535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-05,30.343299865722656,30.76965713500977,30.343299865722656,30.60354423522949,30.60354423522949,1498258,DELL,1.1735117906302814,1.178035048894455,1.1382304260292773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-06,30.75304412841797,31.5393123626709,30.653377532958984,31.44518280029297,31.44518280029297,2405231,DELL,1.1417502692533428,1.1251981338238244,1.1045958555244428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09,31.240310668945312,31.36212539672852,30.813953399658203,31.27906990051269,31.27906990051269,2538514,DELL,1.150646179295737,1.1315277335091305,1.1263940812870548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-10,31.229236602783203,31.93244743347168,31.190475463867188,31.55592536926269,31.55592536926269,3007171,DELL,1.1358133235834038,1.1273907722090502,1.1219512254091162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
