,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Investments,-1000000.0,-1000000.0,-1000000.0,-1000000.0
Change To Liabilities,-8686000.0,100574000.0,11683760.0,2240.0
Total Cashflows From Investing Activities,-15708000.0,-12981000.0,-199055475.0,403475.0
Total Cash From Financing Activities,790359000.0,14840000.0,1501100000.0,1501100000.0
Change To Operating Activities,3868000.0,20675000.0,-1162906.0,225906.0
Issuance Of Stock,1079144000.0,14840000.0,1485529000.0,1485529000.0
Net Income,-266400000.0,-347753000.0,-161437000.0,-68680000.0
Change In Cash,676351000.0,-103359000.0,1168066467.0,-333467.0
Repurchase Of Stock,-288785000.0,-288785000.0,-288785000.0,-288785000.0
Effect Of Exchange Rate,-1716000.0,1102000.0,256000.0,256000.0
Total Cash From Operating Activities,-96584000.0,-106320000.0,-134234058.0,-736942.0
Depreciation,50669000.0,12853000.0,13888000.0,13888000.0
Change To Account Receivables,475000.0,-23119000.0,-1579000.0,-1579000.0
Change To Netincome,147127000.0,116708000.0,64048499.0,-1444499.0
Capital Expenditures,-3519000.0,-4897000.0,-3336000.0,-3336000.0
Net Borrowings,,,34327000.0,34327000.0
Other Cashflows From Investing Activities,,,-403475.0,403475.0
Other Cashflows From Financing Activities,,,-18756000.0,-18756000.0
