,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1000000.0,-1000000.0,-1000000.0,-1000000.0
Change To Liabilities,103574000.0,27946000.0,5736000.0,-29793000.0
Total Cashflows From Investing Activities,-227341000.0,-42271000.0,-26672000.0,-7715000.0
Net Borrowings,34327000.0,71087000.0,-1250000.0,-1250000.0
Total Cash From Financing Activities,2306299000.0,79776000.0,140892000.0,118531000.0
Change To Operating Activities,23606000.0,5603000.0,16502000.0,-4002000.0
Issuance Of Stock,2579513000.0,1587000.0,552000.0,180000.0
Net Income,-844270000.0,-142734000.0,-76220000.0,-75556000.0
Change In Cash,1740725000.0,-41375000.0,68641000.0,22379000.0
Repurchase Of Stock,-288785000.0,-288785000.0,-288785000.0,-288785000.0
Effect Of Exchange Rate,-358000.0,-358000.0,-358000.0,-358000.0
Total Cash From Operating Activities,-337875000.0,-78880000.0,-45579000.0,-88437000.0
Depreciation,77410000.0,13636000.0,7499000.0,6301000.0
Change To Account Receivables,-24223000.0,-1612000.0,-8290000.0,5680000.0
Other Cashflows From Financing Activities,-18756000.0,-18756000.0,-18756000.0,-272000.0
Change To Netincome,326439000.0,18281000.0,9194000.0,8792000.0
Capital Expenditures,-11752000.0,-16703000.0,-13683000.0,-599000.0
