,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Intangible Assets,2878000000.0,3043000000.0,3125000000.0,3257000000.0
1,Capital Surplus,10765000000.0,10748000000.0,10724000000.0,10713000000.0
2,Total Liab,27058000000.0,27599000000.0,27417000000.0,27654000000.0
3,Total Stockholder Equity,11526000000.0,10820000000.0,10515000000.0,10335000000.0
4,Minority Interest,48000000.0,112000000.0,105000000.0,121000000.0
5,Other Current Liab,16876000000.0,16238000000.0,16973000000.0,17404000000.0
6,Total Assets,38632000000.0,38531000000.0,38037000000.0,38110000000.0
7,Other Current Assets,16083000000.0,15406000000.0,15567000000.0,16206000000.0
8,Retained Earnings,3075000000.0,2434000000.0,2047000000.0,2015000000.0
9,Other Liab,2549000000.0,2666000000.0,2641000000.0,2661000000.0
10,Good Will,10986000000.0,11204000000.0,11131000000.0,11196000000.0
11,Treasury Stock,-2314000000.0,-2362000000.0,-2256000000.0,-2393000000.0
12,Other Assets,2104000000.0,2043000000.0,1956000000.0,1852000000.0
13,Cash,1960000000.0,2089000000.0,1647000000.0,1087000000.0
14,Total Current Liabilities,19020000000.0,19332000000.0,19220000000.0,19019000000.0
15,Short Long Term Debt,471000000.0,971000000.0,973000000.0,525000000.0
16,Other Stockholder Equity,-2311000000.0,-2359000000.0,-2253000000.0,-2390000000.0
17,Property Plant Equipment,1792000000.0,1916000000.0,1891000000.0,1883000000.0
18,Total Current Assets,20872000000.0,20301000000.0,19914000000.0,19922000000.0
19,Net Tangible Assets,-2338000000.0,-3427000000.0,-3741000000.0,-4118000000.0
20,Net Receivables,2691000000.0,2682000000.0,2259000000.0,2497000000.0
21,Long Term Debt,4632000000.0,4664000000.0,4641000000.0,5068000000.0
22,Accounts Payable,913000000.0,313000000.0,,274000000.0
23,Deferred Long Term Liab,,98000000.0,89000000.0,
24,Deferred Long Term Asset Charges,,95000000.0,81000000.0,
25,Long Term Investments,,24000000.0,20000000.0,
0,Change To Liabilities,0.0,0.0,0.0,0.0
1,Total Cashflows From Investing Activities,645000000.0,-52000000.0,141000000.0,-87000000.0
2,Net Borrowings,-508000000.0,-8000000.0,-8000000.0,-297000000.0
3,Total Cash From Financing Activities,-633000000.0,-100000000.0,-119000000.0,-401000000.0
4,Change To Operating Activities,-578000000.0,144000000.0,60000000.0,130000000.0
5,Issuance Of Stock,1000000.0,8000000.0,3000000.0,2000000.0
6,Net Income,733000000.0,476000000.0,121000000.0,94000000.0
7,Change In Cash,-130000000.0,442000000.0,560000000.0,188000000.0
8,Effect Of Exchange Rate,-14000000.0,26000000.0,17000000.0,14000000.0
9,Total Cash From Operating Activities,-128000000.0,568000000.0,521000000.0,662000000.0
10,Depreciation,155000000.0,163000000.0,154000000.0,157000000.0
11,Dividends Paid,-92000000.0,-87000000.0,-88000000.0,-87000000.0
12,Change To Account Receivables,-115000000.0,-287000000.0,231000000.0,174000000.0
13,Other Cashflows From Financing Activities,-34000000.0,-13000000.0,-13000000.0,-18000000.0
14,Change To Netincome,-342000000.0,51000000.0,-72000000.0,78000000.0
15,Capital Expenditures,-37000000.0,-40000000.0,-48000000.0,-69000000.0
16,Other Cashflows From Investing Activities,,5000000.0,-5000000.0,-2000000.0
17,Repurchase Of Stock,,,-13000000.0,-1000000.0
