,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-1008115000.0,-2533320000.0,335139000.0,654565000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-6305262000.0,-8323245000.0,-7542199000.0,-3901862000.0
Net Borrowings,-1505000000.0,-1250000000.0,-1755000000.0,-1900000000.0
Total Cash From Financing Activities,5140422000.0,12586367000.0,8833050000.0,4419476000.0
Change To Operating Activities,-96887000.0,-207802000.0,-44993000.0,345528000.0
Issuance Of Stock,7234000.0,338314000.0,231808000.0,4461000.0
Net Income,373106000.0,334833000.0,295560000.0,293137000.0
Change In Cash,-1012540000.0,3794738000.0,1403605000.0,591979000.0
Repurchase Of Stock,-50389000.0,-9818000.0,-13147000.0,-2577000.0
Total Cash From Operating Activities,152300000.0,-468384000.0,112754000.0,74365000.0
Depreciation,48935000.0,42777000.0,41541000.0,40906000.0
Other Cashflows From Investing Activities,-211711000.0,-224819000.0,-30418000.0,-410784000.0
Dividends Paid,-63598000.0,-54230000.0,-51434000.0,-49873000.0
Other Cashflows From Financing Activities,6752175000.0,12979273000.0,10520720000.0,5875504000.0
Change To Netincome,-172854000.0,-638192000.0,-179354000.0,-605206000.0
Capital Expenditures,-44454000.0,-45811000.0,-47823000.0,-32545000.0
