,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,247112000.0,259329000.0,255711000.0,279096000.0
Capital Surplus,4834172000.0,4214915000.0,4024306000.0,3778913000.0
Total Liab,130751488000.0,106412527000.0,90527427000.0,79962206000.0
Total Stockholder Equity,10205646000.0,8706107000.0,7737777000.0,6828301000.0
Total Assets,142502134000.0,116263634000.0,99205204000.0,87780507000.0
Common Stock,1741000.0,1686000.0,1649000.0,1617000.0
Other Current Assets,451265000.0,404864000.0,432693000.0,377905000.0
Retained Earnings,5346355000.0,4484375000.0,3731205000.0,3051611000.0
Other Liab,1224818000.0,1165085000.0,962809000.0,955809000.0
Good Will,171616000.0,171616000.0,198447000.0,198447000.0
Treasury Stock,23378000.0,5131000.0,-19383000.0,-3840000.0
Other Assets,115330717000.0,92790079000.0,77734836000.0,64042635000.0
Cash,5094754000.0,1699557000.0,2811159000.0,2297021000.0
Total Current Liabilities,120294313000.0,90960297000.0,79190711000.0,69034590000.0
Deferred Long Term Asset Charges,458908000.0,391781000.0,336548000.0,237700000.0
Short Long Term Debt,5155000000.0,,3949607000.0,2800000000.0
Other Stockholder Equity,23378000.0,5131000.0,-19383000.0,-3840000.0
Property Plant Equipment,1190235000.0,1020349000.0,206769000.0,175014000.0
Total Current Assets,5546019000.0,2104421000.0,3243852000.0,3119586000.0
Long Term Investments,20016435000.0,19917840000.0,17565589000.0,19965729000.0
Net Tangible Assets,9812916000.0,8316882000.0,7338089000.0,6416897000.0
Long Term Debt,8374458000.0,13475604000.0,10373907000.0,9971807000.0
Accounts Payable,114928800000.0,90133246000.0,79063236000.0,68918708000.0
Net Receivables,,,,79326000.0
