,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1460000000.0,1557000000.0,1654000000.0,131000000.0
Capital Surplus,8808000000.0,8054000000.0,7117000000.0,6298000000.0
Total Liab,43830000000.0,39866000000.0,37081000000.0,32686000000.0
Total Stockholder Equity,18847000000.0,18022000000.0,16726000000.0,15418000000.0
Minority Interest,218000000.0,191000000.0,113000000.0,7000000.0
Deferred Long Term Liab,6477000000.0,4992000000.0,4447000000.0,4414000000.0
Other Current Liab,1136000000.0,1011000000.0,939000000.0,958000000.0
Total Assets,62895000000.0,58079000000.0,53920000000.0,48111000000.0
Common Stock,36000000.0,35000000.0,34000000.0,34000000.0
Other Current Assets,661000000.0,564000000.0,309000000.0,291000000.0
Retained Earnings,11178000000.0,11100000000.0,10728000000.0,10235000000.0
Other Liab,15246000000.0,14209000000.0,13373000000.0,13053000000.0
Good Will,446000000.0,446000000.0,440000000.0,428000000.0
Treasury Stock,-1175000000.0,-1167000000.0,-1153000000.0,-1149000000.0
Other Assets,6942000000.0,5389000000.0,4773000000.0,4744000000.0
Cash,1272000000.0,981000000.0,895000000.0,797000000.0
Total Current Liabilities,7354000000.0,6287000000.0,6207000000.0,4902000000.0
Short Long Term Debt,1991000000.0,1453000000.0,650000000.0,1298000000.0
Other Stockholder Equity,-137000000.0,-129000000.0,-115000000.0,-111000000.0
Property Plant Equipment,47395000000.0,44747000000.0,41749000000.0,37600000000.0
Total Current Assets,5301000000.0,4272000000.0,3864000000.0,3537000000.0
Long Term Investments,1351000000.0,1668000000.0,1440000000.0,1671000000.0
Net Tangible Assets,16941000000.0,16019000000.0,14632000000.0,14859000000.0
Net Receivables,2741000000.0,2115000000.0,2115000000.0,1937000000.0
Long Term Debt,20464000000.0,18561000000.0,17501000000.0,14731000000.0
Inventory,356000000.0,352000000.0,358000000.0,334000000.0
Accounts Payable,1475000000.0,1164000000.0,1187000000.0,1286000000.0
