Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Repurchase Of Stock
2017-10-18,64.80000305175781,64.98999786376953,64.5,64.80999755859375,49.57561111450195,5614600,MO,1.0248420488569168,1.114100709382593,0.8829091280675232,1.016900814218988,0.0079412346379288,-0.0024830147147134,-0.193086216357132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,64.33000183105469,64.7300033569336,63.880001068115234,64.37000274658203,49.23904037475586,6037000,MO,1.022681389329904,1.095852102141362,0.8876767459843217,1.0195478153138224,0.0031335740160816,-0.0206988001978394,-0.1901567953335025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,64.48999786376953,65.13999938964844,64.4800033569336,65.0,49.72095489501953,6430300,MO,1.009999884916814,1.102461245737127,0.8737386307402534,1.0187296628598663,-0.0087297779430524,-0.0144642800404175,-0.1917353784842107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,64.98999786376953,65.16000366210938,64.23999786376953,64.5,49.3384895324707,4833600,MO,1.0153487891290016,1.0923917190855672,0.8911051510118188,1.0231439317955078,-0.0077951426665061,-0.0218464338791148,-0.1773520008537698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,64.38999938964844,64.44000244140625,63.58000183105469,64.12999725341797,49.05545425415039,7686900,MO,1.0210511328002372,1.098537177654067,0.8946562305665506,1.023176662025299,-0.0021255292250621,-0.0022557061923274,-0.1847245897313025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,64.19999694824219,64.44999694824219,63.38999938964844,63.790000915527344,48.79537582397461,7114100,MO,1.0200658801235043,1.1126174860248066,0.890631959013135,1.028738706809164,-0.0086728266856597,0.0044036644702409,-0.2031893032721695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,64.33999633789062,65.94000244140625,63.709999084472656,65.79000091552734,50.32524871826172,8939500,MO,1.0092720373194937,1.0725061781493097,0.8567367486068939,1.0357335667629224,-0.0264615294434287,-0.0318623525381316,-0.2342852857139673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,65.55000305175781,65.7699966430664,64.76000213623047,64.91999816894531,49.659759521484375,6473800,MO,1.037738723159488,1.0786412176117883,0.8784282510811178,1.0327543330408862,0.0049843901186017,0.0002222640157476,-0.2177005476539518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,64.75,64.80000305175781,63.65999984741211,64.05000305175781,48.994258880615234,6842300,MO,1.0590165445677755,1.0403609562495606,0.8922709147960716,1.0448229351223306,0.0141936094454448,-0.0057499773229181,-0.2181185775987953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,63.9900016784668,64.7300033569336,63.83000183105469,64.22000122070312,49.12430191040039,7025400,MO,1.0678916270456678,1.045305891040137,0.8764108271072318,1.0378093145840102,0.0300823124616576,-0.0083504773743543,-0.2311691240211916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,64.55999755859375,65.02999877929688,64.33999633789062,64.69999694824219,49.49147033691406,5669200,MO,1.0831530738809911,1.0416054796818102,0.8672294327716,1.0388512590749122,0.0443018148060789,-0.0129785386700396,-0.2422131734874685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,64.56999969482422,64.75,63.34999847412109,63.900001525878906,48.8795166015625,8668100,MO,1.0982787491165549,1.011380131786295,0.8701070248563387,1.0310647944789963,0.0672139546375585,-0.0066662103337045,-0.2343949864292434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,64.02999877929688,64.30000305175781,63.630001068115234,63.90999984741211,48.887168884277344,7290200,MO,1.1212643804624376,1.010905874911572,0.8755558707993568,1.0262436118253355,0.0950207686371018,-0.0147305306561804,-0.2322544478900093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,63.68999862670898,63.95000076293945,63.2599983215332,63.45000076293945,48.535301208496094,6319400,MO,1.126871634406273,1.039226099519635,0.8886538945510569,1.0311845275729687,0.0956871068333042,0.0031151703171905,-0.2170743897850497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,63.25,64.37000274658203,63.25,64.30999755859375,49.193145751953125,6007400,MO,1.1124241684507254,1.0298788246117616,0.8807347076014866,1.0414917955670933,0.0709323728836321,-0.0160309854159044,-0.2310916514935834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,64.25,65.16999816894531,64.12000274658203,64.58999633789062,49.40732955932617,5700500,MO,1.1093049749321238,1.0182283051011691,0.8784955182026332,1.0390384642435906,0.0702665106885331,-0.0427764579965694,-0.2361577871987185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,64.41000366210938,64.79000091552734,64.12000274658203,64.51000213623047,49.346134185791016,3792600,MO,1.111765625810493,1.0216808509536293,0.8727872346132935,1.0401272810196784,0.0716383447908146,-0.053894001780463,-0.2398917582130298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,64.29000091552734,65.26000213623047,64.29000091552734,65.0199966430664,49.73624420166016,4998200,MO,1.1122732388519825,1.015839628877245,0.8764500817529726,1.0393664161720684,0.0729068226799141,-0.0600536197631726,-0.2368878786019554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,65.05000305175781,66.05999755859375,64.86000061035156,65.83999633789062,50.36349105834961,8183800,MO,1.0903707006111802,0.9837251117914376,0.8656894719911484,1.0305050740272153,0.0598656265839649,-0.0829421029748831,-0.2459430888394583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,65.75,66.27999877929688,65.33999633789062,65.7300033569336,50.27936553955078,8154100,MO,1.0903694066523153,0.9813798240634564,0.863103824957509,1.043144349882203,0.0472250567701122,-0.0835609583793659,-0.2505483958807418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,65.69000244140625,65.98999786376953,65.01000213623047,65.26000213623047,49.91984176635742,4572700,MO,1.1132390970723558,0.9793256813462928,0.8708826337266922,1.0570826794517585,0.0561564176205973,-0.0886240369273042,-0.2397454657039557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,65.44000244140625,66.11000061035156,65.44000244140625,65.87999725341797,50.39409637451172,5205700,MO,1.1217366324237292,0.9892540106324436,0.8759994882862205,1.0412088647392546,0.0805277676844746,-0.0812252017051745,-0.2362152224769276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,65.52999877929688,66.5,65.29000091552734,66.41999816894531,50.80717086791992,6926800,MO,1.102893917955791,0.9939719021127662,0.8558265969256228,1.0392013474275237,0.0636925705282673,-0.0813491455661992,-0.2441127749920529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,66.26000213623047,66.73999786376953,65.76000213623047,65.83000183105469,50.35585021972656,5098700,MO,1.1026627508506506,0.9809621374488996,0.8631872134385375,1.0381241126825425,0.0645386381681081,-0.076747423179959,-0.2439807383505942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,65.86000061035156,66.36000061035156,65.63999938964844,65.6500015258789,50.21815872192383,4916400,MO,1.108760155902412,0.9675137980197942,0.8702141056451613,1.03199537924298,0.0767647766594319,-0.0750877417836525,-0.2353553595742432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,65.7300033569336,65.8499984741211,65.44999694824219,65.48999786376953,50.09577560424805,5437700,MO,1.1105445524537312,0.9618656493485874,0.8771673552864703,1.0328322263084138,0.0777123261453174,-0.0726379969697922,-0.23245668340954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,65.5999984741211,65.5999984741211,65.04000091552734,65.4800033569336,50.08812713623047,2075600,MO,1.1161070019562382,0.9638616080574536,0.8769897295583909,1.032019884081241,0.0840871178749975,-0.078849413937255,-0.2400353419308453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,65.41000366210938,65.58999633789062,64.94999694824219,65.06999969482422,49.77449798583984,4854700,MO,1.105152127292846,0.99443519915488,0.8884711520141729,1.0369551897736955,0.0681969375191502,-0.0625960376354882,-0.2285963434716266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,65.27999877929688,66.5,64.5,66.4000015258789,50.79186630249024,9686300,MO,1.0851432576858366,0.9842418010117024,0.8863406185440648,1.020376345675996,0.0647669120098406,-0.0691713787416818,-0.2250586314870699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,66.2300033569336,68.3499984741211,66.2300033569336,67.37000274658203,51.53385543823242,9229500,MO,1.0594843208277918,0.9595868502647548,0.8817532319053606,1.026253639124301,0.0332306817034908,-0.094466504390455,-0.2305310315368566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,67.5999984741211,68.19000244140625,67.18000030517578,67.83000183105469,51.8857307434082,10224500,MO,1.0484318201485083,0.9733099938073156,0.8702107328637149,1.0246409570196735,0.0237908631288348,-0.0761151886665326,-0.2405909690702202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,67.95999908447266,68.6500015258789,66.77999877929688,68.58000183105469,52.45943069458008,8049500,MO,1.0328462378903318,0.9659025191018712,0.8540022578657172,1.029880242563007,0.0029659953273248,-0.1023377565894704,-0.2551616728026735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,68.6500015258789,70.19999694824219,68.62000274658203,70.08000183105469,53.60683822631836,9630900,MO,1.0136188668506738,0.946956142483824,0.8352811781299708,1.036157586789428,-0.0225387199387541,-0.1236551554697347,-0.2821295443251391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,70.2699966430664,70.48999786376953,69.7300033569336,70.18000030517578,53.68333435058594,8431900,MO,1.0108803785809242,0.9507824475703563,0.8501254622048662,1.0465343935592823,-0.0356540149783581,-0.12062720745485,-0.2748997468499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,70.9800033569336,71.77999877929688,70.19999694824219,71.66000366210938,54.8154411315918,9716800,MO,0.9795832698599448,0.9082339384722083,0.8154237237534202,1.048372731047773,-0.0687894611878282,-0.1609054061141149,-0.3125586313276257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,71.44000244140625,71.56999969482422,70.8499984741211,71.5,54.69305419921875,6043400,MO,0.9919358776061806,0.91012352540088,0.8199918451362641,1.0387885930282448,-0.0468527154220641,-0.146895287507894,-0.2946191576467426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,71.41000366210938,71.55000305175781,71.04000091552734,71.54000091552734,54.7236442565918,5270200,MO,0.9913813937844512,0.900776656053564,0.818956151678491,1.0447156071702373,-0.053334213385786,-0.1562053812377205,-0.2948697160257779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,71.5199966430664,71.66999816894531,71.19000244140625,71.6500015258789,54.80779647827149,4400000,MO,0.9802829086548248,0.8892881068325219,0.8168342029443464,1.0484619827112251,-0.0681790740564003,-0.155335413002129,-0.2876169884965728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,71.69999694824219,72.08999633789062,71.05000305175781,71.72000122070312,54.86133575439453,8366200,MO,0.9696189637153664,0.8747697226380708,0.8207873688338617,1.0415757419863072,-0.0719567782709408,-0.1740174842105222,-0.2867091030955732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,71.83999633789062,72.6500015258789,71.75,72.31999969482422,55.32029342651367,5975200,MO,0.9787357958962984,0.846078195500543,0.8146915128194042,1.0495576207370112,-0.0708218248407127,-0.2027975966548463,-0.2758026987186962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,72.1500015258789,72.66999816894531,71.12000274658203,71.79000091552734,54.91487503051758,9072700,MO,0.98427471440068,0.8578647441354498,0.8067568539147886,1.0539026313731312,-0.0696279169724511,-0.1728617485994253,-0.2936953103968766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,72.05000305175781,72.3499984741211,71.55999755859375,71.66999816894531,54.82308197021485,14169100,MO,1.0012684094719966,0.8433644072431475,0.8065231970236735,1.0520989179928428,-0.0508305085208462,-0.1573587903696237,-0.2673113645479259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,71.77999877929688,72.77999877929688,71.73999786376953,72.6500015258789,55.57271957397461,7451200,MO,0.9899840438548592,0.836620262622567,0.8141173272616008,1.049480051520865,-0.0594960076660059,-0.1792732257844178,-0.2572750486517997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,73.9000015258789,74.37999725341797,73.31999969482422,73.9000015258789,56.52890396118164,8475500,MO,0.975559753400987,0.8379246564799521,0.7933615422607888,1.0585213557872055,-0.0829616023862187,-0.1666823118124318,-0.2842131712063652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,73.20999908447266,73.25,71.29000091552734,72.5999984741211,56.03491973876953,7400700,MO,0.9856750713346348,0.8693957704215434,0.7873896350370728,1.0561912314345747,-0.0705161600999398,-0.132731609821914,-0.2930664208933933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,72.55000305175781,72.66999816894531,71.80000305175781,71.94000244140625,55.52552032470703,4170200,MO,0.9717820848243318,0.8755452338131597,0.8030045586321548,1.054691754118366,-0.0829096692940342,-0.1384511545952418,-0.2753858830447531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,72.01000213623047,72.2699966430664,71.7699966430664,72.13999938964844,55.67989349365234,4807600,MO,0.9844743305597712,0.8477592378812222,0.8173724578056544,1.0628648969920689,-0.0783905664322974,-0.143378662324053,-0.2707703565532701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,71.97000122070312,72.41000366210938,71.91000366210938,72.08000183105469,55.63359069824219,3839500,MO,0.9687844469683652,0.8786117976315434,0.8274214255994853,1.054562443450246,-0.0857779964818808,-0.1227995663601485,-0.2695348120235198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,72.19999694824219,72.94999694824219,72.08999633789062,72.43000030517578,55.90370941162109,4616800,MO,0.9639653760380033,0.883994974486896,0.8196093408708752,1.0427572783556516,-0.0787919023176483,-0.1279527479222735,-0.2846715322208003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,72.41000366210938,72.44999694824219,71.0199966430664,71.2699966430664,55.008392333984375,13351300,MO,0.9869510101164206,0.9152585415377958,0.8435730077142215,1.039387058829826,-0.0524360487134053,-0.100485424420236,-0.2583403908638334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,71.29000091552734,72.1500015258789,71.12000274658203,71.41000366210938,55.11645126342773,5504400,MO,0.9792745891651886,0.9036982313739326,0.8409160513929284,1.0452598484191695,-0.0659852592539809,-0.09634650726672,-0.2608649419118412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,71.51000213623047,71.81999969482422,70.02999877929688,70.73999786376953,54.59931182861328,5917300,MO,0.9810574837408708,0.9036851557918244,0.8390454836419388,1.0173995405954512,-0.0363420568545804,-0.0898234629368286,-0.2615503263143883,12400000000.0,5952000000.0,27784000000.0,15377000000.0,41000000.0,4073000000.0,43202000000.0,935000000.0,263000000.0,42251000000.0,7962000000.0,5307000000.0,-33761000000.0,1285000000.0,1253000000.0,6792000000.0,864000000.0,-1897000000.0,1914000000.0,4344000000.0,17952000000.0,-2330000000.0,603000000.0,13030000000.0,2225000000.0,374000000.0,-55000000.0,-467000000.0,11936000000.0,-7771000000.0,-1344000000.0,10222000000.0,-3337000000.0,4901000000.0,209000000.0,147000000.0,-4807000000.0,-171000000.0,10000000.0,-47000000.0,-3676000000.0,-199000000.0,-12800000000.0,-2917000000.0
2018-01-03,70.66000366210938,70.94999694824219,70.2699966430664,70.4800033569336,54.39865112304688,6036400,MO,0.9370032706230172,0.9209284810676928,0.8492538014681338,0.9765980219270426,-0.0395947513040253,-0.0830203112561627,-0.2461946594173804,12400000000.0,5952000000.0,27784000000.0,15377000000.0,41000000.0,4073000000.0,43202000000.0,935000000.0,263000000.0,42251000000.0,7962000000.0,5307000000.0,-33761000000.0,1285000000.0,1253000000.0,6792000000.0,864000000.0,-1897000000.0,1914000000.0,4344000000.0,17952000000.0,-2330000000.0,603000000.0,13030000000.0,2225000000.0,374000000.0,-55000000.0,-467000000.0,11936000000.0,-7771000000.0,-1344000000.0,10222000000.0,-3337000000.0,4901000000.0,209000000.0,147000000.0,-4807000000.0,-171000000.0,10000000.0,-47000000.0,-3676000000.0,-199000000.0,-12800000000.0,-2917000000.0
2018-01-04,70.5999984741211,70.80000305175781,70.12999725341797,70.19999694824219,54.182525634765625,6177300,MO,0.9477210886461088,0.919130920390458,0.8328192861202184,0.9849127815791188,-0.03719169293301,-0.0792260159285341,-0.2567755736629791,12400000000.0,5952000000.0,27784000000.0,15377000000.0,41000000.0,4073000000.0,43202000000.0,935000000.0,263000000.0,42251000000.0,7962000000.0,5307000000.0,-33761000000.0,1285000000.0,1253000000.0,6792000000.0,864000000.0,-1897000000.0,1914000000.0,4344000000.0,17952000000.0,-2330000000.0,603000000.0,13030000000.0,2225000000.0,374000000.0,-55000000.0,-467000000.0,11936000000.0,-7771000000.0,-1344000000.0,10222000000.0,-3337000000.0,4901000000.0,209000000.0,147000000.0,-4807000000.0,-171000000.0,10000000.0,-47000000.0,-3676000000.0,-199000000.0,-12800000000.0,-2917000000.0
2018-01-05,70.33000183105469,70.55000305175781,69.86000061035156,70.4000015258789,54.3369026184082,6383400,MO,0.948721480546357,0.910202706483312,0.8335052993546166,0.9789917900086822,-0.0302703094623252,-0.0894241125983431,-0.2563840715337819,12400000000.0,5952000000.0,27784000000.0,15377000000.0,41000000.0,4073000000.0,43202000000.0,935000000.0,263000000.0,42251000000.0,7962000000.0,5307000000.0,-33761000000.0,1285000000.0,1253000000.0,6792000000.0,864000000.0,-1897000000.0,1914000000.0,4344000000.0,17952000000.0,-2330000000.0,603000000.0,13030000000.0,2225000000.0,374000000.0,-55000000.0,-467000000.0,11936000000.0,-7771000000.0,-1344000000.0,10222000000.0,-3337000000.0,4901000000.0,209000000.0,147000000.0,-4807000000.0,-171000000.0,10000000.0,-47000000.0,-3676000000.0,-199000000.0,-12800000000.0,-2917000000.0
2018-01-08,70.19999694824219,70.54000091552734,69.81999969482422,70.30999755859375,54.26742935180664,6054800,MO,0.9109657953697208,0.919274173599512,0.835736570550534,0.942840182406444,-0.0318743870367231,-0.0724503108748048,-0.2516134351025205,12400000000.0,5952000000.0,27784000000.0,15377000000.0,41000000.0,4073000000.0,43202000000.0,935000000.0,263000000.0,42251000000.0,7962000000.0,5307000000.0,-33761000000.0,1285000000.0,1253000000.0,6792000000.0,864000000.0,-1897000000.0,1914000000.0,4344000000.0,17952000000.0,-2330000000.0,603000000.0,13030000000.0,2225000000.0,374000000.0,-55000000.0,-467000000.0,11936000000.0,-7771000000.0,-1344000000.0,10222000000.0,-3337000000.0,4901000000.0,209000000.0,147000000.0,-4807000000.0,-171000000.0,10000000.0,-47000000.0,-3676000000.0,-199000000.0,-12800000000.0,-2917000000.0
2018-01-09,70.58999633789062,70.7699966430664,69.4000015258789,69.56999969482422,53.6962890625,6269300,MO,0.920367628671456,0.9334103903337274,0.8374194382558879,0.9530778204901076,-0.0327101918186516,-0.0678138567136876,-0.2518783800949902,12400000000.0,5952000000.0,27784000000.0,15377000000.0,41000000.0,4073000000.0,43202000000.0,935000000.0,263000000.0,42251000000.0,7962000000.0,5307000000.0,-33761000000.0,1285000000.0,1253000000.0,6792000000.0,864000000.0,-1897000000.0,1914000000.0,4344000000.0,17952000000.0,-2330000000.0,603000000.0,13030000000.0,2225000000.0,374000000.0,-55000000.0,-467000000.0,11936000000.0,-7771000000.0,-1344000000.0,10222000000.0,-3337000000.0,4901000000.0,209000000.0,147000000.0,-4807000000.0,-171000000.0,10000000.0,-47000000.0,-3676000000.0,-199000000.0,-12800000000.0,-2917000000.0
