,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,184285000.0,69580000.0,11306000.0,112945000.0
Total Cashflows From Investing Activities,-318371000.0,-278511000.0,-414621000.0,-242884000.0
Net Borrowings,149316000.0,-83485000.0,47762000.0,155868000.0
Total Cash From Financing Activities,-492778000.0,-319093000.0,-329181000.0,-136427000.0
Change To Operating Activities,-192146000.0,-81468000.0,-79711000.0,-101621000.0
Issuance Of Stock,26671000.0,40922000.0,24517000.0,33611000.0
Net Income,515907000.0,369596000.0,447208000.0,546663000.0
Change In Cash,-4010000.0,35036000.0,-133017000.0,129095000.0
Repurchase Of Stock,-516870000.0,-129589000.0,-277611000.0,-199637000.0
Effect Of Exchange Rate,2788000.0,3885000.0,-5045000.0,5034000.0
Total Cash From Operating Activities,804351000.0,628755000.0,615830000.0,503372000.0
Depreciation,258146000.0,246979000.0,248485000.0,248893000.0
Other Cashflows From Investing Activities,-1833000.0,-8611000.0,-7036000.0,-4768000.0
Dividends Paid,-137392000.0,-131402000.0,-123849000.0,-108750000.0
Change To Account Receivables,-14518000.0,-12711000.0,8052000.0,-9740000.0
Other Cashflows From Financing Activities,-14503000.0,-15539000.0,-15539000.0,-17519000.0
Change To Netincome,47194000.0,31098000.0,-25569000.0,-299627000.0
Capital Expenditures,-222211000.0,-239957000.0,-235545000.0,-214501000.0
