,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-3000000.0,-1000000.0,-3000000.0,-3000000.0
Change To Liabilities,248000000.0,5322000000.0,7052000000.0,34000000.0
Total Cashflows From Investing Activities,-17000000.0,-21000000.0,-22000000.0,-5000000.0
Net Borrowings,213000000.0,94000000.0,-510000000.0,489000000.0
Total Cash From Financing Activities,158000000.0,-1000000.0,-555000000.0,416000000.0
Change To Operating Activities,7945000000.0,1194000000.0,6158000000.0,4118000000.0
Issuance Of Stock,26000000.0,26000000.0,26000000.0,26000000.0
Net Income,92000000.0,107000000.0,71000000.0,46000000.0
Change In Cash,1486000000.0,3636000000.0,4114000000.0,282000000.0
Repurchase Of Stock,-27000000.0,-27000000.0,-27000000.0,-27000000.0
Effect Of Exchange Rate,21000000.0,-76000000.0,95000000.0,45000000.0
Total Cash From Operating Activities,1324000000.0,3734000000.0,4596000000.0,-174000000.0
Depreciation,18000000.0,18000000.0,17000000.0,15000000.0
Other Cashflows From Investing Activities,3000000.0,1000000.0,1000000.0,4000000.0
Dividends Paid,-9000000.0,-9000000.0,-9000000.0,-8000000.0
Change To Account Receivables,-7310000000.0,-3314000000.0,-8989000000.0,-4668000000.0
Other Cashflows From Financing Activities,-45000000.0,-86000000.0,-36000000.0,-65000000.0
Change To Netincome,331000000.0,407000000.0,287000000.0,281000000.0
Capital Expenditures,-17000000.0,-21000000.0,-19000000.0,-9000000.0
