,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-5000000.0,-19000000.0,-22000000.0,-22000000.0
Change To Liabilities,19634000000.0,8255000000.0,445000000.0,5817000000.0
Total Cashflows From Investing Activities,-50000000.0,-89000000.0,-57000000.0,-26000000.0
Net Borrowings,102000000.0,-1000000.0,2000000.0,-59000000.0
Total Cash From Financing Activities,-229000000.0,-419000000.0,-399000000.0,-374000000.0
Change To Operating Activities,-4820000000.0,-2519000000.0,-2123000000.0,4718000000.0
Issuance Of Stock,18000000.0,26000000.0,40000000.0,21000000.0
Net Income,195000000.0,161000000.0,169000000.0,76000000.0
Change In Cash,7913000000.0,2182000000.0,1821000000.0,730000000.0
Repurchase Of Stock,-17000000.0,-27000000.0,-45000000.0,-21000000.0
Effect Of Exchange Rate,124000000.0,24000000.0,-79000000.0,65000000.0
Total Cash From Operating Activities,8068000000.0,2666000000.0,2356000000.0,1065000000.0
Depreciation,62000000.0,52000000.0,26000000.0,25000000.0
Other Cashflows From Investing Activities,5000000.0,4000000.0,1000000.0,2000000.0
Dividends Paid,-32000000.0,-31000000.0,-29000000.0,-28000000.0
Change To Account Receivables,-8041000000.0,-4332000000.0,2800000000.0,-10414000000.0
Other Cashflows From Financing Activities,-300000000.0,-386000000.0,-367000000.0,-287000000.0
Change To Netincome,1038000000.0,1049000000.0,1039000000.0,843000000.0
Capital Expenditures,-50000000.0,-74000000.0,-36000000.0,-28000000.0
