,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,768509000.0,771116000.0,246131000.0,248738000.0
Capital Surplus,7247334000.0,7305274000.0,7353396000.0,7448484000.0
Total Liab,17526862000.0,17082964000.0,17036356000.0,16634764000.0
Total Stockholder Equity,5910386000.0,6096965000.0,6042398000.0,6146112000.0
Other Current Liab,455464000.0,420737000.0,356679000.0,306657000.0
Total Assets,23437248000.0,23179929000.0,23078754000.0,22780876000.0
Common Stock,4749000.0,4749000.0,4749000.0,4749000.0
Other Current Assets,169680000.0,171781000.0,144495000.0,96854000.0
Other Liab,1357812000.0,1278914000.0,1150228000.0,944886000.0
Treasury Stock,-1341697000.0,-1213058000.0,-1315747000.0,-1307121000.0
Other Assets,451246000.0,478247000.0,375142000.0,463496000.0
Cash,374377000.0,402413000.0,524496000.0,447129000.0
Total Current Liabilities,2394601000.0,2047954000.0,1344547000.0,1094142000.0
Short Long Term Debt,627337000.0,543757000.0,7650000.0,7650000.0
Other Stockholder Equity,-601443000.0,-465596000.0,-551449000.0,-530618000.0
Property Plant Equipment,19181519000.0,19125251000.0,19255082000.0,19029315000.0
Total Current Assets,2235623000.0,1997594000.0,1869775000.0,1721362000.0
Long Term Investments,800351000.0,807721000.0,805032000.0,790373000.0
Net Tangible Assets,5141877000.0,5325849000.0,5268675000.0,5369782000.0
Net Receivables,1091982000.0,909972000.0,829796000.0,717852000.0
Long Term Debt,13692742000.0,13670801000.0,14431828000.0,14481330000.0
Inventory,599584000.0,513187000.0,370988000.0,459527000.0
Accounts Payable,1052561000.0,929771000.0,719302000.0,624483000.0
Good Will,,,527592000.0,527592000.0
