,2021-01-02,2019-12-28,2018-12-29,2017-12-30
Intangible Assets,1788600000.0,1876000000.0,1990600000.0,2126800000.0
Capital Surplus,2456800000.0,2434500000.0,2416900000.0,1622600000.0
Total Liab,4241300000.0,4400600000.0,4388900000.0,5425300000.0
Total Stockholder Equity,2805700000.0,2651000000.0,1947400000.0,1014600000.0
Minority Interest,379300000.0,359700000.0,386300000.0,413800000.0
Other Current Liab,33800000.0,51700000.0,21800000.0,30600000.0
Total Assets,7426300000.0,7411300000.0,6722600000.0,6853700000.0
Common Stock,2900000.0,2900000.0,2900000.0,2500000.0
Other Current Assets,4400000.0,6700000.0,7900000.0,3700000.0
Retained Earnings,1151400000.0,1072000000.0,381900000.0,136900000.0
Other Liab,689800000.0,682000000.0,741100000.0,835800000.0
Good Will,2120200000.0,2060500000.0,2045900000.0,2085500000.0
Treasury Stock,-805400000.0,-858400000.0,-854300000.0,-747400000.0
Other Assets,785000000.0,665300000.0,113600000.0,128400000.0
Cash,521400000.0,635300000.0,423400000.0,564400000.0
Total Current Liabilities,726300000.0,658100000.0,679000000.0,697800000.0
Deferred Long Term Asset Charges,672600000.0,587100000.0,5100000.0,
Short Long Term Debt,57500000.0,55400000.0,51900000.0,70200000.0
Other Stockholder Equity,-805400000.0,-858400000.0,-854300000.0,-747400000.0
Property Plant Equipment,825900000.0,850900000.0,756300000.0,686200000.0
Total Current Assets,1906600000.0,1958600000.0,1814600000.0,1826200000.0
Net Tangible Assets,-1103100000.0,-1285500000.0,-2089100000.0,-3197700000.0
Net Receivables,723600000.0,716800000.0,749500000.0,727900000.0
Long Term Debt,2711600000.0,2944300000.0,2966900000.0,3891700000.0
Inventory,508200000.0,475100000.0,537600000.0,457100000.0
Accounts Payable,417400000.0,374700000.0,424000000.0,392000000.0
Long Term Investments,,,1600000.0,600000.0
