,2021-01-02,2019-12-28,2018-12-29,2017-12-30
Change To Liabilities,28600000.0,-48200000.0,42100000.0,49900000.0
Total Cashflows From Investing Activities,-77500000.0,-78000000.0,-243600000.0,-227000000.0
Net Borrowings,-331200000.0,-25100000.0,-933500000.0,-32200000.0
Total Cash From Financing Activities,-353800000.0,-59300000.0,-198900000.0,-75300000.0
Change To Operating Activities,38000000.0,-46100000.0,-45600000.0,-7100000.0
Issuance Of Stock,3100000.0,1800000.0,799700000.0,600000.0
Net Income,79400000.0,690100000.0,245300000.0,151300000.0
Change In Cash,-112500000.0,212000000.0,-141400000.0,37200000.0
Effect Of Exchange Rate,9800000.0,400000.0,-12400000.0,19600000.0
Total Cash From Operating Activities,309000000.0,348900000.0,313500000.0,319900000.0
Depreciation,218600000.0,222200000.0,218500000.0,212200000.0
Other Cashflows From Investing Activities,-10100000.0,5100000.0,-10000000.0,-5200000.0
Change To Inventory,-22100000.0,65100000.0,-96100000.0,-45400000.0
Change To Account Receivables,9700000.0,41800000.0,-49600000.0,-24600000.0
Other Cashflows From Financing Activities,-25700000.0,-36000000.0,-65100000.0,-42100000.0
Change To Netincome,4900000.0,-622200000.0,14200000.0,-22900000.0
Capital Expenditures,-58200000.0,-72100000.0,-166100000.0,-101100000.0
Repurchase Of Stock,,,,-1600000.0
