Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-17,146.55999755859375,147.32000732421875,145.8000030517578,146.39999389648438,137.4277801513672,1005900,WYNN,1.0498655021996972,1.3359744725651022,1.2724055947798398,1.016827126331923,0.0330383758677741,0.2149787023957858,0.1854673084650395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,146.1199951171875,146.8300018310547,144.50999450683594,145.3300018310547,136.42333984375,1173000,WYNN,1.051244094382505,1.3846768240304943,1.289252335403282,1.016900814218988,0.034343280163517,0.2680930999331878,0.2132569909786268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,144.0,145.6300048828125,143.38999938964844,145.52999877929688,136.61106872558594,785200,WYNN,1.0820632947177258,1.382911853677612,1.3266187442497956,1.0195478153138224,0.0625154794039033,0.2663609513384104,0.2487852029319714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,146.8000030517578,146.82000732421875,144.22000122070312,144.44000244140625,135.58787536621094,1063100,WYNN,1.101411485426272,1.2522763343715717,1.3309168797667583,1.0187296628598663,0.0826818225664056,0.1353508085940271,0.2654428705422942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,144.39999389648438,146.72999572753906,144.39999389648438,144.75999450683594,135.88829040527344,1212700,WYNN,1.0998081538811362,1.133005561123229,1.332075918736297,1.0231439317955078,0.0766642220856284,0.0187674081585469,0.2636187668707084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,145.00999450683594,145.64999389648438,144.27999877929688,144.91000366210938,136.0290985107422,735400,WYNN,1.1037238848687962,1.1865966079115826,1.33618320001014,1.023176662025299,0.0805472228434969,0.0858037240651881,0.2568023797122867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,144.60000610351562,146.5500030517578,143.0,143.50999450683594,134.71487426757812,1705400,WYNN,1.1079898295032753,1.1576252560690314,1.3457125045052063,1.028738706809164,0.0792511226941112,0.0494114345144658,0.2518912422199018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,145.52999877929688,146.10000610351562,142.72999572753906,145.33999633789062,136.43272399902344,2748100,WYNN,1.0872052077700505,1.1768736044324877,1.3276607142957002,1.0357335667629224,0.051471641007128,0.0725050737450463,0.236638679974839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,142.66000366210938,146.0,141.0500030517578,143.14999389648438,134.37692260742188,3037700,WYNN,1.0938158815405756,1.1673349967966935,1.400414647046974,1.0327543330408862,0.0610615484996894,0.0889160432006528,0.3042858483119044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,142.5500030517578,142.75999450683594,140.3800048828125,141.2100067138672,132.5558624267578,1636000,WYNN,1.123123369940145,1.1756986529922653,1.4360443278435204,1.0448229351223306,0.0783004348178144,0.1295877194197865,0.3256548354486535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,143.8800048828125,149.64999389648438,143.8800048828125,147.49000549316406,138.4509735107422,3938100,WYNN,1.0816280511990768,1.1102654393447835,1.334916327428718,1.0378093145840102,0.0438187366150666,0.0566090709302922,0.2273363763002944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,152.3800048828125,153.55999755859375,149.8699951171875,151.5500030517578,142.26214599609375,3463900,WYNN,1.0464285576382248,1.1738641243886816,1.2724606287135485,1.0388512590749122,0.0075772985633126,0.1192801060368318,0.1630180224544799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,151.5500030517578,152.1300048828125,149.88999938964844,150.0500030517578,140.8540802001953,1357300,WYNN,1.0661161456494537,1.131841543284578,1.280419277927569,1.0310647944789963,0.0350513511704573,0.1137952011645786,0.1759172666419868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,149.5,151.02000427246094,149.10000610351562,150.08999633789062,140.8916473388672,1213700,WYNN,1.0551369879704011,1.1110853714338318,1.2958289268124947,1.0262436118253355,0.0288933761450653,0.0854489658660793,0.1880186081231285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,150.0500030517578,154.27999877929688,149.5500030517578,151.38999938964844,142.11195373535156,1772800,WYNN,1.053167092019294,1.079675531588781,1.2678179694761844,1.0311845275729687,0.0219825644463251,0.0435646023863365,0.1620896851400777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,152.85000610351562,153.4199981689453,150.74000549316406,152.19000244140625,142.8629608154297,1285900,WYNN,1.051718062812658,1.08547019775455,1.2548467226272173,1.0414917955670933,0.0102262672455646,0.0395603877268839,0.1430203635321472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,152.25,153.0,151.08999633789062,152.7899932861328,143.42616271972656,2153400,WYNN,1.078581408503808,1.0812079096750844,1.2839725659995125,1.0390384642435906,0.0395429442602173,0.0202031465773457,0.1693192605981608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,151.9499969482422,154.08999633789062,151.24000549316406,153.58999633789062,144.17710876464844,1455300,WYNN,1.0602259061503212,1.0745934585705197,1.275311730357884,1.0401272810196784,0.0200986251306427,-0.0009813941635725,0.1626327375315606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,153.19000244140625,154.6699981689453,153.00999450683594,154.02999877929688,144.59014892578125,903900,WYNN,1.0737414862608776,1.0732879126538384,1.2764568070866391,1.0393664161720684,0.0343750700888092,-0.0026053359865794,0.163118846731711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,153.75,156.39999389648438,153.52000427246094,155.24000549316406,145.7259979248047,1282900,WYNN,1.0663414831305282,1.0690709264704696,1.2602598096666922,1.0305050740272153,0.0358364091033129,0.0024037117041488,0.1486272488360853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,154.5399932861328,155.27000427246094,152.27999877929688,153.60000610351562,144.1865234375,1101200,WYNN,1.0844544970436245,1.0899196013125902,1.2773990709259249,1.043144349882203,0.0413101471614214,0.0249788188697679,0.1637468500876739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,152.5,152.5,150.00999450683594,151.6199951171875,142.79266357421875,1191100,WYNN,1.0891044725081909,1.0862030164371674,1.2844218780388246,1.0570826794517585,0.0320217930564323,0.0182532981635703,0.1737937786081766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,152.0,154.3000030517578,151.80999755859375,153.1999969482422,144.2806854248047,1269900,WYNN,1.084464843453796,1.0942497545628882,1.2861619579298105,1.0412088647392546,0.0432559787145414,0.02377054222527,0.1739472471666623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,152.89999389648438,153.69000244140625,151.97999572753906,152.27999877929688,143.4142303466797,849600,WYNN,1.1094694585848506,1.113178231890365,1.296180733806834,1.0392013474275237,0.0702681111573269,0.0378571842113995,0.1962413618891583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,153.75,157.80999755859375,153.58999633789062,156.9600067138672,147.8218231201172,1771400,WYNN,1.0735852272134907,1.078388868467702,1.2350138335908258,1.0381241126825425,0.0354611145309482,0.0206793078388434,0.1278458818016941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,156.9600067138672,158.72999572753906,156.69000244140625,158.57000732421875,149.33804321289062,916900,WYNN,1.0578924039988482,1.0595331489121609,1.1610653009936225,1.03199537924298,0.025897024755868,0.0169316091087141,0.0554958357742179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,158.52999877929688,159.5500030517578,157.72000122070312,158.69000244140625,149.4510498046875,962300,WYNN,1.0625747874504925,1.032943233823653,1.122430272571414,1.0328322263084138,0.0297425611420787,-0.0015604124947266,0.0128062338754035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,158.5800018310547,159.99000549316406,158.39999389648438,159.4199981689453,150.13856506347656,436500,WYNN,1.067682838149695,1.025948014941032,1.1339032007887409,1.032019884081241,0.0356629540684543,-0.0167630070536766,0.0168781292995046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,158.6300048828125,160.0,158.1300048828125,158.49000549316406,149.26271057128906,945000,WYNN,1.063032293435313,1.044625678319368,1.1198438246422209,1.0369551897736955,0.0260771036616171,-0.0124055584710003,0.0027763291564213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,158.6199951171875,159.6999969482422,157.02999877929688,157.5,148.3303680419922,1413400,WYNN,1.0704124553710077,1.0621454896672444,1.138838588171006,1.020376345675996,0.0500361096950117,0.00873230991386,0.0274393381398712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,158.02000427246094,158.25,153.6699981689453,156.07000732421875,146.98361206054688,1630000,WYNN,1.0527326762809832,1.082353703284992,1.1666944885130033,1.026253639124301,0.0264790371566823,0.0283003486297821,0.054410225070786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,155.67999267578125,158.82000732421875,153.00999450683594,158.0800018310547,148.8765869140625,1474500,WYNN,1.0280870443269374,1.1364849413371794,1.1427506381206252,1.0246409570196735,0.0034460873072639,0.087059758863331,0.03194893618669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,159.35000610351562,160.8000030517578,154.74000549316406,159.00999450683594,149.75245666503906,1803100,WYNN,1.0276081224131173,1.1915305786720578,1.117258023775198,1.029880242563007,-0.0022721201498896,0.1232903029807162,0.0080940931068071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,159.97000122070312,160.35000610351562,155.44000244140625,158.07000732421875,148.86717224121094,1427100,WYNN,1.04061485672794,1.2170187058247002,1.1228192365458578,1.036157586789428,0.0044572699385121,0.1464074078711414,0.0054085140907478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,158.8300018310547,160.97000122070312,157.77000427246094,159.4499969482422,150.16680908203125,1473900,WYNN,1.017874104846783,1.1663513638194505,1.094534052910724,1.0465343935592823,-0.0286602887124993,0.0949417087942441,-0.0304911561441398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,157.60000610351562,160.19000244140625,157.0,157.85000610351562,148.6599884033203,1066500,WYNN,1.0351597795286485,1.1769661448029018,1.116983887534525,1.048372731047773,-0.0132129515191246,0.1078268002165785,-0.0109984675465208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,158.02000427246094,159.25999450683594,156.14999389648438,158.9199981689453,149.66763305664062,1155700,WYNN,1.0193808138924365,1.1752908513717224,1.09254504559154,1.0387885930282448,-0.0194077791358082,0.1182720384629483,-0.0220659571914667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,160.0,160.42999267578125,158.91000366210938,159.5399932861328,150.25155639648438,1066900,WYNN,1.0185534797498417,1.1616070298772627,1.1010493063492357,1.0447156071702373,-0.0261621274203955,0.1046249925859781,-0.0127765613550332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,163.2899932861328,165.22999572753906,162.75,164.25999450683594,154.69679260253906,2596700,WYNN,1.0077924019913185,1.1090536799941686,1.054451925384454,1.0484619827112251,-0.0406695807199066,0.0644301601595176,-0.0499992660564652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,162.44000244140625,164.4600067138672,162.19000244140625,162.30999755859375,152.8603057861328,1610900,WYNN,1.0395539842718795,1.1382601641289805,1.0555803723612236,1.0415757419863072,-0.0020217577144276,0.0894729572803874,-0.0519160995682113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,163.8000030517578,166.6999969482422,163.33999633789062,164.85000610351562,155.25244140625,1355200,WYNN,1.0530176839950056,1.0886557576967957,1.0173250628229604,1.0495576207370112,0.0034600632579944,0.0397799655414063,-0.07316914871514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,165.75,166.7899932861328,164.57000732421875,165.0,155.3936767578125,1161200,WYNN,1.0635152810127375,1.067119310125414,1.0204285596452434,1.0539026313731312,0.0096126496396062,0.0363928173905387,-0.0800236046664217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,166.38999938964844,166.38999938964844,164.35000610351562,166.02999877929688,156.3637237548828,1496300,WYNN,1.081973247401086,1.0625532022444992,0.9941435203459824,1.0520989179928428,0.029874329408243,0.0618300046317279,-0.0796910412256169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,166.0,166.8300018310547,164.10000610351562,165.1300048828125,155.51612854003906,1450300,WYNN,1.1822805451973897,1.0751474822420342,1.0001716067800868,1.049480051520865,0.1328004936765245,0.0592539938350493,-0.0712207691333137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,165.9499969482422,166.63999938964844,165.2899932861328,166.13999938964844,156.4673309326172,1004900,WYNN,1.1734079248950895,1.0730187494093908,1.014275066428599,1.0585213557872055,0.1148865691078837,0.0684117811170068,-0.0632996470385549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,166.0,169.25,164.69000244140625,168.9499969482422,159.11370849609375,1480100,WYNN,1.1872153488466657,1.0451387250620368,0.9187288711310172,1.0561912314345747,0.1310241174120909,0.0430113448185793,-0.1617271847994489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,169.8000030517578,170.0,168.25,168.50999450683594,158.69932556152344,1104300,WYNN,1.1904339581515115,1.0854871761688047,0.9093552927502944,1.054691754118366,0.1357422040331455,0.0714907877604031,-0.1690351489266135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,167.77000427246094,168.7100067138672,167.02000427246094,167.75,157.98358154296875,748600,WYNN,1.074754008552764,1.0822731236210126,0.9295032496871624,1.0628648969920689,0.0118891115606953,0.0911352234157373,-0.1586395646717621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,167.99000549316406,168.6999969482422,166.74000549316406,168.6199951171875,158.80291748046875,661100,WYNN,0.969517381440042,1.0725250948660308,0.9367708729289072,1.054562443450246,-0.0850450620102041,0.0711137308743388,-0.1601853646940979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,167.77999877929688,170.3000030517578,166.25999450683594,170.2100067138672,160.3003692626953,951600,WYNN,1.0069325954302746,1.0582632149328275,0.9473661515528377,1.0427572783556516,-0.0358246829253769,0.0463154925236579,-0.1569147215388379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,170.55999755859375,171.05999755859375,168.3000030517578,168.47999572753906,158.67108154296875,1073000,WYNN,0.982846649205456,1.0790125235270518,0.9884731390597334,1.039387058829826,-0.05654040962437,0.0632685575690199,-0.1134402595183214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,168.4600067138672,168.8699951171875,166.67999267578125,168.58999633789062,158.77467346191406,1336300,WYNN,1.0112700480142294,1.061947207124108,0.9628009610726372,1.0452598484191695,-0.0339898004049401,0.0619024684834554,-0.1389800322321323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,165.11000061035156,166.33999633789062,163.72000122070312,164.3000030517578,154.7344512939453,2581200,WYNN,1.0137553932543162,1.1012137552551964,1.008411174125751,1.0173995405954512,-0.003644147341135,0.1077051365265433,-0.092184635830576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,165.0399932861328,165.38999938964844,160.55999755859375,162.52000427246094,153.05809020996094,3530900,WYNN,1.018213076405058,1.1311728907371934,1.023855289924099,0.9765980219270426,0.0416150544780155,0.1272240984133379,-0.0715931709614152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,163.19000244140625,163.47999572753906,161.52999877929688,163.39999389648438,153.8868408203125,2708800,WYNN,0.9988984770446148,1.1039028954317684,1.0232099186049002,0.9849127815791188,0.0139856954654958,0.1055459591127763,-0.0663849411782973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,164.47000122070312,166.25,163.1199951171875,164.49000549316406,154.91339111328125,2186600,WYNN,1.077998669083697,1.1381145785766602,1.0098790394866084,0.9789917900086822,0.0990068790750147,0.138487759495005,-0.0800103314017901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,164.1199951171875,164.14999389648438,161.5,162.3000030517578,152.8509063720703,1803800,WYNN,1.0430065695760218,1.1359817083293526,1.0234435902834285,0.942840182406444,0.1001663871695778,0.1442572238550358,-0.063906415369626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,162.89999389648438,163.77000427246094,162.08999633789062,163.39999389648438,153.8868408203125,2453600,WYNN,1.0172581845267603,1.1583520804098868,1.0080493772612504,0.9530778204901076,0.0641803640366526,0.1571278333624717,-0.0812484410896277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,162.16000366210938,162.42999267578125,160.3800048828125,162.0,152.5683135986328,2296800,WYNN,1.005679328657867,1.180436550009366,1.0189367295824054,0.966664672858564,0.0390146557993029,0.1671619720131578,-0.0668483098772436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,162.0,163.38999938964844,160.97000122070312,162.5,153.03924560546875,2420700,WYNN,1.0132922814315255,1.19075424893166,1.014685958933475,0.9609362737659176,0.0523560076656078,0.1858804790835093,-0.060395647273246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,162.8300018310547,165.85000610351562,161.1199951171875,165.5399932861328,155.90225219726562,2680200,WYNN,0.9946841652466768,1.161252533715173,0.9949570381738264,0.9729510699723092,0.0217330952743675,0.1665273097108179,-0.0683079934715531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,170.60000610351562,172.6300048828125,167.44000244140625,168.72999572753906,158.9065399169922,3264400,WYNN,0.9749867943448588,1.144410188533833,0.9895150795090386,0.9917823196316324,-0.0167955252867737,0.1480971814648386,-0.0926932106097526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,171.55999755859375,174.80999755859375,170.91000366210938,173.58999633789062,163.4835662841797,2367100,WYNN,0.9492505128075176,1.116588493679193,0.9586791523175298,0.9854883712686996,-0.0362378584611818,0.1286686963189369,-0.1171492229708528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,173.36000061035156,176.07000732421875,171.6699981689453,175.47999572753906,165.2635498046875,1847400,WYNN,0.942684746856901,1.0860421734046664,0.937622568119252,0.981540936006692,-0.038856189149791,0.1062357701505408,-0.127895335209484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,176.75,179.86000061035156,176.47999572753906,179.63999938964844,169.18136596679688,1840800,WYNN,0.9288949598059792,1.0211924812423394,0.9071087452773264,0.9694690060853024,-0.0405740462793232,0.0494804485661715,-0.1387066180714095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,187.58999633789065,195.83999633789065,185.0200042724609,195.22999572753903,183.8636932373047,6777500,WYNN,0.8435695985897066,0.9466845249392702,0.8602558356060749,0.962138874344328,-0.1185692757546212,-0.0265520750224694,-0.1891883849825578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,196.94000244140625,201.69000244140625,194.58999633789065,194.9499969482422,183.6000061035156,4261800,WYNN,0.859907948615448,0.952417595477548,0.8264181489826229,0.9712482450100663,-0.1113402963946185,-0.0165135893610477,-0.2158365561541512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,196.8800048828125,201.97000122070312,194.1999969482422,200.5800018310547,188.90223693847656,3248400,WYNN,0.8451228633000744,0.9310853717118972,0.7507578617172663,0.9795485186833895,-0.1344256553833152,-0.0318260770991911,-0.3027712463943286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,200.75,203.6300048828125,198.1600036621093,200.6000061035156,188.9210662841797,3490700,WYNN,0.843788422883176,0.9592937834193014,0.7489261683767016,0.966216685842239,-0.1224282629590629,-0.0050324675519444,-0.3069666235905633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,201.9900054931641,201.9900054931641,178.0399932861328,180.2899932861328,169.79348754882812,22145600,WYNN,0.9318885515690464,1.062798076779636,0.8542955318431149,0.9510576163473856,-0.0191690647783393,0.1100172249256135,-0.1985456488551469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
