,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,32246000.0,-110771000.0,-192520000.0,-75466000.0
Total Cashflows From Investing Activities,-73648000.0,-48636000.0,-8399000.0,-69411000.0
Net Borrowings,-42291000.0,-1120534000.0,274109000.0,10049000.0
Total Cash From Financing Activities,-44409000.0,-285440000.0,226766000.0,589000.0
Net Income,-131369000.0,-280978000.0,-269502000.0,-758142000.0
Change In Cash,-88186000.0,-589113000.0,-73360000.0,-242843000.0
Repurchase Of Stock,-210000.0,-4356000.0,-1996000.0,-1100000.0
Effect Of Exchange Rate,2772000.0,-1131000.0,-381000.0,-929000.0
Total Cash From Operating Activities,27099000.0,-253906000.0,-291346000.0,-173092000.0
Depreciation,183307000.0,185121000.0,184004000.0,183486000.0
Dividends Paid,-93000.0,-295000.0,-495000.0,-208000.0
Change To Inventory,-14408000.0,-21411000.0,11737000.0,344000.0
Change To Account Receivables,-30852000.0,-22947000.0,-24233000.0,105918000.0
Other Cashflows From Financing Activities,-1815000.0,-2154000.0,-44852000.0,-8152000.0
Change To Netincome,-18414000.0,-9572000.0,-7994000.0,363153000.0
Capital Expenditures,-69775000.0,-40270000.0,-29022000.0,-69411000.0
Issuance Of Stock,,841899000.0,841899000.0,841899000.0
