Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Inventory,Change To Account Receivables
1980-04-01,0.0,0.1875029951333999,0.1830649971961975,0.1841749995946884,0.1000139564275741,968916,ROL,1.2108437603315827,1.3734933117276786,1.740964116604387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-02,0.0,0.1897220015525818,0.1830649971961975,0.1863940060138702,0.1012190282344818,2253293,ROL,1.1547572288697234,1.3571410695079154,1.749997718136574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-03,0.0,0.1886129975318908,0.1819559931755066,0.1819559931755066,0.0988090112805366,2467356,ROL,1.189023445396787,1.42682828528386,1.7804848935535065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-07,0.0,0.1775179952383041,0.1653140038251876,0.1653140038251876,0.0897717624902725,1791368,ROL,1.3020063471027628,1.543620438009515,1.9597248294085416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-08,0.0,0.170861005783081,0.1642040014266967,0.170861005783081,0.0927840024232864,5013578,ROL,1.266233703662126,1.6103904697068026,1.896102208755332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-09,0.0,0.1764079928398132,0.1697520017623901,0.1764079928398132,0.0957962051033973,3920731,ROL,1.2075537880508962,1.6226482978987682,1.8113243822753475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-10,0.0,0.1752990037202835,0.1675329953432083,0.1752990037202835,0.0951939821243286,6421886,ROL,1.196202155169715,1.5569637590868388,1.829114671057987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-11,0.0,0.1875029951333999,0.1775179952383041,0.1852840036153793,0.1006161868572235,4123527,ROL,1.1497063640233065,1.389224728156798,1.7065916515383492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-14,0.0,0.1841749995946884,0.1808460056781768,0.1808460056781768,0.0982062071561813,2106829,ROL,1.1595117037278018,1.472397191900411,1.766874081159462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-15,0.0,0.1841749995946884,0.1797370016574859,0.1819559931755066,0.0988090112805366,1025249,ROL,1.1646333136805744,1.3780478710437205,1.7987805838988191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-16,0.0,0.1852840036153793,0.1730799973011016,0.1764079928398132,0.0957962051033973,4619252,ROL,1.2389972614531748,1.4151001874463018,1.8490614346482372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-17,0.0,0.1886129975318908,0.1752990037202835,0.1819559931755066,0.0988090112805366,1498440,ROL,1.2195097527726189,1.3658523527624695,1.762194632285927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-18,0.0,0.1974889934062957,0.1830649971961975,0.1952700018882751,0.1060390025377273,6309222,ROL,1.130680506346333,1.3125002722677424,1.6363601871066085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-21,0.0,0.2252259999513626,0.2019270062446594,0.2174589931964874,0.1180885359644889,22352671,ROL,0.9897946790371352,1.1938795835219564,1.4387762447888992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-22,0.0,0.221897006034851,0.2096929997205734,0.2108030021190643,0.1144740059971809,8652647,ROL,1.036840064666199,1.2368367973816945,1.4526257089340255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-23,0.0,0.2152400016784668,0.2052550017833709,0.2085839956998825,0.1132689788937568,6973943,ROL,1.0585089956030855,1.2074476219856929,1.468079660823519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-24,0.0,0.2174589931964874,0.20414599776268,0.2174589931964874,0.1180885359644889,3661602,ROL,1.0,1.1428587832796782,1.4081628056272812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-25,0.0,0.2085839956998825,0.2019270062446594,0.2085839956998825,0.1132689788937568,9891958,ROL,1.0319101107335835,1.218084807933851,1.484040767744951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-28,0.0,0.2096929997205734,0.20414599776268,0.2063650041818618,0.1120640039443969,4889647,ROL,1.016126879000406,1.2258039637853293,1.4784922201857122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-29,0.0,0.20414599776268,0.1985979974269867,0.2019270062446594,0.109654001891613,3594003,ROL,1.0824159057873302,1.236263387199099,1.5714245431853249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-30,0.0,0.20414599776268,0.1985979974269867,0.1997079998254776,0.1084490492939949,2782817,ROL,1.105553565128916,1.2499992271114198,1.5555511434113654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-01,0.0,0.2307730019092559,0.2008170038461685,0.2263350039720535,0.1229085102677345,12156518,ROL,0.9558836143494912,1.1274526640528195,1.3480413816238974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-02,0.0,0.2329919934272766,0.2152400016784668,0.2230069935321808,0.1211012750864029,14353479,ROL,1.084575934767316,1.1343274472930804,1.353231198494789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-05,0.0,0.221897006034851,0.2119120061397552,0.2152400016784668,0.1168834045529365,4540386,ROL,1.103095553398894,1.1804175531024854,1.474229729105214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-06,0.0,0.221897006034851,0.20414599776268,0.2163500040769577,0.1174862310290336,10736943,ROL,1.164105427607224,1.1230789280180056,1.4769220232314135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-07,0.0,0.2174589931964874,0.2130219936370849,0.2152400016784668,0.1168834045529365,3064479,ROL,1.1494896201353602,1.1804175531024854,1.5670154403175711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-08,0.0,0.2174589931964874,0.2130219936370849,0.2163500040769577,0.1174862310290336,2084296,ROL,1.158974515076828,1.158974515076828,1.5282040062186353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-09,0.0,0.2163500040769577,0.2119120061397552,0.2130219936370849,0.115679070353508,1982898,ROL,1.2083300324574322,1.1874965783603462,1.5624950164824805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-12,0.0,0.2108030021190643,0.2052550017833709,0.2096929997205734,0.1138712465763092,3413740,ROL,1.2222244322977525,1.216931679440758,1.6190478122215142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-13,0.0,0.2163500040769577,0.2096929997205734,0.2130219936370849,0.115679070353508,2546222,ROL,1.182291306388138,1.218746759505975,1.6145792957985416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-14,0.0,0.2163500040769577,0.2085839956998825,0.2096929997205734,0.1138712465763092,2580021,ROL,1.2275135210821575,1.2222244322977525,1.6507941223041254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-15,0.0,0.2130219936370849,0.2063650041818618,0.2119120061397552,0.1150762662291526,5137509,ROL,1.2251309219162505,1.198954631756314,1.670155176906854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-16,0.0,0.2207880020141601,0.2108030021190643,0.2185689955949783,0.1186912357807159,6005027,ROL,1.1624381656584095,1.187817206625694,1.578678291183913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-19,0.0,0.2285539954900741,0.2207880020141601,0.221897006034851,0.1204985529184341,4326323,ROL,1.1400012440454927,1.184999457739614,1.570003095274223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-20,0.0,0.2241159975528717,0.2196779996156692,0.2207880020141601,0.1198962330818176,4517853,ROL,1.145728241011173,1.2010032189507964,1.5778902822485432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-21,0.0,0.221897006034851,0.2130219936370849,0.2152400016784668,0.1168834045529365,2129362,ROL,1.1804175531024854,1.1958797347624677,1.6288707963022286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-22,0.0,0.2185689955949783,0.2108030021190643,0.2185689955949783,0.1186912357807159,3819332,ROL,1.1522869259082658,1.172590535318862,1.5685301900735125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-23,0.0,0.2241159975528717,0.2185689955949783,0.2207880020141601,0.1198962330818176,3965796,ROL,1.1256276954052271,1.160805607685711,1.542716098482495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-27,0.0,0.2230069935321808,0.2174589931964874,0.2174589931964874,0.1180885359644889,1757569,ROL,1.1377587096183972,1.168371013102875,1.5510235447953655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-28,0.0,0.2196779996156692,0.2152400016784668,0.2152400016784668,0.1168834045529365,2467356,ROL,1.1494896201353602,1.1804175531024854,1.5360857225268647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-29,0.0,0.2185689955949783,0.2085839956998825,0.2096929997205734,0.1138712465763092,2320892,ROL,1.2063493143604165,1.2275135210821575,1.6084666248787904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-30,0.0,0.2185689955949783,0.2019270062446594,0.2185689955949783,0.1186912357807159,3334874,ROL,1.192890629452945,1.2182748177894085,1.4619276721813823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-02,0.0,0.2263350039720535,0.2152400016784668,0.2207880020141601,0.1198962330818176,3492605,ROL,1.1758792458458138,1.2160809584767778,1.457285641490909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-03,0.0,0.2241159975528717,0.2163500040769577,0.2163500040769577,0.1174862310290336,3785533,ROL,1.205125585533653,1.271795613281598,1.4153818933478184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-04,0.0,0.2429780066013336,0.2174589931964874,0.2418680042028427,0.1313435286283493,9328635,ROL,1.045871857313926,1.1192674643463496,1.2752283075882809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-05,0.0,0.247416004538536,0.2318830043077469,0.2374300062656402,0.1289335638284683,10714410,ROL,1.0654207962129236,1.163551354884118,1.3271024786234402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-06,0.0,0.2574009895324707,0.2418680042028427,0.2518540024757385,0.1367663592100143,12212850,ROL,1.030834577672069,1.110130869388287,1.2687184409638674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-09,0.0,0.2551819980144501,0.2463060021400451,0.247416004538536,0.1343562602996826,6072626,ROL,1.0313886902406435,1.1748878943660597,1.2959627553763682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-10,0.0,0.2518540024757385,0.2485249936580658,0.2507439851760864,0.1361635476350784,5836030,ROL,1.0973456247200493,1.168143338081751,1.2787615505339869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-11,0.0,0.2607290148735046,0.247416004538536,0.2574009895324707,0.1397784948348999,12550844,ROL,1.11207056092421,1.15517427019983,1.237070241107605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-12,0.0,0.2607290148735046,0.2507439851760864,0.2562919855117798,0.1391762197017669,7345737,ROL,1.064934660305753,1.186143877734782,1.2380921841404426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-13,0.0,0.2562919855117798,0.2507439851760864,0.2518540024757385,0.1367663592100143,3481338,ROL,1.022023951228096,1.224665090837182,1.2775295032214804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-16,0.0,0.2585099935531616,0.2518540024757385,0.2574009895324707,0.1397784948348999,8517449,ROL,1.0344834791270625,1.159482839493854,1.2543118740656023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-17,0.0,0.2618390023708343,0.2562919855117798,0.2596200108528137,0.1409834921360016,6658482,ROL,0.9658119938164564,1.1538479831717647,1.247862067157779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-18,0.0,0.264057993888855,0.2529630064964294,0.2540729939937591,0.1379712224006652,5520569,ROL,0.982532628469401,1.1659371134880183,1.2576390859924498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-19,0.0,0.2585099935531616,0.2529630064964294,0.2529630064964294,0.1373685002326965,7199273,ROL,0.9824560965799306,1.1491247519700294,1.2500008678065886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-20,0.0,0.2562919855117798,0.2485249936580658,0.2529630064964294,0.1373685002326965,6376820,ROL,1.0131596360592727,1.1754406613380453,1.2587734161336523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-23,0.0,0.2574009895324707,0.2518540024757385,0.2540729939937591,0.1379712224006652,3413740,ROL,1.0218325943839857,1.1615723226424368,1.2576390859924498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-24,0.0,0.2551819980144501,0.2507439851760864,0.2518540024757385,0.1367663592100143,2388491,ROL,1.035237493919038,1.1629946280521255,1.2599077055664842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-25,0.0,0.2529630064964294,0.2485249936580658,0.2485249936580658,0.1349585205316543,4923446,ROL,1.0133955134602706,1.1517875903191297,1.267856608537589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-26,0.0,0.2518540024757385,0.2463060021400451,0.247416004538536,0.1343562602996826,4236192,ROL,1.0044825617401705,1.1748878943660597,1.3363197854244049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-27,0.0,0.2518540024757385,0.2352109998464584,0.247416004538536,0.1343562602996826,6602150,ROL,1.0269057957769845,1.1659193327430075,1.2825080829626052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-30,0.0,0.2529630064964294,0.2418680042028427,0.2529630064964294,0.1373685002326965,5452970,ROL,1.0,1.1315807400741364,1.2412297296652302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-01,0.0,0.2607290148735046,0.2463060021400451,0.2607290148735046,0.1415856629610061,8675180,ROL,0.9574502457625008,1.136172726998134,1.200001305036082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-02,0.0,0.2629480063915252,0.2540729939937591,0.2596200108528137,0.1409834921360016,10669344,ROL,0.9615397217405492,1.1965801107296483,1.1965801107296483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-03,0.0,0.2629480063915252,0.2574009895324707,0.2607290148735046,0.1415856629610061,4945979,ROL,0.9787257017278996,1.2297905427613496,1.1872373154439548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-07,0.0,0.2585099935531616,0.2529630064964294,0.2529630064964294,0.1373685002326965,2726485,ROL,1.0,1.2675446627508342,1.232456530483225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-08,0.0,0.2585099935531616,0.2485249936580658,0.2529630064964294,0.1373685002326965,4044662,ROL,1.004387630111326,1.2894737013382878,1.2456134546469089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-09,0.0,0.2629480063915252,0.2574009895324707,0.2596200108528137,0.1409834921360016,5554368,ROL,0.9358990077624056,1.247862067157779,1.2264969017809706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-10,0.0,0.2607290148735046,0.2529630064964294,0.2551819980144501,0.1385735273361206,4743183,ROL,0.9956535353683068,1.269563929806209,1.2391309350426127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-11,0.0,0.2751530110836029,0.2551819980144501,0.2751530110836029,0.1494184732437133,14161949,ROL,0.9112899140187636,1.1774176787698871,1.149193541953052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-14,0.0,0.2951239943504333,0.2751530110836029,0.2862479984760284,0.1554435491561889,25935407,ROL,0.8837195301985116,1.116276635313335,1.1007729369495114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-15,0.0,0.2840290069580078,0.2684960067272186,0.2729339897632599,0.14821358025074,16189913,ROL,0.9349583695481152,1.1747959195471351,1.1382090787210912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-16,0.0,0.2773720026016235,0.2518540024757385,0.2574009895324707,0.1397784948348999,20313440,ROL,1.008620763176231,1.2284489449037008,1.2327575141977247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-17,0.0,0.2673859894275665,0.2585099935531616,0.2662769854068756,0.1445985436439514,9925758,ROL,0.9625008398733532,1.1999982687273207,1.1666648804329502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-18,0.0,0.264057993888855,0.2407590001821518,0.2507439851760864,0.1361635476350784,25158021,ROL,1.0132757613691985,1.3053106656856843,1.2876120581134525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-21,0.0,0.2507439851760864,0.2374300062656402,0.2496349960565567,0.1355612277984619,12201584,ROL,1.0399986369672083,1.306664680742545,1.306664680742545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-22,0.0,0.2551819980144501,0.2440869957208633,0.2485249936580658,0.1349585205316543,6681015,ROL,1.0580341226640912,1.2901794463521958,1.2901794463521958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-23,0.0,0.264057993888855,0.2507439851760864,0.2562919855117798,0.1391762197017669,9610297,ROL,1.0346290636424706,1.2467503601193926,1.251080893511513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-24,0.0,0.264057993888855,0.2574009895324707,0.2596200108528137,0.1409834921360016,5126243,ROL,0.9914529191833376,1.205126768768836,1.1923082614312157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-25,0.0,0.2629480063915252,0.2596200108528137,0.2607290148735046,0.1415856629610061,3368674,ROL,0.9829824347405656,1.1744683793440998,1.200001305036082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-28,0.0,0.2607290148735046,0.2518540024757385,0.2518540024757385,0.1367663592100143,2129362,ROL,1.0176202723072574,1.2158537017193398,1.255504244552466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-29,0.0,0.2540729939937591,0.2429780066013336,0.2485249936580658,0.1349585205316543,2501156,ROL,1.0223231690532963,1.232140686346441,1.249999199506499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-30,0.0,0.2562919855117798,0.2507439851760864,0.2540729939937591,0.1379712224006652,2073030,ROL,1.0,1.2183394440837183,1.2401720384677033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-31,0.0,0.2529630064964294,0.2485249936580658,0.2529630064964294,0.1373685002326965,1329443,ROL,1.017544011895893,1.206140838066857,1.228069334275193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-01,0.0,0.2562919855117798,0.2496349960565567,0.2496349960565567,0.1355612277984619,2309626,ROL,1.0666659338533375,1.2711082116130392,1.2577775310639567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-04,0.0,0.2529630064964294,0.2451969981193542,0.2496349960565567,0.1355612277984619,1047781,ROL,1.0755547763307158,1.2444416841809054,1.2533301968922854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-05,0.0,0.2574009895324707,0.2496349960565567,0.2551819980144501,0.1385735273361206,2005431,ROL,1.078261310916099,1.1956523094975309,1.217390116814732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-06,0.0,0.2574009895324707,0.2507439851760864,0.2529630064964294,0.1373685002326965,1351976,ROL,1.0701764814868646,1.19298109353176,1.214912735538979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-07,0.0,0.2574009895324707,0.2507439851760864,0.2540729939937591,0.1379712224006652,6061359,ROL,1.087334157604223,1.248905292225199,1.196503285635352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-08,0.0,0.2562919855117798,0.2429780066013336,0.2429780066013336,0.1319463104009628,3402473,ROL,1.1506843714803563,1.3150652072493831,1.260269299011482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-11,0.0,0.2540729939937591,0.2407590001821518,0.2540729939937591,0.1379712224006652,3481338,ROL,1.1441048431098864,1.3275094361304545,1.2052359993830937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-12,0.0,0.2585099935531616,0.2507439851760864,0.2507439851760864,0.1361635476350784,5081177,ROL,1.168143338081751,1.3185829251105934,1.221236424904471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-13,0.0,0.2551819980144501,0.2485249936580658,0.2529630064964294,0.1373685002326965,2467356,ROL,1.1754406613380453,1.3157890683271856,1.206140838066857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
