,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,418770000.0,386784000.0,243258000.0,214417000.0
1,Capital Surplus,101757000.0,89413000.0,85386000.0,81405000.0
2,Total Liab,904540000.0,928626000.0,382216000.0,379739000.0
3,Total Stockholder Equity,941360000.0,815750000.0,711908000.0,653924000.0
4,Other Current Liab,194793000.0,183800000.0,166411000.0,167374000.0
5,Total Assets,1845900000.0,1744376000.0,1094124000.0,1033663000.0
6,Common Stock,491612000.0,491146000.0,327308000.0,326988000.0
7,Other Current Assets,35404000.0,51002000.0,32278000.0,25697000.0
8,Retained Earnings,358888000.0,256300000.0,370292000.0,291487000.0
9,Other Liab,105320000.0,103940000.0,83187000.0,85170000.0
10,Good Will,653176000.0,572847000.0,368481000.0,346514000.0
11,Treasury Stock,-10897000.0,-21109000.0,-71078000.0,-45956000.0
12,Other Assets,68783000.0,78698000.0,59479000.0,75849000.0
13,Cash,98477000.0,94276000.0,115485000.0,107050000.0
14,Total Current Liabilities,472511000.0,410035000.0,299029000.0,294569000.0
15,Deferred Long Term Asset Charges,2222000.0,2180000.0,6915000.0,18420000.0
16,Short Long Term Debt,17188000.0,12500000.0,,
17,Other Stockholder Equity,-10897000.0,-21109000.0,-71078000.0,-45956000.0
18,Property Plant Equipment,390394000.0,396260000.0,136885000.0,134088000.0
19,Total Current Assets,314777000.0,309787000.0,286021000.0,262795000.0
20,Net Tangible Assets,-130586000.0,-143881000.0,100169000.0,92993000.0
21,Net Receivables,150053000.0,145033000.0,122470000.0,115065000.0
22,Long Term Debt,185812000.0,279000000.0,,
23,Inventory,30843000.0,19476000.0,15788000.0,14983000.0
24,Accounts Payable,64596000.0,35234000.0,27168000.0,26161000.0
0,Change To Liabilities,57488000.0,11035000.0,-5790000.0,-24469000.0
1,Total Cashflows From Investing Activities,-162395000.0,-455107000.0,-101375000.0,-154175000.0
2,Net Borrowings,-88500000.0,291500000.0,291500000.0,291500000.0
3,Total Cash From Financing Activities,-281273000.0,111686000.0,-175412000.0,-130263000.0
4,Change To Operating Activities,13609000.0,-24024000.0,-13184000.0,-1810000.0
5,Net Income,260824000.0,203347000.0,231663000.0,179124000.0
6,Change In Cash,4201000.0,-21209000.0,8435000.0,-35735000.0
7,Repurchase Of Stock,-8275000.0,-10009000.0,-9541000.0,-8246000.0
8,Effect Of Exchange Rate,12084000.0,2639000.0,-14179000.0,13333000.0
9,Total Cash From Operating Activities,435785000.0,319573000.0,299401000.0,235370000.0
10,Depreciation,88329000.0,81111000.0,66792000.0,56580000.0
11,Other Cashflows From Investing Activities,252000.0,222000.0,390000.0,-195000.0
12,Dividends Paid,-116717818.0,-138948645.0,-123179032.0,-98932703.0
13,Change To Inventory,-10706000.0,-2151000.0,-374000.0,-837000.0
14,Change To Account Receivables,-12045000.0,-20151000.0,-12549000.0,-13661000.0
15,Other Cashflows From Financing Activities,-24011000.0,-15969000.0,-13129000.0,-13129000.0
16,Change To Netincome,38286000.0,70406000.0,32843000.0,40443000.0
17,Capital Expenditures,-23229000.0,-27146000.0,-27179000.0,-24680000.0
