Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-12-27,39.02000045776367,39.040000915527344,37.560001373291016,38.58000183105469,38.58000183105469,317800,BILL,1.2571279859546374,0.7835665657719828,2.344738071309721,1.013204306983852,0.2439236789707854,0.0715090955571199,1.3638934269533731,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2019-12-30,38.459999084472656,38.775001525878906,36.790000915527344,36.93000030517578,36.93000030517578,484300,BILL,1.3625778304629963,0.8407798261704551,2.4822636721207303,0.9989207364455844,0.363657094017412,0.1398190726721474,1.506026138851594,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2019-12-31,37.310001373291016,38.44499969482422,37.0620002746582,38.04999923706055,38.04999923706055,509700,BILL,1.3521682469004457,1.0065703023656436,2.35479632774476,1.003635286357499,0.3485329605429466,0.2541400611496704,1.3735527283634843,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-02,38.36000061035156,38.70000076293945,36.82099914550781,38.70000076293945,38.70000076293945,851700,BILL,1.3669250770800474,1.0074935635609874,2.147286739944996,1.01505070885822,0.3518743682218272,0.2535954956928854,1.185980205034928,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-03,38.54999923706055,38.630001068115234,37.43299865722656,38.0099983215332,38.0099983215332,292600,BILL,1.3059721542141367,1.164693565184508,2.181531224166615,1.029111122076935,0.2768610321372018,0.3730219761962693,1.1994121307009071,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-06,37.52999877929688,37.560001373291016,35.58000183105469,37.5099983215332,37.5099983215332,871900,BILL,1.2932551450871508,1.1287657170670131,2.210344104828008,1.0266874067249352,0.2665677383622156,0.3176020189917344,1.2103627450243306,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-07,37.400001525878906,37.400001525878906,36.5,36.52000045776367,36.52000045776367,568200,BILL,1.528203742435237,1.1024095787757433,2.23220141350618,1.0199620823962716,0.5082416600389654,0.3068076510744324,1.2320186600624738,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-08,36.34999847412109,38.40999984741211,36.29999923706055,37.88999938964844,37.88999938964844,617800,BILL,1.5632093031497378,1.1121668004344467,2.18791245345143,1.0232695215769656,0.5399397815727722,0.2978101521630216,1.1786417733260544,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-09,38.09999847412109,38.88999938964844,37.650001525878906,38.86000061035156,38.86000061035156,369500,BILL,1.5607308433681009,1.0043746311444997,2.284096776688843,1.0249701162824836,0.5357607270856173,0.2182513159972139,1.2763650638526396,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-10,38.97999954223633,39.93399810791016,38.45000076293945,39.4900016784668,39.4900016784668,246400,BILL,1.593821118043382,0.9620157017917292,2.189668208291156,1.03459025933606,0.559230858707322,0.1742374203871093,1.1732080973884655,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-13,39.59999847412109,41.209999084472656,39.59999847412109,41.08000183105469,41.08000183105469,306000,BILL,1.5124147589776316,1.0231255332497098,2.078383482175856,1.0265771375432875,0.4858376214343438,0.2125808039789734,1.0619855348882037,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-14,41.09999847412109,41.68999862670898,40.52999877929688,41.06999969482422,41.06999969482422,310000,BILL,1.504017553366287,1.1271001037129535,2.0282445500542714,1.02603594253187,0.477981610834417,0.3291738442798619,1.0207185004394734,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-15,41.0,42.5,39.5,40.09999847412109,40.09999847412109,699100,BILL,1.4795512241563766,1.1276808713567976,2.052867900928979,1.0219015962939193,0.4576496278624573,0.3569094518323455,1.06010260636429,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-16,40.08000183105469,41.68000030517578,39.77000045776367,41.47999954223633,41.47999954223633,281300,BILL,1.5135004694340022,1.1499518150758343,1.9983124470685456,1.0174106968397891,0.496089772594213,0.3724691757248254,1.00792298413614,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-17,41.810001373291016,43.86000061035156,41.29999923706055,43.70000076293945,43.70000076293945,547300,BILL,1.3755148640942103,1.0681922080139543,1.94736835213723,1.016705703823629,0.3588091602705816,0.2887969249595503,0.9693579636467612,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-21,44.310001373291016,44.70000076293945,43.540000915527344,43.81999969482422,43.81999969482422,394700,BILL,1.2843450290106773,1.1122775449088764,2.0858056175813844,1.0096671574983878,0.2746778715122895,0.3201748253800588,1.0982063532190245,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-22,43.959999084472656,46.970001220703125,43.84999847412109,46.52000045776367,46.52000045776367,679500,BILL,1.1874462840691535,1.135425605654936,1.9791487271892048,0.9795819064254594,0.2078643776436941,0.3182429729787631,0.9894369017573024,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-23,46.72999954223633,47.36000061035156,45.40999984741211,46.27000045776367,46.27000045776367,758700,BILL,1.1936459692204142,1.1977522718966465,2.012318990472985,0.9454235464635514,0.2482224227568628,0.3779348746906137,1.027046248534515,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-24,46.5099983215332,47.68999862670898,46.18000030517578,47.22999954223633,47.22999954223633,431400,BILL,1.204319322875479,1.2767308876032517,2.0499682539323567,0.9432939683900934,0.2610253544853855,0.4223214343417645,1.041979940978738,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-27,46.380001068115234,46.88999938964844,45.63999938964844,46.58000183105469,46.58000183105469,222300,BILL,1.146844054723296,1.264276450723253,2.034134741850323,0.9204723459143688,0.2263717088089274,0.4190850082856715,1.009750342420577,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-28,46.880001068115234,49.61800003051758,46.880001068115234,48.2599983215332,48.2599983215332,334400,BILL,1.176129305752739,1.1547866034087713,2.092208966688902,0.901618245351168,0.2745110604015712,0.3443643885704081,1.0640431028244972,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-29,48.709999084472656,49.5,48.380001068115234,48.68999862670898,48.68999862670898,230300,BILL,1.2425549744586073,1.1324707526157396,2.0774287200409347,0.933912869908151,0.3086421045504562,0.3165203342224912,1.048342539517925,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-30,48.470001220703125,48.970001220703125,47.52999877929688,48.5,48.5,310200,BILL,1.209896913508779,1.2828866231072809,1.948247378634423,0.9100288572281962,0.2998680562805828,0.4598299800880031,0.9182270069385016,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-01-31,48.310001373291016,50.97999954223633,48.150001525878906,50.31999969482422,50.31999969482422,411200,BILL,1.1677265238055456,1.309618480237336,1.7408584857986673,0.9603917770627004,0.2073347467428453,0.4758964163105038,0.6889643588965326,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-02-03,50.5099983215332,51.84099960327149,50.31999969482422,51.45000076293945,51.45000076293945,349500,BILL,1.1360544197511897,1.4231292543234533,1.637900785101016,0.9205980590425482,0.2154563607086415,0.579923684068976,0.6016882874673912,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-02-04,51.91999816894531,53.290000915527344,51.91999816894531,52.900001525878906,52.900001525878906,385200,BILL,1.0137996128767446,1.580718342809022,1.622495261915376,0.8875565666064313,0.1262430462703132,0.7286261552035783,0.5987792828087855,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
2020-02-05,53.209999084472656,53.209999084472656,46.8849983215332,49.63999938964844,49.63999938964844,861000,BILL,0.9008864176180612,1.5956889616922625,1.7252216044045152,0.8019131781579599,0.0989732394601012,0.7529445908879999,0.7077111346081222,,14672000.0,1351960000.0,-102657000.0,5642000.0,1336319000.0,1526298000.0,1000.0,1331991000.0,-117656000.0,3233000.0,,326000.0,6641000.0,90306000.0,1348727000.0,326000.0,6557000.0,1513100000.0,-102657000.0,71969000.0,9193000.0,,5063000.0,,-81604000.0,3218000.0,-96106000.0,-9500000.0,491655000.0,-2047000.0,1702000.0,-7314000.0,391600000.0,-3949000.0,3154000.0,-10203000.0,-3846000.0,414293000.0,2886000.0,-2743000.0
