Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,51.31999969482422,51.720001220703125,50.97999954223633,51.130001068115234,47.84415054321289,1074100,BWA,1.0183845440983086,1.117093631451364,1.0415647927608684,1.0098252549340063,0.008559289164302,0.0088441330640889,-0.0353258110827485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,51.43999862670898,52.20000076293945,51.130001068115234,52.16999816894531,48.81732177734375,1876400,BWA,0.9906074531490092,1.0859796479971195,0.9995787349201012,1.0047827275420922,-0.0141752743930829,-0.029082117144588,-0.0860152624401052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,52.11000061035156,52.34000015258789,51.86000061035156,52.02000045776367,48.67695236206055,1067000,BWA,1.0003845499476465,1.0819762215377593,0.960087288998102,1.016827126331923,-0.0164425763842765,-0.0390195486315569,-0.1268509973166982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,52.150001525878906,52.77000045776367,52.119998931884766,52.38999938964844,49.02317428588867,1133100,BWA,0.9914106392659136,1.0863977653017467,0.9402426914798394,1.016900814218988,-0.0254901749530743,-0.0301859587955597,-0.1357526529448158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,52.13999938964844,52.13999938964844,51.52999877929688,52.04999923706055,48.70502471923828,745700,BWA,1.005763593058437,1.0842436361044605,0.9386493135428146,1.0195478153138224,-0.0137842222553854,-0.032307266234741,-0.1391842277750096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,52.459999084472656,52.59999847412109,52.130001068115234,52.20000076293945,48.84539413452149,1504700,BWA,1.008620701100478,1.0984228468572093,0.9340236464806548,1.0187296628598663,-0.0101089617593883,-0.0185026789203353,-0.1314503627438092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,52.15999984741211,52.59000015258789,52.11000061035156,52.130001068115234,48.77988815307617,1563900,BWA,1.014578855439612,1.0933552716726798,0.923693289190767,1.0231439317955078,-0.0085650763558957,-0.0208828812920023,-0.1447638626748215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,52.63999938964844,53.27999877929688,52.52999877929688,52.75,49.36004257202149,1416400,BWA,1.0024644808789622,1.0786030986351107,0.9374512295316666,1.023176662025299,-0.0207121811463371,-0.0221897852112837,-0.1419295907661866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,52.4900016784668,52.66999816894531,51.18999862670898,51.65999984741211,48.340087890625,2322300,BWA,1.0269066665067348,1.0924289839445256,0.958399910227726,1.028738706809164,-0.0018320403024292,-0.01578483761004,-0.1354213520575785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,51.65999984741211,53.84000015258789,51.59999847412109,53.369998931884766,49.94019317626953,2553300,BWA,1.0172384081850834,1.0598705024518922,0.9359905593864488,1.0357335667629224,-0.018495158577839,-0.0444980282355491,-0.1550314749344123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,53.34000015258789,53.52999877929688,51.79999923706055,52.869998931884766,49.47232818603516,1291200,BWA,1.0376396593875457,1.0334654342389322,0.9505536101283734,1.0327543330408862,0.0048853263466595,-0.0449535193571084,-0.1455751886066962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,52.720001220703125,52.79999923706055,51.959999084472656,52.38999938964844,49.02317428588867,1491100,BWA,1.0661018084711766,1.002342517557404,0.9698292702797908,1.0448229351223306,0.021278873348846,-0.0437684160150748,-0.1405602221150761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,52.70000076293945,52.95000076293945,52.540000915527344,52.720001220703125,49.33197021484375,1083400,BWA,1.0466804257319782,1.0305073120487964,0.9662405428979716,1.0378093145840102,0.008871111147968,-0.0231490563656948,-0.1413394082304518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,53.38999938964844,53.47999954223633,52.619998931884766,52.70000076293945,49.313262939453125,986100,BWA,1.032421234150444,1.046887115948603,0.9736736778396148,1.0388512590749122,-0.0064300249244682,-0.0076969024032467,-0.1357689284194537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,52.81999969482422,53.16999816894531,52.630001068115234,52.900001525878906,49.50040435791016,1474000,BWA,1.031172834891849,0.9849045570540728,0.9656165263357612,1.0310647944789963,0.0001080404128526,-0.0331417850659266,-0.1388854849498209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,53.02999877929688,53.54999923706055,52.79999923706055,52.970001220703125,49.56591033935547,1731700,BWA,1.0046232681407783,0.9962908878549628,0.9846721483189242,1.0262436118253355,-0.0216203436845574,-0.0293455177127897,-0.1231381703704419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,53.040000915527344,53.11000061035156,52.2400016784668,52.63999938964844,49.257118225097656,969500,BWA,1.0229265411744224,1.0093966617355117,1.0017440521394143,1.0311845275729687,-0.0082579863985463,-0.0267142674669327,-0.1039842321966924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,52.720001220703125,52.9900016784668,52.18999862670898,52.400001525878906,49.03253936767578,1089800,BWA,1.0291431511797564,1.0013853721443962,0.9973042542369112,1.0414917955670933,-0.0123486443873368,-0.0445244378832698,-0.1145221048581589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,52.18999862670898,52.34999847412109,51.459999084472656,52.18999862670898,48.836029052734375,1157700,BWA,1.0294403124744185,1.0280949052622108,1.0092246786301466,1.0390384642435906,-0.0095981517691721,-0.0329098578355278,-0.105428626771205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,51.70000076293945,52.119998931884766,51.459999084472656,52.09999847412109,48.75181198120117,1454400,BWA,1.02775314074849,1.014082947606787,1.017536391837399,1.0401272810196784,-0.0123741402711885,-0.0614919051273052,-0.0951426009889244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,51.86000061035156,52.41999816894531,51.84000015258789,52.06999969482422,48.7237434387207,928200,BWA,1.0079245969332722,1.005997978334466,1.008457298207097,1.0393664161720684,-0.0314418192387961,-0.0698952703059518,-0.1048806621478311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,51.77000045776367,52.2599983215332,51.58000183105469,52.02999877929688,48.686309814453125,923000,BWA,0.9936615908830208,1.0075426880445897,0.9972388556012368,1.0305050740272153,-0.0368434831441945,-0.059124526721731,-0.1143937052293699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,51.84999847412109,52.380001068115234,51.650001525878906,52.06999969482422,48.7237434387207,1448900,BWA,0.9927055783390696,1.0034936403500705,0.9947328809234928,1.043144349882203,-0.0504387715431334,-0.0614471420927518,-0.1189193399147581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,51.61000061035156,52.0,51.25,51.68000030517578,48.35880279541016,1063600,BWA,1.013007682435156,1.013978182483669,0.9442010985274872,1.0570826794517585,-0.0440749970166025,-0.0539715357899279,-0.1664270009031606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,51.91999816894531,52.16999816894531,51.560001373291016,52.040000915527344,48.69567108154297,1130400,BWA,1.0061924229147223,1.0085056510324335,0.9568171566651348,1.0412088647392546,-0.0350164418245322,-0.0619735613051846,-0.1553975540980133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,51.72999954223633,52.150001525878906,51.540000915527344,51.93999862670898,48.60209655761719,1875900,BWA,1.0247388143930012,1.0025289723962831,0.9485476048972952,1.0392013474275237,-0.0144625330345224,-0.0727920752826822,-0.1513917670203806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,52.16999816894531,52.790000915527344,52.16999816894531,52.34999847412109,48.98574066162109,1366400,BWA,0.9964020048409362,0.9598035030360592,0.9636918110742216,1.0381241126825425,-0.0417221078416062,-0.0979060575927994,-0.1434761407149101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,52.650001525878906,52.900001525878906,52.36000061035156,52.650001525878906,49.26647567749024,2770600,BWA,0.985198891420932,0.9382756876915372,0.966065658524476,1.03199537924298,-0.0467964878220481,-0.1043258521119094,-0.1395038066949285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,52.83000183105469,52.97999954223633,52.560001373291016,52.88999938964844,49.49104309082031,1327500,BWA,0.9765561771511464,0.9195549022721212,0.9632097199120072,1.0328322263084138,-0.0562760491572673,-0.1149487440462584,-0.1464143187840031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,52.90999984741211,53.04999923706055,52.720001220703125,52.880001068115234,49.481689453125,412100,BWA,0.97825820147328,0.913828252589095,0.9696948531407116,1.032019884081241,-0.0537616826079606,-0.1288827694056137,-0.1473302183485246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,52.95000076293945,53.18999862670898,52.720001220703125,53.04999923706055,49.6407585144043,1309000,BWA,0.9851450396591048,0.924370939981912,0.9557355871158956,1.0369551897736955,-0.0518101501145908,-0.1326602968084562,-0.1613319083699039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,53.27000045776367,54.34999847412109,53.2400016784668,54.290000915527344,50.801082611083984,973700,BWA,0.9439825146414048,0.9060388749916556,0.930557168966237,1.020376345675996,-0.0763938310345911,-0.1473743047617287,-0.1808420810648977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,54.400001525878906,55.02000045776367,54.29999923706055,54.86000061035156,51.334449768066406,1183700,BWA,0.9467908863613024,0.8962579228176702,0.9256754356723012,1.026253639124301,-0.0794627527629985,-0.1577954318375395,-0.186608827769916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,55.0099983215332,55.86000061035156,54.88999938964844,55.68000030517578,52.2636947631836,1999800,BWA,0.9346265065200726,0.8983434611032761,0.8880598343986627,1.0246409570196735,-0.0900144504996008,-0.1510817213705722,-0.2227418675352724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,55.81999969482422,55.81999969482422,53.7599983215332,55.0099983215332,51.63480758666992,1376200,BWA,0.9767314789607228,0.940476094610164,0.8856975469783548,1.029880242563007,-0.0531487636022841,-0.1277641810811776,-0.2234663836900359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,55.380001068115234,55.66999816894531,54.20000076293945,54.2400016784668,50.91205978393555,1363200,BWA,1.019358337084063,0.9392126996181936,0.906253130551402,1.036157586789428,-0.0167992497053648,-0.131398598335365,-0.2111575919037079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,54.41999816894531,54.470001220703125,53.65999984741211,54.380001068115234,51.04347229003906,1895000,BWA,1.0172855910809118,0.9379016407164328,0.8929959030666466,1.0465343935592823,-0.0292488024783705,-0.1335080143087735,-0.2320293059882172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,54.04999923706055,54.34000015258789,52.900001525878906,53.04999923706055,49.795066833496094,1721400,BWA,1.0507068690811752,0.9568761674091764,0.910639141537604,1.048372731047773,0.0023341380334021,-0.1122631771771469,-0.217343213543442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,53.2599983215332,53.70000076293945,52.9900016784668,53.68000030517578,50.38641357421875,946100,BWA,1.015462093488918,0.9473283710726792,0.8840085199707824,1.0387885930282448,-0.0233264995393267,-0.1096904418360948,-0.2306024828122242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,53.91999816894531,53.93000030517578,53.25,53.7599983215332,50.46150207519531,1044200,BWA,1.0399925764542062,0.9601037330910224,0.8783853863494449,1.0447156071702373,-0.004723030716031,-0.0968783042002622,-0.2354404813548241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,53.84999847412109,53.900001525878906,53.18999862670898,53.560001373291016,50.27377700805664,1392300,BWA,1.0685212174032734,0.9475773104861238,0.8636184666645775,1.0484619827112251,0.0200592346920482,-0.0970462093485271,-0.2408327247763416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,53.619998931884766,53.75,53.18000030517578,53.380001068115234,50.104827880859375,1368300,BWA,1.0550765606775343,0.9413739048077304,0.8504973855472687,1.0415757419863072,0.0135008186912271,-0.1074133020408626,-0.2569990863821662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,53.52999877929688,53.63999938964844,52.29999923706055,52.31999969482422,49.109859466552734,1208300,BWA,1.106842356077492,0.9796243627103148,0.8694607015536528,1.0495576207370112,0.0572847353404808,-0.0692514294450744,-0.2210335099844476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,52.290000915527344,52.56999969482422,51.52999877929688,51.540000915527344,48.377716064453125,1566400,BWA,1.1080713437262852,0.9703090097972484,0.8783211038573946,1.0539026313731312,0.054168712353154,-0.0604174829376267,-0.2221310604542705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,51.70000076293945,51.93999862670898,51.20000076293945,51.52999877929688,48.36833190917969,2531900,BWA,1.104987370132564,0.9465464166162176,0.8718480144435082,1.0520989179928428,0.0528884521397212,-0.0541767809965536,-0.2019865471280911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,52.2599983215332,52.77000045776367,52.0,52.18999862670898,48.98783874511719,1371400,BWA,1.0821995678510323,0.9672605262723462,0.8436524966617006,1.049480051520865,0.0327195163301672,-0.0486329621346386,-0.2277398792516999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,52.18999862670898,52.33000183105469,51.93000030517578,52.20000076293945,48.997215270996094,2868500,BWA,1.0749040471255558,0.9457385307722648,0.8324965436099956,1.0585213557872055,0.01638269133835,-0.0588684375201191,-0.2450781698571584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,52.61000061035156,53.20000076293945,52.400001525878906,53.060001373291016,49.8044548034668,1661400,BWA,1.0693554864188628,0.9200088940366526,0.8301991147477021,1.0561912314345747,0.013164254984288,-0.0821184862068047,-0.250256941182764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,53.33000183105469,53.41999816894531,51.880001068115234,52.0,48.80949020385742,1293900,BWA,1.0819230620436002,0.9692510774619844,0.8405390651041434,1.054691754118366,0.0272313079252342,-0.0447453109464172,-0.2378513765727644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,52.09999847412109,52.220001220703125,51.45000076293945,51.709999084472656,48.53727722167969,748600,BWA,1.10539568661958,0.9477146528116384,0.8614145068484494,1.0628648969920689,0.0425307896275113,-0.0434232473936369,-0.226728307510475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,51.63999938964844,51.84000015258789,51.33000183105469,51.4900016784668,48.33078384399414,420100,BWA,1.1035150606272877,0.981579565298894,0.8719389090048048,1.054562443450246,0.0489526171770415,-0.0198317986927979,-0.2250173286182003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,51.459999084472656,51.68000030517578,51.34000015258789,51.56999969482422,48.40586853027344,612000,BWA,1.0998644685746457,1.004183916096922,0.8996774292183625,1.0427572783556516,0.0571071902189941,-0.0077638063122476,-0.204603443873313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,51.66999816894531,52.119998931884766,51.43999862670898,52.09999847412109,48.90334701538086,653400,BWA,1.079846601941899,1.0105315100900418,0.8941973689126882,1.039387058829826,0.0404595431120731,-0.00521245586799,-0.2077160296653667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,52.310001373291016,52.41999816894531,51.08000183105469,51.09000015258789,47.9553337097168,803200,BWA,1.1037382818493982,1.006940544990006,0.8793564943625523,1.0452598484191695,0.0584784334302286,0.0068958063493533,-0.2224244989422172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,51.380001068115234,51.81999969482422,51.09000015258789,51.77999877929688,48.602989196777344,1186900,BWA,1.0519505482387463,0.9993358439718384,0.865305358723527,1.0173995405954512,0.0345510076432951,0.0058272252431853,-0.2352904512328001,492700000.0,1118700000.0,5961700000.0,3716800000.0,109100000.0,388300000.0,9787600000.0,2500000.0,179800000.0,4531000000.0,1432800000.0,1881800000.0,-1935400000.0,766500000.0,545300000.0,2425200000.0,121200000.0,15800000.0,-490000000.0,2863800000.0,3543200000.0,239600000.0,1342300000.0,2046500000.0,2103700000.0,766300000.0,1545600000.0,-3000000.0,233000000.0,-752000000.0,-105000000.0,-363000000.0,-82000000.0,440000000.0,101000000.0,-100000000.0,36000000.0,1180000000.0,408000000.0,-8000000.0,-124000000.0,-85000000.0,-168000000.0,-34000000.0,477000000.0,-560000000.0
2018-01-03,51.869998931884766,52.119998931884766,51.630001068115234,52.040000915527344,48.8470344543457,1182300,BWA,1.0059569118428122,1.0221085474945368,0.8722040222392,0.9765980219270426,0.0293588899157696,0.0181597551706813,-0.2232444386463141,492700000.0,1118700000.0,5961700000.0,3716800000.0,109100000.0,388300000.0,9787600000.0,2500000.0,179800000.0,4531000000.0,1432800000.0,1881800000.0,-1935400000.0,766500000.0,545300000.0,2425200000.0,121200000.0,15800000.0,-490000000.0,2863800000.0,3543200000.0,239600000.0,1342300000.0,2046500000.0,2103700000.0,766300000.0,1545600000.0,-3000000.0,233000000.0,-752000000.0,-105000000.0,-363000000.0,-82000000.0,440000000.0,101000000.0,-100000000.0,36000000.0,1180000000.0,408000000.0,-8000000.0,-124000000.0,-85000000.0,-168000000.0,-34000000.0,477000000.0,-560000000.0
2018-01-04,52.38999938964844,54.040000915527344,52.34999847412109,53.72999954223633,50.43334197998047,1694200,BWA,1.0080029208524326,0.9936945561077328,0.8406474404948929,0.9849127815791188,0.0230901392733137,-0.0046623802112593,-0.2489474192883045,492700000.0,1118700000.0,5961700000.0,3716800000.0,109100000.0,388300000.0,9787600000.0,2500000.0,179800000.0,4531000000.0,1432800000.0,1881800000.0,-1935400000.0,766500000.0,545300000.0,2425200000.0,121200000.0,15800000.0,-490000000.0,2863800000.0,3543200000.0,239600000.0,1342300000.0,2046500000.0,2103700000.0,766300000.0,1545600000.0,-3000000.0,233000000.0,-752000000.0,-105000000.0,-363000000.0,-82000000.0,440000000.0,101000000.0,-100000000.0,36000000.0,1180000000.0,408000000.0,-8000000.0,-124000000.0,-85000000.0,-168000000.0,-34000000.0,477000000.0,-560000000.0
2018-01-05,54.09999847412109,55.36000061035156,54.040000915527344,55.290000915527344,51.89763259887695,2202100,BWA,0.9947548092553334,0.9721906909349324,0.8316793526450105,0.9789917900086822,0.0157630192466512,-0.0274361281467228,-0.2582100182433881,492700000.0,1118700000.0,5961700000.0,3716800000.0,109100000.0,388300000.0,9787600000.0,2500000.0,179800000.0,4531000000.0,1432800000.0,1881800000.0,-1935400000.0,766500000.0,545300000.0,2425200000.0,121200000.0,15800000.0,-490000000.0,2863800000.0,3543200000.0,239600000.0,1342300000.0,2046500000.0,2103700000.0,766300000.0,1545600000.0,-3000000.0,233000000.0,-752000000.0,-105000000.0,-363000000.0,-82000000.0,440000000.0,101000000.0,-100000000.0,36000000.0,1180000000.0,408000000.0,-8000000.0,-124000000.0,-85000000.0,-168000000.0,-34000000.0,477000000.0,-560000000.0
2018-01-08,55.400001525878906,55.7400016784668,55.0099983215332,55.31999969482422,51.92578887939453,1868700,BWA,0.9389009754163118,0.9587854394133896,0.8372344647390684,0.942840182406444,-0.0039392069901321,-0.0329390450609272,-0.2501155409139861,492700000.0,1118700000.0,5961700000.0,3716800000.0,109100000.0,388300000.0,9787600000.0,2500000.0,179800000.0,4531000000.0,1432800000.0,1881800000.0,-1935400000.0,766500000.0,545300000.0,2425200000.0,121200000.0,15800000.0,-490000000.0,2863800000.0,3543200000.0,239600000.0,1342300000.0,2046500000.0,2103700000.0,766300000.0,1545600000.0,-3000000.0,233000000.0,-752000000.0,-105000000.0,-363000000.0,-82000000.0,440000000.0,101000000.0,-100000000.0,36000000.0,1180000000.0,408000000.0,-8000000.0,-124000000.0,-85000000.0,-168000000.0,-34000000.0,477000000.0,-560000000.0
