,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-7000000.0,-7000000.0,-7000000.0,-1000000.0
Change To Liabilities,-131000000.0,172000000.0,33000000.0,437000000.0
Total Cashflows From Investing Activities,-914000000.0,-185000000.0,-617000000.0,-102000000.0
Net Borrowings,549000000.0,3000000.0,-6000000.0,-247000000.0
Total Cash From Financing Activities,460000000.0,-51000000.0,-274000000.0,-288000000.0
Change To Operating Activities,-95000000.0,42000000.0,91000000.0,19000000.0
Net Income,247000000.0,65000000.0,358000000.0,111000000.0
Change In Cash,-187000000.0,105000000.0,-471000000.0,118000000.0
Effect Of Exchange Rate,-13000000.0,-1000000.0,44000000.0,27000000.0
Total Cash From Operating Activities,280000000.0,342000000.0,376000000.0,481000000.0
Depreciation,195000000.0,195000000.0,191000000.0,115000000.0
Dividends Paid,-41000000.0,-40000000.0,-41000000.0,-35000000.0
Change To Inventory,-156000000.0,-104000000.0,-31000000.0,43000000.0
Change To Account Receivables,132000000.0,-290000000.0,52000000.0,-387000000.0
Other Cashflows From Financing Activities,-48000000.0,-14000000.0,-11000000.0,-6000000.0
Change To Netincome,76000000.0,244000000.0,-355000000.0,122000000.0
Capital Expenditures,-147000000.0,-197000000.0,-181000000.0,-108000000.0
Other Cashflows From Investing Activities,,11000000.0,-5000000.0,7000000.0
Repurchase Of Stock,,,-216000000.0,-216000000.0
