Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome
2017-10-13,53.79999923706055,54.43999862670898,53.56999969482422,54.130001068115234,47.57257843017578,6315700,USB,0.9575096869776324,1.048863727667349,0.94924330034498,1.0098252549340063,-0.0523155679563741,-0.0593857707199261,-0.127647303498637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,54.119998931884766,54.41999816894531,53.9900016784668,54.2599983215332,47.686824798583984,5105300,USB,0.9585331036416426,1.0611772912406112,0.946782429785578,1.0047827275420922,-0.0462496239004496,-0.0538844739010964,-0.1388115675746284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,54.34999847412109,54.400001525878906,53.75,53.880001068115234,47.35285186767578,5299600,USB,0.9615815048191184,1.0671684631586884,0.9622849457991152,1.016827126331923,-0.0552456215128046,-0.0538273070106278,-0.1246533405156851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,53.90999984741211,53.90999984741211,52.34000015258789,53.27000045776367,46.81674957275391,10619900,USB,0.9739067020948068,1.0901484836707072,0.9581110315308816,1.016900814218988,-0.0429941121241811,-0.0264352404265992,-0.1178843128937736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,52.970001220703125,53.90999984741211,52.970001220703125,53.59000015258789,47.09798431396485,6171100,USB,0.9690240614835642,1.087954727729921,0.9574869027171689,1.0195478153138224,-0.0505237538302582,-0.0285961746092804,-0.1203466386006553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,54.150001525878906,54.22999954223633,53.81999969482422,54.09000015258789,47.53742980957031,7021600,USB,0.9593268211951352,1.0803143917034432,0.9325507565128603,1.0187296628598663,-0.059402841664731,-0.0366111340741013,-0.1329232527116037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,54.09000015258789,54.2400016784668,53.90999984741211,54.130001068115234,47.57257843017578,4965400,USB,0.9589876116061228,1.0772870143901794,0.9341045762178826,1.0231439317955078,-0.064156320189385,-0.0369511385745027,-0.1343525756477059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,54.43000030517578,54.619998931884766,54.02000045776367,54.209999084472656,47.64288330078125,6643300,USB,0.9560967247473356,1.0647529692626392,0.939444465084341,1.023176662025299,-0.0670799372779636,-0.0360399145837553,-0.1399363552135122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,54.43999862670898,54.540000915527344,53.72999954223633,54.13999938964844,47.58136367797852,5246900,USB,0.955301174865826,1.0613003800397476,0.9410327880589126,1.028738706809164,-0.073437531943338,-0.046913441514818,-0.1527884742263919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,54.470001220703125,54.650001525878906,54.220001220703125,54.29999923706055,47.72198486328125,5726500,USB,0.9764272385554248,1.0640990366771244,0.9377009587185708,1.0357335667629224,-0.0593063282074975,-0.0402694940103169,-0.1533210756022903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,54.209999084472656,54.459999084472656,53.959999084472656,54.43999862670898,47.84502410888672,4862900,USB,1.005877955581622,1.0510186898943303,0.9445813147619182,1.0327543330408862,-0.0268763774592641,-0.0274002637017103,-0.1515474839731514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,54.220001220703125,54.45000076293945,54.040000915527344,54.2599983215332,47.686824798583984,4243800,USB,1.016402370565439,1.0122510412321115,0.9540538756873052,1.0448229351223306,-0.0284205645568915,-0.0338598923403672,-0.1563356167075618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,54.119998931884766,54.81999969482422,54.0099983215332,54.380001068115234,47.79228591918945,5882000,USB,1.009562387590942,1.0100173516922788,0.9580879088022064,1.0378093145840102,-0.028246926993068,-0.0436390167222124,-0.149492042326217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,54.58000183105469,54.7400016784668,54.2599983215332,54.47999954223633,47.88016891479492,4642600,USB,1.0211087934596497,1.0114857994252318,0.9503871210920704,1.0388512590749122,-0.0177424656152624,-0.043098218926618,-0.1590554851669982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,54.369998931884766,55.08000183105469,54.060001373291016,54.880001068115234,48.23172378540039,4803800,USB,0.9989066454428494,0.9647183564059038,0.942353703521062,1.0310647944789963,-0.032158149036147,-0.0533279857140956,-0.1621483077645201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,54.59999847412109,54.790000915527344,54.34000015258789,54.650001525878906,48.02957534790039,5218600,USB,0.9989022025445042,0.9890190867599132,0.9439136058341636,1.0262436118253355,-0.0273414092808315,-0.0366173188078392,-0.1638967128552025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,54.540000915527344,54.959999084472656,54.310001373291016,54.84999847412109,48.205352783203125,5501700,USB,1.0009115481013149,0.9894460155242522,0.9434226094949776,1.0311845275729687,-0.0302729794716538,-0.0466649136781922,-0.1623056748411291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,54.79999923706055,54.93999862670898,53.380001068115234,53.45000076293945,46.97494888305664,7539300,USB,1.035734352557669,1.0185605221158889,0.9567770576426357,1.0414917955670933,-0.0057574430094242,-0.0273492879117771,-0.1550493014524344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,53.34000015258789,53.43999862670898,52.630001068115234,52.68000030517578,46.2982292175293,6242100,USB,1.049164841845089,1.055781905663295,0.973642482291259,1.0390384642435906,0.0101263776014983,-0.0052228574344435,-0.1410108231100926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,52.40999984741211,52.560001373291016,51.77999877929688,52.11000061035156,45.79727554321289,6012100,USB,1.0650549528169675,1.0632780977288625,0.9912817320688776,1.0401272810196784,0.024927671797289,-0.0122967550052297,-0.1213972607574458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,52.220001220703125,52.36000061035156,51.58000183105469,51.61000061035156,45.35784912109375,5514800,USB,1.0579345092398098,1.0835160594932605,0.9985328362105276,1.0393664161720684,0.0185680930677414,0.0076228108528426,-0.1148051241444004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,51.43999862670898,51.810001373291016,51.13999938964844,51.68000030517578,45.41936874389648,5844000,USB,1.0477943192808248,1.0684279860898518,0.9918951254428812,1.0305050740272153,0.0172892452536095,0.001760771323531,-0.1197374353877256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,51.380001068115234,51.84000015258789,51.33000183105469,51.83000183105469,45.55120468139648,5472700,USB,1.0515144701333017,1.069022001972201,0.986486949348776,1.043144349882203,0.0083701202510986,0.0040812195293786,-0.1271652714894748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,51.40999984741211,52.18000030517578,51.34999847412109,52.0099983215332,45.70940017700195,5389500,USB,1.0532589133519912,1.0492750853436008,0.9503944311866236,1.0570826794517585,-0.0038237660997673,-0.0186746329299962,-0.1602336682440243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,52.18000030517578,52.25,51.77999877929688,51.810001373291016,45.53362655639648,4449100,USB,1.053078629368551,1.077004334736022,0.973199131695599,1.0412088647392546,0.0118697646292964,0.0065251223984039,-0.1390155790675491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,51.58000183105469,52.040000915527344,51.52000045776367,51.880001068115234,45.59514617919922,3297600,USB,1.045875028257701,1.0823351176750224,0.9748110310701684,1.0392013474275237,0.0066736808301772,0.007014069996057,-0.1251283408475073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,52.02999877929688,52.02999877929688,51.7400016784668,51.93000030517578,45.63908004760742,3273200,USB,1.050067406323849,1.0652210199405534,0.9888733803404226,1.0381241126825425,0.0119432936413066,0.0075114593116947,-0.1182945714487091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,52.150001525878906,52.150001525878906,51.63999938964844,51.88999938964844,45.60393142700195,5194500,USB,1.0495278171599234,1.0534454913789,0.9925599740422192,1.03199537924298,0.0175324379169432,0.0108439515754532,-0.1130094911771854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,51.869998931884766,52.04999923706055,51.84000015258789,51.90999984741211,45.62151336669922,4513100,USB,1.040454517557143,1.0299874425201387,0.9982188914733724,1.0328322263084138,0.0076222912487291,-0.0045162037982409,-0.1114051472226379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,52.0,52.06999969482422,51.70000076293945,51.83000183105469,45.55120468139648,1466900,USB,1.0432179951804608,1.0362335571425283,1.0104952066309494,1.032019884081241,0.01119811109922,-0.0064774648521803,-0.1065298648582868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,51.900001525878906,51.9900016784668,51.68999862670898,51.720001220703125,45.454532623291016,3727900,USB,1.0489366364338346,1.0493253694537252,1.0138179818059183,1.0369551897736955,0.0119814466601388,-0.007705867336643,-0.1032495136798812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,51.7599983215332,53.08000183105469,51.70000076293945,53.02000045776367,46.5970458984375,5608900,USB,1.016200147096193,1.027390034789625,0.9931578330359973,1.020376345675996,-0.004176198579803,-0.0260231449637593,-0.1182414169951374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,53.380001068115234,54.95000076293945,53.369998931884766,54.7599983215332,48.12625503540039,10938000,USB,0.992173911733893,0.985379687030978,0.950515650393084,1.026253639124301,-0.0340797273904078,-0.0686736676242317,-0.1617686130491331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,55.08000183105469,55.91999816894531,54.790000915527344,55.150001525878906,48.46900177001953,8662900,USB,0.9948216798897012,0.9835168943333068,0.9397584169443732,1.0246409570196735,-0.0298192771299723,-0.0659082881405415,-0.1710432849895619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,55.22999954223633,55.38999938964844,53.70000076293945,54.900001525878906,48.24929428100586,7258900,USB,1.0070445246117985,1.0125396665138922,0.9412734380997612,1.029880242563007,-0.0228357179512084,-0.0557006091774494,-0.1678904925686295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,55.77000045776367,56.43000030517578,55.630001068115234,55.630001068115234,48.89086151123047,6470200,USB,0.9999756562778792,0.994372074754577,0.9261938137920606,1.036157586789428,-0.0361819305115487,-0.0762392231989816,-0.1912169086630494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,55.630001068115234,55.79999923706055,54.65999984741211,54.81999969482422,48.17898941040039,6004100,USB,1.0162182667023387,0.993289222430732,0.948183400366418,1.0465343935592823,-0.0303161268569436,-0.0781204325944743,-0.1768418086884458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,54.7400016784668,55.02999877929688,54.43000030517578,54.59000015258789,47.97684860229492,3822100,USB,1.027499746955575,0.981264058078804,0.950325371796404,1.048372731047773,-0.0208729840921979,-0.0878752865075193,-0.1776569832846419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,54.84999847412109,55.08000183105469,54.22999954223633,54.900001525878906,48.24929428100586,4404400,USB,1.0293908341406246,0.9773717545247124,0.9517771728813672,1.0387885930282448,-0.0093977588876201,-0.0796470583840617,-0.1628338299016395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,55.09999847412109,55.36000061035156,54.5099983215332,55.36000061035156,48.653568267822266,4371900,USB,1.0295562864148482,0.9674342048264574,0.9369244316459128,1.0447156071702373,-0.015159320755389,-0.0895478324648272,-0.1769014360583561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,55.15999984741211,55.58000183105469,55.119998931884766,55.27000045776367,48.5744743347168,3892000,USB,1.0366909131946132,0.96064030121474,0.9333249669552935,1.0484619827112251,-0.0117710695166119,-0.0839832186199109,-0.1711262244856256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,54.650001525878906,55.810001373291016,54.650001525878906,55.5,48.776615142822266,6037300,USB,1.0358369458030607,0.9530353778677616,0.9252645192815516,1.0415757419863072,-0.0057387961832464,-0.0957518289808314,-0.1822319526478832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,55.43999862670898,55.619998931884766,54.56999969482422,54.59999847412109,47.985633850097656,5046600,USB,1.037625288711968,0.9678239683361652,0.9371811886116912,1.0495576207370112,-0.0119323320250432,-0.081051823819224,-0.1533130229264092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,54.810001373291016,54.84999847412109,54.08000183105469,54.150001525878906,47.59015655517578,4467600,USB,1.0427198998611196,0.9405834199165498,0.9378696152146204,1.0539026313731312,-0.0111827315120116,-0.0901430728183253,-0.1625825490970447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,54.560001373291016,54.91999816894531,54.22999954223633,54.5,47.89775085449219,13109900,USB,1.041743110205806,0.90871176004539,0.9249786637706524,1.0520989179928428,-0.0103558077870369,-0.0920114375673812,-0.148855897800947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,54.93999862670898,55.15999984741211,54.650001525878906,54.77999877929688,48.14383316040039,5325300,USB,1.0511039991150988,0.9415144283357936,0.921922755440562,1.049480051520865,0.0016239475942336,-0.0743790600711912,-0.1494696204728385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,55.09000015258789,55.130001068115234,54.540000915527344,54.560001373291016,47.95048904418945,5964900,USB,1.0538676697799425,0.9189550175008888,0.933102109613472,1.0585213557872055,-0.0046536860072632,-0.0856519507914951,-0.1444726038536821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,55.060001373291016,55.18000030517578,54.06999969482422,54.2599983215332,47.686824798583984,5688800,USB,1.070258059174542,0.933544732883416,0.9455769083855732,1.0561912314345747,0.0140668277399673,-0.0685826473600413,-0.1348791475448929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,54.65999984741211,54.810001373291016,54.2599983215332,54.52999877929688,47.924110412597656,3926400,USB,1.069200330684872,0.9369000346891168,0.9326823379541443,1.054691754118366,0.014508576566506,-0.0770963537192848,-0.1457081037227635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,54.810001373291016,54.84999847412109,54.150001525878906,54.459999084472656,47.86259460449219,3800800,USB,1.072975044337673,0.922871656183858,0.933133639789041,1.0628648969920689,0.0101101473456044,-0.0682662440214172,-0.1550091745698835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,54.4900016784668,54.66999816894531,53.83000183105469,54.0099983215332,47.46710968017578,2807000,USB,1.079680674243592,0.941612129595415,0.9461845802267548,1.054562443450246,0.0251182307933459,-0.0597992343962769,-0.1507716573962503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,54.09000015258789,54.22999954223633,53.900001525878906,54.06999969482422,47.51983642578125,3754200,USB,1.067510018431345,0.9482385863736488,0.9669702433322844,1.0427572783556516,0.0247527400756935,-0.0637091360355207,-0.1373106297593911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,53.91999816894531,54.0099983215332,53.709999084472656,53.95000076293945,47.67892456054688,3216000,USB,1.0591287412559212,0.9525336305792004,0.9633685592728356,1.039387058829826,0.0197416824260951,-0.0632103353788314,-0.1385448393052193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,54.119998931884766,54.150001525878906,53.58000183105469,53.58000183105469,47.35192489624024,3949800,USB,1.0724150756830144,0.9440904121421508,0.968321173657698,1.0452598484191695,0.0271552272638448,-0.0559543264985017,-0.1334598196470715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,54.04999923706055,54.34000015258789,53.790000915527344,54.02999877929688,47.74961471557617,5367700,USB,1.0531187498876553,0.9419995166679648,0.9621297766486716,1.0173995405954512,0.035719209292204,-0.0515091020606882,-0.1384660333076555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,54.0,54.77000045776367,53.95000076293945,54.560001373291016,48.21801376342773,5043800,USB,1.0010996780633137,0.9418840713056574,0.944435482639604,0.9765980219270426,0.024501656136271,-0.062064721018198,-0.1510129782459102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,54.68999862670898,55.52000045776367,54.59999847412109,54.97999954223633,48.58918762207031,7583600,USB,0.9934522558984732,0.9249908379787216,0.944400505473503,0.9849127815791188,0.0085394743193543,-0.0733660983402705,-0.1451943543096945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,55.43000030517578,55.5,54.95000076293945,55.31999969482422,48.8896713256836,6863200,USB,0.990600051466378,0.931854098903772,0.9385960696103832,0.9789917900086822,0.0116082614576957,-0.0677727201778831,-0.1512933012780153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,55.16999816894531,55.52999877929688,55.13999938964844,55.400001525878906,48.96036911010742,6817400,USB,0.950361080657566,0.9252421586006088,0.9266442206876112,0.942840182406444,0.007520898251122,-0.066482325873708,-0.1607057849654433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,55.54999923706055,56.27000045776367,55.47999954223633,55.77999877929688,49.296199798583984,6392100,USB,0.963607071987958,0.9272355791199408,0.931944578467833,0.9530778204901076,0.0105292514978503,-0.0739886679274742,-0.1573532398830451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,55.9900016784668,56.70000076293945,55.84000015258789,56.20000076293945,49.66738128662109,7121800,USB,0.9603202947832744,0.9133245407106572,0.919576918781758,0.966664672858564,-0.0063443780752895,-0.099950037285551,-0.1662081206778911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,56.47999954223633,56.7400016784668,56.220001220703125,56.68000030517578,50.09158706665039,6146900,USB,0.955186913862996,0.8874852269886192,0.9262537821155692,0.9609362737659176,-0.0057493599029215,-0.1173885428595314,-0.1488278240911518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,56.959999084472656,57.119998931884766,56.59000015258789,56.97999954223633,50.35671615600586,5339800,USB,0.9706914271511587,0.8951720100530949,0.9174690666283052,0.9729510699723092,-0.0022596428211505,-0.09955321395126,-0.1457959650170743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,57.540000915527344,57.68999862670898,56.93000030517578,57.16999816894531,50.52462005615234,8840200,USB,0.963792304952175,0.8874458407067086,0.9138888943417932,0.9917823196316324,-0.0279900146794574,-0.1088671663622856,-0.168319395776998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,57.040000915527344,57.040000915527344,55.369998931884766,56.34000015258789,49.791107177734375,9782100,USB,0.9870428824035966,0.9024838267787478,0.9406464231975018,0.9854883712686996,0.0015545111348971,-0.0854359705815082,-0.1351819520908808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,56.52000045776367,56.810001373291016,56.09000015258789,56.150001525878906,49.62320327758789,9218100,USB,0.9779160044355868,0.9033872278926928,0.9481552916667468,0.981540936006692,-0.0036249315711052,-0.0764191753614327,-0.1173626116619892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,56.4900016784668,56.52000045776367,56.0,56.459999084472656,49.89715194702149,10529300,USB,0.9759122138364597,0.9050206192715592,0.9497617742305776,0.9694690060853024,0.0064432077511571,-0.0666914134046087,-0.0960535891181583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,56.540000915527344,57.2599983215332,56.540000915527344,57.2599983215332,50.60417556762695,7687200,USB,0.9477821589570786,0.8922000476270131,0.937022283456714,0.962138874344328,-0.0143567153872492,-0.0810365523347266,-0.1124219371319187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,56.86000061035156,57.47999954223633,56.790000915527344,57.18000030517578,50.533470153808594,5449700,USB,0.9704442031831098,0.9017179377198508,0.9312529751916012,0.9712482450100663,-0.0008040418269567,-0.0672132471187449,-0.1110017299451728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,57.310001373291016,57.93999862670898,57.310001373291016,57.75,51.037208557128906,5612700,USB,0.9669264699309326,0.8788812220375395,0.9210097721087028,0.9795485186833895,-0.0126220487524569,-0.0840302267735488,-0.1325193360028921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,57.93999862670898,58.15999984741211,57.68000030517578,57.97999954223633,51.24047470092773,5859400,USB,0.948775507666808,0.8800797297099109,0.9236408014869738,0.966216685842239,-0.017441178175431,-0.0842465212613349,-0.1322519904802911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,57.959999084472656,58.11000061035156,57.5,58.11000061035156,51.35536956787109,6057600,USB,0.9354670476557776,0.8632216359187914,0.9219227599743348,0.9510576163473856,-0.0155905686916081,-0.0895592159352309,-0.130918420723927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,58.040000915527344,58.5,57.93000030517578,57.9900016784668,51.24932098388672,6004000,USB,0.9168821161794286,0.8670897947717784,0.9302883681379758,0.9505813448789944,-0.0336992286995658,-0.0911336377007576,-0.1339414628757532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,57.63999938964844,58.09000015258789,57.38999938964844,57.400001525878906,50.72790145874024,5069000,USB,0.9304876705282704,0.8823121345554203,0.943729872465928,0.9691515138835962,-0.0386638433553258,-0.0972550448183686,-0.129796318769531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
