Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,5134320000.0,5122584000.0,5131916000.0,5089926000.0
Total Liab,4741301000.0,4681461000.0,4723387000.0,4732644000.0
Total Stockholder Equity,5446943000.0,5458245000.0,5029943000.0,4968142000.0
Minority Interest,246522000.0,244647000.0,247378000.0,283822000.0
Deferred Long Term Liab,184510000.0,190721000.0,196279000.0,208306000.0
Other Current Liab,59455000.0,59472000.0,75647000.0,59416000.0
Total Assets,10434766000.0,10384353000.0,10000708000.0,9984608000.0
Common Stock,1165000.0,1165000.0,1160000.0,1152000.0
Other Current Assets,503157000.0,1062601000.0,128813000.0,54180000.0
Retained Earnings,311458000.0,334496000.0,,
Other Liab,185641000.0,192428000.0,181181000.0,193041000.0
Other Assets,2502725000.0,1962483000.0,1974385000.0,2147229000.0
Cash,519307000.0,657819000.0,731991000.0,849009000.0
Total Current Liabilities,492322000.0,472254000.0,526388000.0,519248000.0
Property Plant Equipment,6515329000.0,6318125000.0,6752184000.0,6542168000.0
Total Current Assets,1416712000.0,2103745000.0,1259469000.0,1295211000.0
Net Tangible Assets,5446943000.0,5458245000.0,5015273000.0,4968142000.0
Net Receivables,394248000.0,383325000.0,398665000.0,392022000.0
Long Term Debt,3923152000.0,3923392000.0,3923681000.0,3923830000.0
Accounts Payable,429168000.0,408552000.0,373800000.0,458421000.0
Intangible Assets,,,14670000.0,
Treasury Stock,,,-103133000.0,-122936000.0
Other Stockholder Equity,,,-103133000.0,-122936000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-716948000.0,812250000.0,-66427000.0,-101360000.0
Net Borrowings,-1329000.0,-1316000.0,-1303000.0,271006000.0
Total Cash From Financing Activities,-72180000.0,-92954000.0,-67362000.0,205399000.0
Change To Operating Activities,-34409000.0,30857000.0,-19256000.0,29304000.0
Net Income,35839000.0,497631000.0,78642000.0,49028000.0
Change In Cash,-716814000.0,863448000.0,-42179000.0,243997000.0
Total Cash From Operating Activities,72314000.0,144152000.0,91610000.0,139958000.0
Depreciation,72789000.0,74962000.0,38242000.0,70301000.0
Dividends Paid,-58800000.0,-58594000.0,-58592000.0,-56799000.0
Other Cashflows From Financing Activities,-12051000.0,-11907000.0,-7262000.0,-5381000.0
Change To Netincome,-2701000.0,-460092000.0,-40348000.0,-9851000.0
Repurchase Of Stock,,-21137000.0,-205000.0,-3427000.0
