,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,20351000.0,32944000.0,11111000.0,11370000.0
Total Cashflows From Investing Activities,-5704000.0,-79384000.0,-6272000.0,-1929000.0
Net Borrowings,735576000.0,-76193000.0,80264000.0,139184000.0
Total Cash From Financing Activities,720961000.0,-73372000.0,79368000.0,701242000.0
Change To Operating Activities,44638000.0,13168000.0,22129000.0,14704000.0
Issuance Of Stock,1560000.0,2821000.0,2209000.0,569591000.0
Net Income,-65807000.0,-77189000.0,-60662000.0,-37850000.0
Change In Cash,533852000.0,-123202000.0,-99284000.0,516435000.0
Total Cash From Operating Activities,-181405000.0,29554000.0,-172380000.0,-182878000.0
Depreciation,3122000.0,2906000.0,1399000.0,1196000.0
Change To Inventory,-187914000.0,88502000.0,-127907000.0,-162829000.0
Change To Account Receivables,-8253000.0,-33140000.0,-27771000.0,-19160000.0
Other Cashflows From Financing Activities,-16175000.0,-16175000.0,-3105000.0,-5496000.0
Change To Netincome,12041000.0,2082000.0,9039000.0,9410000.0
Capital Expenditures,-5704000.0,-3239000.0,-6272000.0,-1929000.0
Repurchase Of Stock,,,,-2037000.0
