,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,3049200000.0,3079400000.0,3110200000.0,2674100000.0
Capital Surplus,320500000.0,306200000.0,274400000.0,302000000.0
Total Liab,3991300000.0,4169700000.0,4394100000.0,3866700000.0
Total Stockholder Equity,3377200000.0,3211200000.0,3020400000.0,3210300000.0
Other Current Liab,55500000.0,145700000.0,12700000.0,14500000.0
Total Assets,7368500000.0,7380900000.0,7414500000.0,7077000000.0
Common Stock,292800000.0,292800000.0,292800000.0,292800000.0
Other Current Assets,36900000.0,37200000.0,35100000.0,24900000.0
Retained Earnings,5101200000.0,4944800000.0,4786000000.0,4695400000.0
Other Liab,942200000.0,917100000.0,967700000.0,936400000.0
Good Will,2229800000.0,2229600000.0,2229600000.0,2078200000.0
Treasury Stock,-2337300000.0,-2332600000.0,-2332800000.0,-2079900000.0
Other Assets,165000000.0,159000000.0,158800000.0,136400000.0
Cash,149800000.0,127500000.0,183100000.0,549100000.0
Total Current Liabilities,1376100000.0,1274300000.0,1388600000.0,971900000.0
Short Long Term Debt,200000000.0,,,
Other Stockholder Equity,-65800000.0,-54600000.0,-77600000.0,-90800000.0
Property Plant Equipment,785900000.0,791200000.0,794400000.0,734400000.0
Total Current Assets,1128700000.0,1111800000.0,1112400000.0,1444500000.0
Long Term Investments,9900000.0,9900000.0,9100000.0,9400000.0
Net Tangible Assets,-1901800000.0,-2097800000.0,-2319400000.0,-1542000000.0
Net Receivables,386200000.0,405800000.0,398800000.0,372800000.0
Long Term Debt,1513800000.0,1813100000.0,1869500000.0,1811900000.0
Inventory,555800000.0,541300000.0,495400000.0,497700000.0
Accounts Payable,566800000.0,547300000.0,588100000.0,580800000.0
