Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures,Issuance Of Stock
2018-07-05,44.27000045776367,44.34000015258789,43.77000045776367,43.95000076293945,37.49043655395508,444800,MCY,1.1936288887150073,1.1525286243958903,1.2110061637830205,1.0278585751886449,0.1657703135263626,0.127902054498793,0.2709260340548161,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-06,43.869998931884766,44.16999816894531,43.650001525878906,43.7400016784668,37.31129837036133,191200,MCY,1.1959304904757042,1.1654645829799672,1.2243072312222156,1.022944787767895,0.1729857027078092,0.1553070595653081,0.2839904923565031,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-09,43.9900016784668,44.90999984741211,43.65999984741211,44.7599983215332,38.18138885498047,261400,MCY,1.1673366288934124,1.1291851491584293,1.213782725225302,1.0132572440264689,0.1540793848669435,0.1569172034541908,0.2765625019527846,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-10,44.81999969482422,45.08000183105469,44.5,44.66999816894531,38.10459899902344,218000,MCY,1.1804346267834311,1.11084732921329,1.2253924659511786,1.014019569285541,0.1664150574978902,0.1581777183274371,0.2797300043752799,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-11,44.5099983215332,44.869998931884766,44.470001220703125,44.58000183105469,38.02783584594727,191800,MCY,1.174517636029082,1.1124087638102556,1.2446233832883475,1.0161209399346474,0.1583966960944347,0.1435954942056549,0.2792198997820386,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-12,44.81999969482422,44.81999969482422,43.7400016784668,43.83000183105469,37.38806915283203,151700,MCY,1.187770850861203,1.1397547081141648,1.257982352517453,1.0037965838177765,0.1839742670434268,0.1769968355383806,0.3123190391523716,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-13,43.619998931884766,44.08000183105469,43.459999084472656,43.869998931884766,37.42218399047852,165000,MCY,1.196261957567588,1.1530158865427227,1.2514704126941474,1.0115806406556596,0.1846813169119283,0.1683770099770454,0.3064207538398457,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-16,43.93000030517578,44.20000076293945,43.790000915527344,44.150001525878906,37.66103363037109,162200,MCY,1.1900340679783492,1.1555583961856508,1.2273083906653297,1.0069134712233376,0.1831205967550115,0.1700496193236674,0.2736482808913664,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-17,44.22999954223633,44.56999969482422,44.130001068115234,44.2400016784668,37.73781204223633,160400,MCY,1.1957502981226336,1.152749981021438,1.190345527089004,1.0107632127673372,0.1849870853552964,0.1861267126852963,0.2303123835878494,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-18,44.209999084472656,44.65999984741211,43.97999954223633,44.400001525878906,37.87430191040039,209400,MCY,1.1894140124193724,1.149051505254408,1.1950444582833637,1.0123701639629037,0.1770438484564687,0.1915092585848173,0.2410301741374155,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-19,44.130001068115234,45.11000061035156,44.130001068115234,45.0,38.38610458374024,164800,MCY,1.178889097911919,1.1267606753544055,1.1618282472663612,1.0156203938264288,0.1632687040854903,0.1743955021310244,0.2086959772240546,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-20,44.97999954223633,45.38999938964844,44.75,45.16999816894531,38.53112030029297,133100,MCY,1.1835288279963116,1.117815771616666,1.1418232118916092,1.0254269547025363,0.1581018732937751,0.1683459791429126,0.1745396791365741,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-23,45.54999923706055,45.56999969482422,44.900001525878906,45.27000045776367,38.61642074584961,150200,MCY,1.165672583485848,1.099029809455893,1.168687876386821,1.0245017604647777,0.1411708230210704,0.178427125029811,0.1932751223003748,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-24,45.4900016784668,45.4900016784668,44.630001068115234,44.810001373291016,38.224029541015625,102600,MCY,1.1684891519131355,1.124312388974272,1.1987266721223129,1.028705132789729,0.1397840191234065,0.1840657654240665,0.213368488788439,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-25,44.900001525878906,44.959999084472656,43.630001068115234,44.02000045776367,37.55014419555664,292200,MCY,1.196728719175866,1.163798103223991,1.2197742784738628,1.0275315155090796,0.1691972036667863,0.2444509248287063,0.2345174036845416,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-26,44.16999816894531,45.310001373291016,44.16999816894531,45.22999954223633,38.58230209350586,175400,MCY,1.160070887044141,1.3087271367876925,1.190762635875651,1.0295081833374728,0.1305627037066681,0.3958236082854237,0.2048091136751327,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-27,45.33000183105469,45.86000061035156,45.220001220703125,45.27000045776367,38.61642074584961,212000,MCY,1.1552906467143391,1.3683672619640912,1.1976224982497887,1.0411669837331483,0.1141236629811908,0.4263163688192964,0.2027054508839386,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-30,47.84999847412109,49.84000015258789,47.2599983215332,49.09999847412109,41.88350296020508,851400,MCY,1.105091675775301,1.2222674074041018,1.1119146584788082,1.0547896538977315,0.0503020218775693,0.2623942496501785,0.1135267480068835,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-07-31,49.540000915527344,51.84999847412109,49.41999816894531,51.43000030517578,43.87104797363281,1588900,MCY,1.0497765668579506,1.1792884016148122,1.0627338804848332,1.039332918396705,0.0104436484612455,0.211447123317705,0.0700817652758615,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-01,51.43999862670898,52.959999084472656,51.43999862670898,52.13999938964844,44.4766960144043,497700,MCY,1.0337554599122982,1.1651703931771542,0.9748586943348824,1.0441469543239128,-0.0103914944116145,0.1974893319903631,-0.0235030337790422,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-02,51.83000183105469,52.560001373291016,51.209999084472656,51.93000030517578,44.29756546020508,331500,MCY,1.0433276976623405,1.1827423083769242,1.0028423209411437,1.036080044554326,0.0072476531080145,0.219660588731103,4.106876366827272e-05,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-03,52.02999877929688,52.31999969482422,51.29999923706055,52.2599983215332,44.57906723022461,229600,MCY,1.0279372093510817,1.1839867501102803,1.0650452865725066,1.0300075892155895,-0.0020703798645078,0.2181929425390889,0.0615083838554857,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-06,52.25,52.84999847412109,52.02000045776367,52.459999084472656,44.74966812133789,150800,MCY,1.0205872426882368,1.1798585559435255,1.027627990009596,1.0208245578915285,-0.0002373152032915,0.2021154157606365,0.0301976413027722,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-07,52.59000015258789,52.93999862670898,52.150001525878906,52.310001373291016,44.62171936035156,195500,MCY,1.0216019640744938,1.1871106158028049,1.0517025444127526,1.0153550048561928,0.0062469592183009,0.2150364667293068,0.0478402072709427,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-08,52.2599983215332,52.56999969482422,51.86000061035156,52.25,44.570533752441406,129000,MCY,1.0137799902053235,1.17937198698585,1.0583943817380124,1.0213436192153664,-0.0075636290100429,0.2160761506697698,0.0510117439133555,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-09,52.25,52.91999816894531,52.119998931884766,52.72999954223633,44.97998809814453,203900,MCY,1.0113787920755368,1.1507899003615738,1.051864885388586,1.02116669517792,-0.0097879031023833,0.2063033869167635,0.04424521969111,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-10,52.34000015258789,52.68999862670898,52.13999938964844,52.36000061035156,44.664363861083984,119800,MCY,1.018815483971253,1.145974269109736,1.0428809168044229,1.0270259004091946,-0.0082104164379415,0.1959230175966119,0.0322198400852842,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-13,52.36000061035156,52.5099983215332,51.77999877929688,52.060001373291016,44.4084587097168,118900,MCY,1.029740037526379,1.1436373992808948,1.0598982374215635,1.0361343742708915,-0.0063943367445125,0.1952381309849957,0.0352448566943668,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-14,52.310001373291016,52.68999862670898,51.7599983215332,52.47999954223633,44.7667350769043,121500,MCY,1.0000969721263082,1.137569447338128,1.0440059168335345,1.0304608447362038,-0.0303638726098955,0.1864826546984995,0.0276426044770612,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-15,52.4900016784668,52.72999954223633,52.20000076293945,52.540000915527344,44.81791305541992,124100,MCY,0.9698742342481288,1.1349222176628708,1.0324906987953697,1.0307359015638238,-0.0608616673156949,0.1740218561202713,0.0115440875362835,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-16,52.630001068115234,53.15999984741211,52.59999847412109,52.900001525878906,45.125,156100,MCY,0.9552400964118768,1.1046282062900363,1.0229496414311374,1.0271667832483622,-0.0719266868364854,0.1704566422402125,0.0079931851823422,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-17,52.709999084472656,53.08000183105469,52.70000076293945,52.810001373291016,45.04822540283203,97400,MCY,0.965107228124157,1.0942480736501834,1.0264371051463437,1.0197024215319763,-0.0545951934078196,0.1796340014953374,0.0196749569322949,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-20,52.84000015258789,53.16999816894531,52.56999969482422,53.04999923706055,45.252960205078125,145100,MCY,0.9559724220065564,1.0734662632540468,1.032016999033617,1.0223927591148063,-0.0664203371082499,0.1536370923056003,0.0221521158337465,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-21,53.25,53.68000030517578,53.15999984741211,53.459999084472656,45.60269165039063,108200,MCY,0.9565905545640156,1.0648550600980118,1.0093627723583274,1.0153576837490752,-0.0587671291850595,0.1509027919470036,0.012067508849036,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-22,53.47999954223633,53.66999816894531,52.650001525878906,52.77000045776367,45.014102935791016,103500,MCY,0.9675645543282952,1.093160043277317,1.0186824316279324,1.0093416701778264,-0.0417771158495311,0.1649008074491137,0.0234595901995389,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-23,52.72999954223633,52.72999954223633,52.060001373291016,52.36000061035156,44.664363861083984,124600,MCY,0.9747543984090185,1.0518614049030213,1.005160355792952,1.0113582232611953,-0.0366038248521768,0.124678082525078,0.0182960648084938,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
2018-08-24,52.5099983215332,52.7400016784668,52.0,52.68000030517578,44.93733596801758,99100,MCY,0.9628790294916332,1.0608380115097955,0.9936153937507752,0.9990272938710923,-0.0361482643794591,0.1190235618950009,0.0192785917953456,218879000.0,3339936000.0,1761387000.0,,1102050000.0,5101323000.0,97523000.0,95717000.0,1663864000.0,1757099000.0,42796000.0,32592000.0,291413000.0,1210302000.0,145223000.0,1231816000.0,3430017000.0,1697863000.0,302711000.0,541975000.0,372535000.0,108252000.0,,-129587000.0,23312000.0,-185597000.0,51011000.0,-84713000.0,179997000.0,144877000.0,71095000.0,341405000.0,55343000.0,-42806000.0,-137886000.0,-14908000.0,-44206000.0,-19443000.0,2162000.0
