Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Intangible Assets,Capital Surplus,Other Current Liab,Retained Earnings,Good Will,Treasury Stock,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-09-29,168.4600067138672,172.2100067138672,168.4600067138672,171.27999877929688,168.35366821289062,529500,AYI,0.9769497153416415,1.055245854657559,0.7596757285675105,1.0206479989635429,-0.0436982836219013,-0.035014534064887,-0.3296174704236924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,171.8300018310547,172.22000122070312,169.1199951171875,170.0800018310547,167.17417907714844,755700,AYI,0.9751339160985648,1.0906999471610206,0.7725146397926894,1.012478214064533,-0.0373442979659681,0.0019923913996209,-0.3166162386842444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,172.02999877929688,172.67999267578125,168.5500030517578,169.66000366210938,166.76136779785156,659500,AYI,0.9510622916013388,1.0955827741799178,0.7721837375180405,1.0113391723313174,-0.0602768807299786,0.0056193991750157,-0.3096169047025316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,163.25,180.83999633789065,158.0,178.3300018310547,175.2832489013672,2663700,AYI,0.909537724193098,0.8864163167821892,0.7337985227767243,1.0126829906128405,-0.1031452664197425,-0.2020673702393771,-0.3561608438199397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,176.74000549316406,177.05999755859375,171.5,175.69000244140625,172.68838500976562,1220600,AYI,0.9459900615923966,0.9056601456212282,0.7534417643209436,1.0121464877707815,-0.0661564261783849,-0.1771403300618844,-0.3444799844503156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,175.0800018310547,177.17999267578125,173.60000610351562,174.1999969482422,171.2238311767578,1017600,AYI,0.9193813564797384,0.9183471648847172,0.7554545474799099,1.0081446760609294,-0.0887633195811909,-0.1765960579423189,-0.3451185189558536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,173.0,175.1999969482422,170.4600067138672,171.14999389648438,168.2258758544922,635600,AYI,0.925474185546816,0.9282225220095944,0.7544482007058417,1.0143616235707735,-0.0888874380239574,-0.1754929029430582,-0.3440339454708552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,171.19000244140625,172.57000732421875,168.55999755859375,168.7899932861328,165.90625,725000,AYI,0.949145723947542,0.9521694071976832,0.7598884080982764,1.008797349947511,-0.0596516259999688,-0.1406812689462624,-0.3294089045956792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,168.6999969482422,170.3000030517578,162.4600067138672,165.05999755859375,162.23995971679688,837500,AYI,0.9712006273560888,0.9931494377928622,0.7824662701111059,1.0091988628593096,-0.0379982355032207,-0.1080827699498441,-0.3056307800818877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,164.8300018310547,166.1999969482422,163.25,165.44000244140625,162.6134796142578,663400,AYI,0.9892348126406992,0.9768946096368062,0.7653973144693033,1.0112728774332036,-0.0220380647925043,-0.1217903161865464,-0.3106377864958262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,165.75,165.8300018310547,162.0399932861328,162.52999877929688,159.75318908691406,534100,AYI,1.0117496538783533,1.0054162605299064,0.7821857790924857,1.0098252549340063,0.0019243989443467,-0.1028332378573686,-0.2947048247511313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,163.1999969482422,166.8300018310547,162.42999267578125,164.88999938964844,162.07289123535156,447200,AYI,0.9913813434480596,1.0065154912028864,0.7581002087348535,1.0047827275420922,-0.0134013840940325,-0.1085462739388212,-0.3274937886253529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,164.22000122070312,165.9199981689453,162.33999633789062,163.63999938964844,160.9711151123047,499300,AYI,1.0044000594156846,1.0196428177025751,0.750922635148169,1.016827126331923,-0.0124270669162385,-0.1013529524667411,-0.3360156511666312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,163.22999572753906,164.27000427246094,162.05999755859375,162.1699981689453,159.52511596679688,565300,AYI,0.9978418191045926,1.0299343697983612,0.739876311355783,1.016900814218988,-0.0190589951143953,-0.0866493542989452,-0.3361190330688722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,161.3699951171875,163.9499969482422,159.83999633789062,160.94000244140625,158.31515502929688,670300,AYI,1.007704613496114,1.038925271089859,0.7088053097430427,1.0195478153138224,-0.0118432018177083,-0.0776256312493424,-0.3690282315747815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,161.80999755859375,162.4499969482422,159.77000427246094,160.89999389648438,158.27581787109375,544000,AYI,1.0097576692191204,1.0475803749126076,0.7036891517053699,1.0187296628598663,-0.0089719936407459,-0.0693451508649369,-0.3617848575190941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,161.2899932861328,161.7899932861328,159.24000549316406,159.9499969482422,157.34130859375,523900,AYI,1.0096282604310518,1.0235185501264603,0.6975343111393858,1.0231439317955078,-0.0135156713644559,-0.0907196028382217,-0.3709228407262027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,159.77000427246094,160.1699981689453,158.9600067138672,159.0,156.4068145751953,760400,AYI,0.9936477814209314,0.9966514075668396,0.7064274945935607,1.023176662025299,-0.0295288806043679,-0.1041414762795549,-0.3729533257042925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,159.1199951171875,159.1199951171875,155.22000122070312,156.38999938964844,153.83937072753906,1279700,AYI,1.0221240452183329,0.988326839758354,0.7060460719318365,1.028738706809164,-0.0066146615908311,-0.1198869817962116,-0.3877751903534679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,157.17999267578125,161.2100067138672,155.00999450683594,159.2100067138672,156.6134033203125,931500,AYI,1.0554612436544069,0.9659176470038044,0.7096484874631424,1.0357335667629224,0.0197276768914844,-0.1384508836836369,-0.3813735468577188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,159.10000610351562,159.47999572753906,155.72000122070312,158.69000244140625,156.10186767578125,557900,AYI,1.0741067801388269,0.9456854212958926,0.7190445297162583,1.0327543330408862,0.0413524470979407,-0.132733532300148,-0.3770842690188113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,157.9499969482422,166.64999389648438,157.39999389648438,165.47999572753906,162.78109741210938,796900,AYI,1.0358957827421054,0.8782755603616116,0.6872400994298662,1.0448229351223306,-0.0089271523802252,-0.1678353732108671,-0.4231493929650007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,165.47999572753906,169.75,165.35000610351562,167.1999969482422,164.4730682373047,692800,AYI,0.9988635211343784,0.8913276642984302,0.6850834690381874,1.0378093145840102,-0.0389457934496317,-0.162328704116061,-0.422496482090236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,167.88999938964844,168.2100067138672,164.8699951171875,165.72000122070312,163.0172119140625,674200,AYI,1.038981340939333,0.8942149648392249,0.6991209151011992,1.0388512590749122,0.0001300818644207,-0.1603690535126248,-0.4103216911578693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,166.0,166.57000732421875,159.82000732421875,161.22999572753906,158.60044860839844,617000,AYI,1.0562549361225215,0.902606003306318,0.7200193303103828,1.0310647944789963,0.0251901416435251,-0.1154403388136814,-0.3844826809751993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,161.1699981689453,162.99000549316406,157.94000244140625,162.07000732421875,159.42672729492188,591800,AYI,1.012217044291882,0.908055270817242,0.7233344244314088,1.0262436118253355,-0.0140265675334536,-0.1175811347505104,-0.3844758942579573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,162.22999572753906,166.83999633789062,162.0800018310547,166.07000732421875,163.3614959716797,360200,AYI,0.9956646045010586,0.9069142062452672,0.7162876180674888,1.0311845275729687,-0.0355199230719101,-0.1291967229571772,-0.3894406662686179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,165.86000061035156,165.86000061035156,159.55999755859375,160.02999877929688,157.4199981689453,574300,AYI,1.0726116558655463,0.9310125731376488,0.7396917146868125,1.0414917955670933,0.031119860298453,-0.1148972368900171,-0.3721346444082576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,159.72999572753906,160.41000366210938,157.3699951171875,158.27000427246094,155.68870544433594,804800,AYI,1.0969863910541922,0.9590710379032492,0.7632983819315774,1.0390384642435906,0.0579479268106015,-0.1019337251944894,-0.3513549234697742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,157.1199951171875,160.97999572753906,157.02999877929688,160.0800018310547,157.46920776367188,282400,AYI,1.0883933781541724,0.9596054303616448,0.745968953968749,1.0401272810196784,0.0482660971344939,-0.1159694223724474,-0.3667100388575744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,160.0,160.75,159.13999938964844,160.17999267578125,157.5675506591797,242300,AYI,1.0453239659678295,0.9443237768399608,0.7386236391242711,1.0393664161720684,0.0059575497957611,-0.1315694718004569,-0.3747143212306569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,159.5500030517578,164.3699951171875,159.11000061035156,163.52999877929688,160.8629150390625,466900,AYI,0.9877698554169142,0.910719014956112,0.7297412559977356,1.0305050740272153,-0.042735218610301,-0.1559481998102088,-0.3818913048328711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,162.24000549316406,165.2899932861328,162.1199951171875,164.30999755859375,161.63023376464844,661900,AYI,1.009250704194504,0.8989036590547796,0.7292034277895351,1.043144349882203,-0.033893645687699,-0.1660371233880426,-0.3844487930487158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,163.25999450683594,164.69000244140625,160.8300018310547,163.33999633789062,160.67604064941406,317000,AYI,1.0456714179827,0.8963993099757693,0.7294246521745117,1.0570826794517585,-0.0114112614690584,-0.1715504082978277,-0.3812034472561362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,164.10000610351562,165.39999389648438,163.3800048828125,164.36000061035156,161.6793975830078,257900,AYI,1.0456314805620064,0.8924194736774055,0.7406845113748146,1.0412088647392546,0.0044226158227518,-0.1780597386602126,-0.3715301993883335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,163.3699951171875,165.07000732421875,161.13999938964844,161.82000732421875,159.1808319091797,363000,AYI,1.0553082680099597,0.9183637962725536,0.7320664393229536,1.0392013474275237,0.016106920582436,-0.1569572514064118,-0.3678729325947222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,162.39999389648438,163.94000244140625,161.27999877929688,162.17999267578125,159.534912109375,306000,AYI,1.0630784637044632,0.898182927669082,0.7325419309669373,1.0381241126825425,0.0249543510219207,-0.1595266329597766,-0.3746260208221944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,162.02000427246094,163.2899932861328,160.5800018310547,162.47000122070312,159.82022094726562,213800,AYI,1.0597647808693125,0.8782844493276576,0.7272878556743196,1.03199537924298,0.0277694016263323,-0.1643170904757891,-0.3782816095450849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,163.30999755859375,163.63999938964844,160.9199981689453,161.49000549316406,158.85623168945312,389200,AYI,1.090345873449519,0.9097047470502272,0.7391455528594243,1.0328322263084138,0.0575136471411052,-0.1247988992681524,-0.370478485836586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,161.67999267578125,161.67999267578125,157.75999450683594,157.99000549316406,155.4132843017578,240100,AYI,1.121779666799703,0.9309982705238452,0.7702945902201879,1.032019884081241,0.0897597827184624,-0.1117127514708634,-0.3467304812690484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,158.41000366210938,160.24000549316406,156.27000427246094,159.85000610351562,157.242919921875,381900,AYI,1.1125431243954431,0.9381341537448744,0.7614569796310012,1.0369551897736955,0.0755879346217474,-0.1188970830454938,-0.3556105158547983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,160.72000122070312,168.13999938964844,159.85000610351562,168.0399932861328,165.29937744140625,564800,AYI,1.0473696259413314,0.9183777252226056,0.7263714961423642,1.020376345675996,0.0269932802653354,-0.1350354545307787,-0.3850277538887705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,168.30999755859375,174.2899932861328,166.9499969482422,170.4499969482422,167.67007446289062,966800,AYI,1.054913415260748,0.8619434666985062,0.7000559952808528,1.026253639124301,0.0286597761364471,-0.1921098879567035,-0.4122282681613644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,170.91000366210938,174.77000427246094,169.19000244140625,171.4199981689453,168.62425231933594,643000,AYI,1.0362851766982395,0.8860240093190103,0.7223349122913224,1.0246409570196735,0.0116442196785659,-0.163401173154838,-0.3884667896426127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,171.77999877929688,172.52999877929688,165.97000122070312,167.00999450683594,164.28614807128906,551100,AYI,1.081372426000011,0.9149932054118562,0.7414686842907693,1.029880242563007,0.0514921834370041,-0.1532470702794853,-0.3676952463776214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,169.55999755859375,176.86000061035156,169.24000549316406,172.17999267578125,169.37184143066406,565000,AYI,1.076547711508328,0.8765911891699001,0.7026806780172853,1.036157586789428,0.0403901247189,-0.1940201087836586,-0.4147300444378247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,172.27000427246094,173.13999938964844,169.7899932861328,170.3000030517578,167.5225067138672,375000,AYI,1.0906049911852482,0.887913702418899,0.7189087469389744,1.0465343935592823,0.0440705976259658,-0.1834959526063073,-0.4061164621158893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,164.22999572753906,169.88999938964844,163.5500030517578,164.0500030517578,161.37445068359375,462300,AYI,0.962816178314414,0.9081982738764104,0.751793853459906,1.048372731047773,-0.085556552733359,-0.1609410707099129,-0.3761885016211399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,163.36000061035156,166.85000610351562,163.2899932861328,165.35000610351562,162.65325927734375,610200,AYI,0.9615361451095364,0.9069289743634966,0.729645802430175,1.0387885930282448,-0.0772524479187083,-0.1500898385452774,-0.3849652003528317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,166.25,172.05999755859375,165.02999877929688,171.64999389648438,168.85052490234375,849600,AYI,0.931255144233741,0.8753330535520832,0.7002395581769685,1.0447156071702373,-0.1134604629364962,-0.1816489837392013,-0.4135863095273004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,171.85000610351562,174.36000061035156,171.1199951171875,173.6199951171875,170.78839111328125,815100,AYI,0.9142954373834294,0.8609627020542157,0.6806385057949815,1.0484619827112251,-0.1341665453277957,-0.1836608177804353,-0.4238126856459376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,173.4499969482422,174.6699981689453,172.5399932861328,174.22999572753906,171.38844299316406,421800,AYI,0.9217124151083594,0.8428410575997588,0.6980927809397929,1.0415757419863072,-0.1198633268779477,-0.2059461492488342,-0.409403690989642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,173.0,173.0,160.8800048828125,167.44000244140625,164.70913696289062,1367700,AYI,0.9782609984567892,0.8788730578084258,0.7186238984775223,1.0495576207370112,-0.071296622280222,-0.1700027343469634,-0.3718703130605781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,167.11000061035156,168.3000030517578,160.44000244140625,161.52999877929688,158.89553833007812,804900,AYI,0.9997526259010284,0.8343248463658959,0.745970855950874,1.0539026313731312,-0.0541500054721028,-0.1964016463689792,-0.3544813083607911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,162.5,167.94000244140625,162.3800048828125,165.8300018310547,163.12542724609375,678600,AYI,0.984631621759252,0.7990512776285084,0.7240298662711536,1.0520989179928428,-0.0674672962335908,-0.2016719199842629,-0.3498046953004458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,167.66000366210938,170.9499969482422,167.13999938964844,170.8000030517578,168.01434326171875,564800,AYI,0.9709223186874784,0.806679836541462,0.6768025267124077,1.049480051520865,-0.0785577328333867,-0.2092136518655227,-0.3945898492009928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,169.0,176.0500030517578,169.0,171.86000061035156,169.05706787109375,457400,AYI,0.9708735839840048,0.7916881029925652,0.6754260909781138,1.0585213557872055,-0.0876477718032009,-0.2129188652998187,-0.4021486224890402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,172.36000061035156,174.44000244140625,170.63999938964844,170.77000427246094,167.98484802246094,423900,AYI,0.9780667822987532,0.8029535686759672,0.6870701436226815,1.0561912314345747,-0.0781244491358215,-0.1991738115674901,-0.3933859123077846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,171.25,172.75,168.91000366210938,172.41000366210938,169.59812927246094,293800,AYI,0.9698079575642636,0.8079700701309238,0.7672864148584817,1.054691754118366,-0.0848837965541023,-0.2060263182774777,-0.3111040268184262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,173.32000732421875,173.32000732421875,170.69000244140625,172.17999267578125,169.37184143066406,217700,AYI,0.9789504514118212,0.794402012332845,0.7336924759951686,1.0628648969920689,-0.0839144455802474,-0.1967358878724302,-0.3544503383637558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,172.4199981689453,176.47999572753906,171.52000427246094,176.0800018310547,173.20823669433594,265600,AYI,0.9297580249088768,0.7660644635561771,0.7309259450947573,1.054562443450246,-0.1248044185413692,-0.2353469004355148,-0.3660302925282478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,176.72000122070312,179.57000732421875,175.47000122070312,177.22999572753906,174.33946228027344,511800,AYI,0.8941353257635479,0.7311647155212576,0.7226785742887124,1.0427572783556516,-0.1486219525921036,-0.2807830068879119,-0.3816022988029631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,177.27000427246094,178.08999633789062,175.49000549316406,177.83999633789062,174.9395294189453,268100,AYI,0.8691207733699136,0.7496476399969751,0.7359724346713347,1.039387058829826,-0.1702662854599124,-0.2660963259610567,-0.3659409639067202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,178.97000122070312,180.2400054931641,175.72999572753906,176.0,173.12954711914062,347900,AYI,0.8737714188110963,0.7496374562871964,0.7551078253564315,1.0452598484191695,-0.1714884296080732,-0.2504072823534562,-0.346673167948338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,176.6699981689453,181.57000732421875,176.6699981689453,179.80999755859375,176.87741088867188,483800,AYI,0.834607764532251,0.7205623042696077,0.7374362892235037,1.0173995405954512,-0.1827917760632001,-0.2729463144590454,-0.3631595207328234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,179.63999938964844,179.63999938964844,176.1300048828125,177.63999938964844,174.74281311035156,467100,AYI,0.8181547326676822,0.733364507077182,0.7582876096593199,0.9765980219270426,-0.1584432892593603,-0.2705842852466734,-0.3371608512261943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,177.86000061035156,181.0500030517578,175.9199981689453,180.6000061035156,177.65451049804688,559900,AYI,0.8251937726825396,0.7199040159357321,0.7340441266276416,0.9849127815791188,-0.1597190088965793,-0.2784529203832601,-0.3555507331555558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,181.0,185.82000732421875,180.10000610351562,185.3600006103516,182.3368682861328,1036800,AYI,0.7994676654814974,0.708274206672023,0.708215209024481,0.9789917900086822,-0.1795241245271848,-0.2913526124096322,-0.3816741618639175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,186.08999633789065,186.9900054931641,184.2700042724609,185.72999572753903,182.7008819580078,1443300,AYI,0.7835414668327558,0.7048155152823092,0.7118797075371122,0.942840182406444,-0.1592987155736881,-0.2869089691920076,-0.3754702981159423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,164.0,167.5,157.14999389648438,157.9499969482422,155.37393188476562,5310400,AYI,0.9317411117372344,0.827826055188731,0.8484482232705916,0.9530778204901076,-0.0213367087528733,-0.1733981918586841,-0.2408495950802865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,155.38999938964844,160.88999938964844,153.3800048828125,158.99000549316406,156.39698791503906,2427400,AYI,0.9472999667402724,0.8319254943079425,0.821768837967174,0.966664672858564,-0.0193647061182915,-0.1813490836882657,-0.264016201492475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,158.1699981689453,160.5,157.30999755859375,159.85000610351562,157.242919921875,1325100,AYI,0.932061027812324,0.8226241408114373,0.8172226259069321,0.9609362737659176,-0.0288752459535935,-0.1822496290367133,-0.2578589802997889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,159.8000030517578,161.27000427246094,157.83999633789062,158.74000549316406,156.1510467529297,1436800,AYI,0.956231363319446,0.8127880791692786,0.8271060334596666,0.9729510699723092,-0.0167197066528632,-0.1819371448350762,-0.2361589981857129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,160.1199951171875,164.32000732421875,159.39999389648438,160.58999633789062,157.97085571289062,1894200,AYI,0.956558133478763,0.7980600955608242,0.8311283213066096,0.9917823196316324,-0.0352241861528696,-0.19825291150817,-0.2510799688121816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,161.1999969482422,165.22999572753906,161.1999969482422,163.8000030517578,161.12852478027344,1018900,AYI,0.92345402372923,0.787863578566816,0.8197381009854524,0.9854883712686996,-0.0620343475394694,-0.20005621879344,-0.2560902743029302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,163.72999572753906,165.7100067138672,160.33999633789062,161.49000549316406,158.85623168945312,1310800,AYI,0.9222232830861636,0.7835003969915094,0.8341959630007372,0.981540936006692,-0.0593176529205283,-0.196306006262616,-0.2313219403279989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,161.47999572753906,164.77999877929688,161.47999572753906,163.14999389648438,160.6184539794922,802400,AYI,0.904566100253166,0.7779720796242476,0.8357911632881896,0.9694690060853024,-0.0649029058321365,-0.1937399530519202,-0.2100242000605463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,163.00999450683594,166.60000610351562,161.44000244140625,165.6999969482422,163.12887573242188,600200,AYI,0.8829208889051853,0.7531927877521767,0.8407071715961011,0.962138874344328,-0.0792179854391426,-0.220043812209563,-0.2087370489925316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,165.3699951171875,167.9199981689453,164.91000366210938,166.72000122070312,164.13304138183594,623800,AYI,0.8790785918591737,0.7364565533253327,0.8153701212731914,0.9712482450100663,-0.0921696531508927,-0.232474631513263,-0.2268845838635826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
