Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2016-10-18,31.84000015258789,31.84000015258789,29.600000381469727,30.739999771118164,30.739999771118164,3657800,NTNX,1.0149642483814685,0.9817827107966172,0.4941444272441114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,30.770000457763672,31.200000762939453,29.850000381469727,29.989999771118164,29.989999771118164,1389600,NTNX,1.156718869338477,1.0556852313784355,0.4821607251918908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,29.700000762939453,30.72800064086914,28.38999938964844,28.5,28.5,1772900,NTNX,1.1810526262249863,1.061754393995854,0.5550877085903235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,28.25,30.68000030517578,28.18000030517578,29.209999084472656,29.209999084472656,2735200,NTNX,1.133515975628772,1.0376583504261203,0.5237932444464876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,30.25,31.459999084472656,29.43000030517578,29.770000457763672,29.770000457763672,2575100,NTNX,1.1464561821736394,0.9815249870355394,0.5183070227717048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,30.299999237060547,30.8799991607666,28.56999969482422,29.14999961853028,29.14999961853028,2473000,NTNX,1.1663808042860708,1.0384219846960625,0.5588336579315768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,29.39999961853028,29.5,28.40999984741211,28.76000022888184,28.76000022888184,1261800,NTNX,1.1592489529644248,1.008692628581725,0.5771905510904483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,29.1200008392334,29.39999961853028,26.440000534057617,27.43000030517578,27.43000030517578,2681000,NTNX,1.2427998459101524,1.06853806561613,0.5931462003919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,27.40999984741211,27.780000686645508,24.5,24.84000015258789,24.84000015258789,2358100,NTNX,1.288244758592168,1.2689211056417744,0.6739130301242833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,25.459999084472656,25.89999961853028,24.5,24.5,24.5,2094500,NTNX,1.1265306278150908,1.2661224676638234,0.6697959121392698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,24.8700008392334,25.165000915527344,23.538000106811523,24.15999984741211,24.15999984741211,1324400,NTNX,1.1494205560079194,1.2586920546139602,0.6771523474203978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,24.100000381469727,24.75,23.819000244140625,24.549999237060547,24.549999237060547,1489300,NTNX,1.1397148843898075,1.2892057271737756,0.6924643799718287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,24.57999992370605,24.600000381469727,23.270000457763672,23.89999961853028,23.89999961853028,1208100,NTNX,1.150627633428017,1.3389121552616925,0.7087866445371658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,23.93000030517578,25.09000015258789,23.850000381469727,24.1299991607666,24.1299991607666,1513000,NTNX,1.1230833536675833,1.331537595755742,0.6692913460514681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,24.8799991607666,25.049999237060547,23.239999771118164,23.3700008392334,23.3700008392334,1440500,NTNX,1.1788617136380155,1.3778348141469603,0.6846384007457675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-08,23.190000534057617,27.43099975585937,23.11000061035156,26.88999938964844,26.88999938964844,2291700,NTNX,1.0197099553244888,1.195239870552806,0.5950167483514095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-09,26.01000022888184,30.540000915527344,25.75,28.920000076293945,28.920000076293945,2812200,NTNX,0.9031812161246936,1.1445365970539378,0.6051175641021159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,30.200000762939453,30.5,26.89999961853028,27.25,27.25,1697900,NTNX,0.9174311926605504,1.172844003099914,0.6245871727619696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11,27.21999931335449,29.190000534057617,27.08699989318848,28.270000457763672,28.270000457763672,977200,NTNX,0.8942341803076613,1.1131941564830083,0.617262132309136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,28.89999961853028,29.190000534057617,27.96999931335449,28.200000762939453,28.200000762939453,1084200,NTNX,1.0156027877590428,1.1280141349409891,0.6230496177118824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,28.21999931335449,32.45000076293945,28.21999931335449,32.45000076293945,32.45000076293945,2857100,NTNX,0.8856702340648813,0.9503851903698468,0.6036979874268992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-16,32.5,34.0,30.989999771118164,32.779998779296875,32.779998779296875,2074200,NTNX,0.8733984205895907,0.9197681739259964,0.5533862130923953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,32.599998474121094,33.18000030517578,31.01000022888184,31.200000762939453,31.200000762939453,1193900,NTNX,0.942628177187304,0.9557691976163524,0.5977563834127676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18,31.200000762939453,34.88999938964844,31.200000762939453,34.689998626708984,34.689998626708984,1845300,NTNX,0.8227155389263535,0.8682618054658269,0.5356010567668541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21,34.939998626708984,34.959999084472656,33.11000061035156,33.65999984741211,33.65999984741211,1298900,NTNX,0.8600713278127131,0.890968505854699,0.5519904934026475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-22,33.81999969482422,33.900001525878906,32.11100006103516,33.11000061035156,33.11000061035156,1059100,NTNX,0.8598610325743571,0.928118362300146,0.5638779743923329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-23,32.779998779296875,34.650001525878906,32.599998474121094,34.130001068115234,34.130001068115234,1207000,NTNX,0.837972443200076,0.9118077897836978,0.5402871361549574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-25,34.25,34.72999954223633,33.61000061035156,34.0,34.0,530700,NTNX,0.800294090719784,0.6764705882352942,0.5470588347491097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,34.4900016784668,34.5099983215332,33.0,33.34000015258789,33.34000015258789,1319600,NTNX,0.7852429569693226,0.639172146623049,0.5362927138252798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-29,33.880001068115234,34.75,31.600000381469727,34.09000015258789,34.09000015258789,2766900,NTNX,0.7791140905561457,0.6274567114668861,0.5127603245525172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,34.439998626708984,34.599998474121094,31.600000381469727,32.0,32.0,3465200,NTNX,0.8221874833106995,0.6625000238418579,0.5400000214576721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,31.75,32.0,27.46999931335449,27.600000381469727,27.600000381469727,2816900,NTNX,1.0188405960353824,0.7786231693513405,0.6503623374944171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02,28.40999984741211,28.600000381469727,27.059999465942383,27.770000457763672,27.770000457763672,1765600,NTNX,0.9629095905773544,0.7670147240168913,0.6280158533156203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,28.0,29.350000381469727,27.5,27.979999542236328,27.979999542236328,1467000,NTNX,0.9903502336604366,0.7408863431517935,0.624017132599179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-06,27.979999542236328,28.451000213623047,27.100000381469727,27.5,27.5,1064000,NTNX,1.0672727411443537,0.7476363442160866,0.6423636696555398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-07,27.39999961853028,28.25,27.0,27.100000381469727,27.100000381469727,1810600,NTNX,1.076752763632,0.7479704860677334,0.6774907878933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,27.09000015258789,27.700000762939453,27.0,27.549999237060547,27.549999237060547,841900,NTNX,1.0874773108585118,0.7477314320124696,0.6624319602684384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09,27.3799991607666,27.950000762939453,27.200000762939453,27.420000076293945,27.420000076293945,718200,NTNX,1.1002917575619382,0.744347184194855,0.6688548541779108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,27.32999992370605,27.799999237060547,25.950000762939453,26.1200008392334,26.1200008392334,758700,NTNX,1.1661561296246357,0.777947895939677,0.7082695025113545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-13,26.06999969482422,26.6200008392334,24.799999237060547,25.0,25.0,1260800,NTNX,1.201999969482422,0.7923999786376953,0.7723999786376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-14,25.100000381469727,25.71999931335449,24.799999237060547,25.280000686645508,25.280000686645508,754900,NTNX,1.1143195930044067,0.7780854249218783,0.7812499787799926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,25.100000381469727,28.75,25.083999633789062,28.63999938964844,28.63999938964844,1827200,NTNX,0.9874302126160992,0.6763268593586086,0.6508379813857688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16,28.739999771118164,30.200000762939453,28.40999984741211,28.739999771118164,28.739999771118164,2973100,NTNX,0.9864300837594172,0.6784968738794576,0.7084203469901221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,28.68000030517578,29.100000381469727,28.100000381469727,28.6299991607666,28.6299991607666,583300,NTNX,1.049598327555659,0.6908837326740556,0.6961229790214961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20,28.5,30.170000076293945,28.5,29.40999984741211,29.40999984741211,772000,NTNX,1.0261815865949904,0.6773206453466465,0.6851410990504765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21,29.5,29.709999084472656,28.200000762939453,28.540000915527344,28.540000915527344,606900,NTNX,1.1093202113454492,0.6576734357268976,0.6741415260659833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22,28.32999992370605,30.989999771118164,28.32999992370605,28.950000762939453,28.950000762939453,2192200,NTNX,1.0452504121388275,0.6614852889069793,0.6735751117824861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-23,28.89999961853028,29.63999938964844,28.190000534057617,28.46999931335449,28.46999931335449,650300,NTNX,1.0646294414107975,0.6592905131880065,0.6564805403873212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-27,28.14999961853028,29.020000457763672,28.06999969482422,28.600000381469727,28.600000381469727,274200,NTNX,1.0216782840424878,0.6346153628127178,0.6685314889583522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-28,28.51000022888184,28.64999961853028,27.01000022888184,27.209999084472656,27.209999084472656,595600,NTNX,1.1124587091602367,0.6486585892096637,0.7041529030534122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-29,27.200000762939453,27.600000381469727,25.950000762939453,26.18000030517578,26.18000030517578,633100,NTNX,1.1080977803940883,0.6669212712354635,0.7303285185773424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30,26.0,26.979999542236328,25.82999992370605,26.559999465942383,26.559999465942383,471700,NTNX,1.1035391587084291,0.6882530517399207,0.7353163056982975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-03,26.950000762939453,27.39299964904785,25.75,26.309999465942383,26.309999465942383,1044700,NTNX,1.1980236069014558,0.7080957635473408,0.7704295275263181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-04,26.13999938964844,28.38599967956543,25.8799991607666,28.1200008392334,28.1200008392334,889800,NTNX,1.1031294285910602,0.6607396646227331,0.7866287403651596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-05,27.989999771118164,28.350000381469727,26.39999961853028,26.739999771118164,26.739999771118164,1204800,NTNX,1.1372475732126934,0.6761406162476573,0.850785347596459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-06,27.32999992370605,28.479999542236328,26.6200008392334,27.709999084472656,27.709999084472656,890500,NTNX,1.142186960095044,0.6383977307299963,0.8505954699952231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09,27.93000030517578,29.600000381469727,27.799999237060547,29.350000381469727,29.350000381469727,1181200,NTNX,1.0902895940063893,0.5863713410831257,0.831686525729093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-10,29.350000381469727,30.25,28.75,29.18000030517578,29.18000030517578,742200,NTNX,1.1010966666239617,0.5891021368840957,0.8241946191067961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-11,28.700000762939453,30.5,28.600000381469727,29.959999084472656,29.959999084472656,923500,NTNX,1.0747664134485144,0.5724299113019196,0.7920560836910991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12,29.950000762939453,30.89900016784668,29.25,30.170000076293945,30.170000076293945,618100,NTNX,1.0652966293792758,0.5449121807253602,0.7742791034563723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13,30.5,30.700000762939453,29.61199951171875,30.459999084472656,30.459999084472656,514500,NTNX,1.0866710265593609,0.5390676483855915,0.7790545060893641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-17,30.01000022888184,31.5,29.81999969482422,30.049999237060547,30.049999237060547,748800,NTNX,1.063560728649088,0.5417637637264046,0.764392675425618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-18,29.170000076293945,29.459999084472656,28.01000022888184,28.170000076293945,28.170000076293945,1513700,NTNX,1.11714587249283,0.5708200170449395,0.774582876667669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-19,28.65999984741211,28.98900032043457,28.21999931335449,28.280000686645508,28.280000686645508,490500,NTNX,1.124823150409746,0.5763790255053918,0.7687411330716237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-20,28.270000457763672,29.0,28.049999237060547,28.350000381469727,28.350000381469727,488900,NTNX,1.0878306785754293,0.5537918729456897,0.7493827355684858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23,28.170000076293945,30.292999267578125,28.05500030517578,30.049999237060547,30.049999237060547,782300,NTNX,1.0033277998006205,0.5201331284948753,0.7134775733243862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-24,29.959999084472656,30.299999237060547,29.21999931335449,30.18000030517578,30.18000030517578,764200,NTNX,0.9880715504734496,0.5033134336243946,0.7021206202712859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25,30.440000534057617,32.64500045776367,30.39999961853028,31.65999984741211,31.65999984741211,1349100,NTNX,0.9513582117624492,0.4567277355602683,0.6629816763196822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26,32.0,32.88999938964844,29.950000762939453,30.26000022888184,30.26000022888184,1008600,NTNX,0.991077314748135,0.522802365339202,0.7078651657064264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-27,29.979999542236328,30.6299991607666,29.850000381469727,30.309999465942383,30.309999465942383,427500,NTNX,1.0138568156943015,0.5047839148900877,0.7311118521236544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30,30.1200008392334,30.742000579833984,28.950000762939453,29.21999931335449,29.21999931335449,615500,NTNX,1.0650240099427568,0.5280629934212137,0.7505133751030945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,29.06999969482422,30.549999237060547,28.36000061035156,30.270000457763672,30.270000457763672,487600,NTNX,0.759828201261257,0.5381566127908423,0.7238189466823287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01,30.56999969482422,30.643999099731445,28.933000564575195,29.01000022888184,29.01000022888184,580200,NTNX,0.7345742605243597,0.5722164857118154,0.7135470734099099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02,29.020000457763672,30.21999931335449,28.709999084472656,29.309999465942383,29.309999465942383,557300,NTNX,0.729785048768192,0.5551006739754151,0.7328556783904294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03,29.3700008392334,31.850000381469727,29.13999938964844,31.520000457763672,31.520000457763672,1234800,NTNX,0.6725888469242612,0.531091355583878,0.6998730693390202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,31.09000015258789,31.46199989318848,30.465999603271484,31.020000457763672,31.020000457763672,503700,NTNX,0.6927788347514243,0.5290135269261423,0.6872984971052204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-07,31.290000915527344,31.75,30.299999237060547,30.40999984741211,30.40999984741211,521200,NTNX,0.7004274693830088,0.5379809500967097,0.7145675649875266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08,31.450000762939453,31.690000534057617,30.459999084472656,31.64999961853028,31.64999961853028,720000,NTNX,0.6549762967484978,0.5371248090014803,0.6900474065030042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-09,31.770000457763672,32.58000183105469,31.44700050354004,32.0,32.0,733800,NTNX,0.6424999833106995,0.5293750166893005,0.6846874952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10,31.959999084472656,32.58000183105469,31.5,32.130001068115234,32.130001068115234,581700,NTNX,0.6308745653257684,0.502645474063087,0.6710239262126207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,32.130001068115234,33.0,31.809999465942383,32.20000076293945,32.20000076293945,581800,NTNX,0.6397515494837898,0.4968943981645857,0.678571424340398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-14,32.0,32.380001068115234,32.0,32.13999938964844,32.13999938964844,453600,NTNX,0.6350342325764233,0.4978220380786079,0.6761045412227067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-15,32.0099983215332,33.7400016784668,31.530000686645508,33.099998474121094,33.099998474121094,1181500,NTNX,0.6138973000470441,0.5287009307170272,0.6616314389153998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-16,32.63999938964844,33.95000076293945,31.71999931335449,31.959999084472656,31.959999084472656,1309000,NTNX,0.6198372976664699,0.5325407054230052,0.6867960385394245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-17,31.520000457763672,31.89999961853028,31.0,31.46999931335449,31.46999931335449,543200,NTNX,0.6250397364307173,0.5544963820680618,0.705433786060451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-21,31.40999984741211,31.88999938964844,30.479999542236328,31.809999465942383,31.809999465942383,727900,NTNX,0.6089280466657045,0.5523420304874784,0.6975794060548637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22,31.709999084472656,32.0,30.709999084472656,30.84000015258789,30.84000015258789,426200,NTNX,0.6322957167159315,0.6352140095869625,0.7101167156347298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-23,30.850000381469727,31.18899917602539,30.06999969482422,30.14999961853028,30.14999961853028,582000,NTNX,0.6560530990683218,0.6016583621612899,0.7296849180216486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24,30.0,30.299999237060547,29.299999237060547,29.81999969482422,29.81999969482422,562600,NTNX,0.6680080576845683,0.6254191753652938,0.7377599002396531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,29.850000381469727,30.375,29.299999237060547,30.1200008392334,30.1200008392334,531000,NTNX,0.6231739686180366,0.6168658501331882,0.7071712697071314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,30.18000030517578,30.40999984741211,29.6200008392334,29.989999771118164,29.989999771118164,535000,NTNX,0.6385461742141346,0.6195398487998489,0.7495831848550285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-01,30.0,30.863000869750977,30.0,30.729999542236328,30.729999542236328,753700,NTNX,0.6108037988079226,0.6075496373058281,0.7211194330463517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-02,30.90999984741211,31.540000915527344,30.200000762939453,31.1200008392334,31.1200008392334,1925800,NTNX,0.5832261930934247,0.5925449883282157,0.6982647479508107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-03,25.520000457763672,25.549999237060547,22.520000457763672,23.0,23.0,9396600,NTNX,0.7673912877621858,0.8086956687595533,0.9586956190026324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-06,23.229999542236328,23.8700008392334,21.06999969482422,21.309999465942383,21.309999465942383,5082200,NTNX,0.8193336237467864,0.8390426846017709,1.0300329100439407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-07,21.559999465942383,22.270000457763672,21.209999084472656,21.38999938964844,21.38999938964844,2363900,NTNX,0.8546050120736329,0.8172043029929055,1.0046750997813547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-08,21.459999084472656,22.540000915527344,21.11000061035156,21.200000762939453,21.200000762939453,1455100,NTNX,0.8787735136941329,0.8150943426782017,1.0193396147479787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-09,21.96999931335449,21.96999931335449,21.0,21.489999771118164,21.489999771118164,779100,NTNX,0.8645881862072863,0.835272264035277,1.003257314824093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-10,21.39999961853028,21.6299991607666,21.0,21.299999237060547,21.299999237060547,797200,NTNX,0.8488263179018375,0.8187793971237898,1.067136166966977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
