,2021-07-31,2020-07-31,2019-07-31,2018-07-31
Investments,-538506000.0,114047000.0,120619000.0,-418956000.0
Change To Liabilities,120970000.0,255836000.0,292025000.0,245558000.0
Total Cashflows From Investing Activities,-597153000.0,24559000.0,-16850000.0,-503555000.0
Net Borrowings,723158000.0,723158000.0,-1066000.0,561891000.0
Total Cash From Financing Activities,663845000.0,57797000.0,67104000.0,578616000.0
Change To Operating Activities,-95676000.0,-57956000.0,-54418000.0,-16054000.0
Issuance Of Stock,65766000.0,57797000.0,69210000.0,72010000.0
Net Income,-1034260000.0,-872883000.0,-621179000.0,-297161000.0
Change In Cash,-33118000.0,-77529000.0,92422000.0,167601000.0
Repurchase Of Stock,-125079000.0,-125079000.0,-125079000.0,-125079000.0
Total Cash From Operating Activities,-99810000.0,-159885000.0,42168000.0,92540000.0
Depreciation,79597000.0,110962000.0,63364000.0,44661000.0
Change To Account Receivables,64483000.0,4334000.0,15704000.0,-79273000.0
Change To Netincome,686441000.0,353732000.0,303111000.0,174483000.0
Capital Expenditures,-58647000.0,-89488000.0,-118452000.0,-62372000.0
Other Cashflows From Financing Activities,,,-1040000.0,-55285000.0
