,2021-07-31,2020-07-31,2019-07-31,2018-07-31
Intangible Assets,32012000.0,49392000.0,66773000.0,45366000.0
Capital Surplus,2615317000.0,2245180000.0,1835528000.0,1355907000.0
Total Liab,3289537000.0,2043524000.0,1599149000.0,1273101000.0
Total Stockholder Equity,-1012041000.0,-274977000.0,186893000.0,326779000.0
Deferred Long Term Liab,232485000.0,146834000.0,107474000.0,80688000.0
Other Current Liab,636421000.0,574053000.0,443246000.0,323423000.0
Total Assets,2277496000.0,1768547000.0,1786042000.0,1599880000.0
Common Stock,5000.0,5000.0,5000.0,4000.0
Other Current Assets,110935000.0,83098000.0,77971000.0,45059000.0
Retained Earnings,-3627355000.0,-2522192000.0,-1649309000.0,-1028130000.0
Other Liab,1219356000.0,676305000.0,540924000.0,385272000.0
Good Will,185260000.0,185260000.0,185180000.0,87759000.0
Treasury Stock,-8000.0,2030000.0,669000.0,-1002000.0
Other Assets,260439000.0,169377000.0,121915000.0,118543000.0
Cash,285723000.0,318737000.0,396678000.0,305975000.0
Total Current Liabilities,927888000.0,760203000.0,599315000.0,458231000.0
Other Stockholder Equity,-8000.0,2030000.0,669000.0,-1002000.0
Property Plant Equipment,237524000.0,270498000.0,136962000.0,85111000.0
Total Current Assets,1562261000.0,1094020000.0,1275212000.0,1263101000.0
Net Tangible Assets,-1229313000.0,-509629000.0,-65060000.0,193654000.0
Short Term Investments,928006000.0,401041000.0,512156000.0,628328000.0
Net Receivables,180781000.0,259454000.0,250543000.0,260570000.0
Long Term Debt,1055694000.0,490222000.0,458910000.0,429598000.0
Accounts Payable,47056000.0,54029000.0,74047000.0,65503000.0
Deferred Long Term Asset Charges,,,,2860000.0
