,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Investments,50134000.0,7085000.0,-179305000.0,-416420000.0
Change To Liabilities,32464000.0,29783000.0,40604000.0,18119000.0
Total Cashflows From Investing Activities,32598000.0,-8858000.0,-192221000.0,-428672000.0
Net Borrowings,-459000.0,-459000.0,-140000.0,723757000.0
Total Cash From Financing Activities,2964000.0,40439000.0,2164000.0,618278000.0
Change To Operating Activities,8035000.0,-51987000.0,-30549000.0,-21175000.0
Issuance Of Stock,3423000.0,40439000.0,2304000.0,19600000.0
Net Income,-358182000.0,-123640000.0,-287390000.0,-265048000.0
Change In Cash,10932000.0,-23970000.0,-205613000.0,185533000.0
Total Cash From Operating Activities,-24630000.0,-55550000.0,-15557000.0,-4073000.0
Depreciation,20070000.0,19828000.0,11547000.0,28152000.0
Change To Account Receivables,-37546000.0,22856000.0,19079000.0,60094000.0
Change To Netincome,289154000.0,26534000.0,210370000.0,160383000.0
Capital Expenditures,-17536000.0,-15943000.0,-12916000.0,-12252000.0
Repurchase Of Stock,,,,-125079000.0
