,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,1250000.0,36176000.0,101531000.0,5940000.0
Total Cashflows From Investing Activities,-67006000.0,-63844000.0,6258000.0,-74617000.0
Net Borrowings,-3965000.0,-54037000.0,-218919000.0,-53473000.0
Total Cash From Financing Activities,-47568000.0,-59235000.0,-227814000.0,-65458000.0
Change To Operating Activities,-78678000.0,-72461000.0,19794000.0,8789000.0
Issuance Of Stock,5225000.0,13356000.0,1574000.0,441000.0
Net Income,-3605000.0,-13090000.0,2196000.0,-42622000.0
Change In Cash,-3997000.0,-24256000.0,-30120000.0,-10874000.0
Repurchase Of Stock,-13015000.0,-683000.0,-294000.0,-3131000.0
Effect Of Exchange Rate,470000.0,-139000.0,759000.0,1744000.0
Total Cash From Operating Activities,110107000.0,98962000.0,190677000.0,127457000.0
Depreciation,168211000.0,83023000.0,151143000.0,146868000.0
Other Cashflows From Investing Activities,-1000000.0,999000.0,999000.0,61000.0
Change To Account Receivables,-14863000.0,-39438000.0,-76734000.0,-13217000.0
Other Cashflows From Financing Activities,-35813000.0,-17871000.0,-10175000.0,-9295000.0
Change To Netincome,29165000.0,24558000.0,-15750000.0,13184000.0
Capital Expenditures,-66006000.0,-63452000.0,-56497000.0,-59662000.0
