,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,1074000000.0,-16000000.0,-16000000.0,-16000000.0
Change To Liabilities,-6000000.0,-59000000.0,15000000.0,126000000.0
Total Cashflows From Investing Activities,592000000.0,-493000000.0,-507000000.0,-549000000.0
Net Borrowings,-472000000.0,412000000.0,-40000000.0,443000000.0
Total Cash From Financing Activities,-1471000000.0,-935000000.0,-1165000000.0,-351000000.0
Change To Operating Activities,21000000.0,39000000.0,-57000000.0,254000000.0
Net Income,1985000000.0,852000000.0,1207000000.0,843000000.0
Change In Cash,492000000.0,24000000.0,-137000000.0,-62000000.0
Repurchase Of Stock,-650000000.0,-996000000.0,-805000000.0,-500000000.0
Effect Of Exchange Rate,28000000.0,-2000000.0,-23000000.0,35000000.0
Total Cash From Operating Activities,1343000000.0,1454000000.0,1558000000.0,803000000.0
Depreciation,351000000.0,353000000.0,343000000.0,306000000.0
Other Cashflows From Investing Activities,-39000000.0,-17000000.0,-39000000.0,-14000000.0
Dividends Paid,-293000000.0,-300000000.0,-280000000.0,-241000000.0
Change To Inventory,124000000.0,6000000.0,-158000000.0,-97000000.0
Change To Account Receivables,141000000.0,165000000.0,-48000000.0,-110000000.0
Other Cashflows From Financing Activities,-56000000.0,-51000000.0,-40000000.0,-54000000.0
Change To Netincome,-1276000000.0,95000000.0,250000000.0,-523000000.0
Capital Expenditures,-364000000.0,-370000000.0,-337000000.0,-267000000.0
Issuance Of Stock,,,,1000000.0
