Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Capital Surplus,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-17,144.77999877929688,145.63999938964844,144.52999877929688,145.5,141.4251708984375,1143900,INTU,1.069759528032765,1.1605571164079391,1.2884553387625102,1.016827126331923,0.0529324017008419,0.0395613462386228,0.2015170524477099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,145.61000061035156,146.4600067138672,145.13999938964844,145.77000427246094,141.68763732910156,888100,INTU,1.0739519221128622,1.1521496469656751,1.2736619905938642,1.016900814218988,0.0570511078938742,0.0355659228683686,0.1976666461692089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,145.39999389648438,146.64999389648438,145.3800048828125,146.6199951171875,142.5138397216797,873600,INTU,1.0761150120447072,1.14731599339471,1.2830670549553218,1.0195478153138224,0.0565671967308847,0.0307650910555083,0.2052335136374976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,146.4600067138672,148.4199981689453,146.4600067138672,147.97000122070312,143.8259735107422,1175300,INTU,1.0258162216618911,1.1545976199951218,1.2624665823376509,1.0187296628598663,0.0070865588020248,0.0376720942175772,0.1969925731131867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,148.52999877929688,148.88999938964844,146.9600067138672,147.32000732421875,143.19419860839844,810300,INTU,1.0292561838161838,1.1513225974025971,1.271105427905428,1.0231439317955078,0.006112252020676,0.037084444437915,0.2026482760398393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,147.08999633789062,148.6199951171875,145.8300018310547,148.6199951171875,144.45777893066406,1144700,INTU,1.035594213063334,1.136463056336176,1.2807412129371083,1.023176662025299,0.0124175510380346,0.0356701724897814,0.2013603926392551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,148.35000610351562,149.74000549316406,147.97000122070312,149.4600067138672,145.27427673339844,1460600,INTU,1.0355279735355454,1.1260519321331055,1.2742822871649602,1.028738706809164,0.0067892667263813,0.0178381105785399,0.1804610248796556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,150.0500030517578,151.9499969482422,149.42999267578125,151.3300018310547,147.09188842773438,1124800,INTU,1.029471937944031,1.0972337225593771,1.2625860830924749,1.0357335667629224,-0.0062616288188914,-0.0071348081280642,0.1715640487716137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,151.39999389648438,153.86000061035156,150.82000732421875,153.4600067138672,149.16221618652344,1173100,INTU,1.00495279267188,1.067438119501877,1.2614292166279049,1.0327543330408862,-0.0278015403690061,-0.0109808340941637,0.1653004178928352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,153.22000122070312,153.25999450683594,150.38999938964844,151.4499969482422,147.20852661132812,953900,INTU,1.0380983260046326,1.0434157889052225,1.288983896068788,1.0448229351223306,-0.006724609117698,-0.0026951446672562,0.1785944036739211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,151.77999877929688,151.99000549316406,150.50999450683594,151.02000427246094,146.79055786132812,858900,INTU,1.0358895666620167,1.0677593064330329,1.2919888491409517,1.0378093145840102,-0.0019197479219934,0.0141029380185415,0.1844088980125282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,151.85000610351562,152.22000122070312,150.5500030517578,151.36000061035156,147.12106323242188,892400,INTU,1.0210094126300624,1.0681420525744043,1.2783993239384732,1.0388512590749122,-0.0178418464448497,0.0135580342225545,0.1689567176794046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,151.33999633789062,152.32000732421875,150.60000610351562,152.14999389648438,147.88893127441406,925500,INTU,1.0152481688856505,1.0063335420611266,1.2531397643573614,1.0310647944789963,-0.0158166255933458,-0.0117128000588728,0.1486377530717793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,151.88999938964844,154.0399932861328,151.0399932861328,153.63999938964844,149.33718872070312,962400,INTU,1.0165972852454113,1.0246936689853297,1.2451723016805418,1.0262436118253355,-0.0096463265799244,-0.0009427365824228,0.1373619829911756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,153.86000061035156,154.19000244140625,152.0399932861328,152.67999267578125,148.40411376953125,671100,INTU,1.01886310366682,1.0463675423707552,1.2488556225433929,1.0311845275729687,-0.0123214239061486,0.0102566131683108,0.1431273382072861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,153.25,153.3300018310547,151.5800018310547,152.50999450683594,148.2388458251953,662900,INTU,1.0178347235058929,1.0474028719150352,1.2552546422890585,1.0414917955670933,-0.0236570720612003,0.0014930618873691,0.1434282831939883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,152.61000061035156,153.19000244140625,151.6699981689453,152.9600067138672,148.67623901367188,734300,INTU,1.017782357856597,1.0740730933779818,1.2591155302645436,1.0390384642435906,-0.0212561063869936,0.0130683302802432,0.1444622248631919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,152.00999450683594,152.58999633789062,150.5800018310547,152.41000366210938,148.1416778564453,954700,INTU,1.022570680281519,1.1135295021029266,1.2560779794188932,1.0401272810196784,-0.0175566007381593,0.0379546493688343,0.1433989865925697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,151.66000366210938,153.4499969482422,151.55999755859375,153.3000030517578,149.00672912597656,712000,INTU,1.0207436429276917,1.1226271990480583,1.286077802997449,1.0393664161720684,-0.0186227732443766,0.0467339504076405,0.1727398426425208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,153.00999450683594,155.3699951171875,153.00999450683594,154.88999938964844,150.55218505859375,1091400,INTU,1.0083930736745064,1.123269665258142,1.282995094150075,1.0305050740272153,-0.0221120003527088,0.0566024504918212,0.1713625333194681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,154.0500030517578,155.77999877929688,153.52000427246094,155.2100067138672,150.86322021484375,946500,INTU,1.0286065339317234,1.1193393690201612,1.2758184204425784,1.043144349882203,-0.0145378159504796,0.0543985865773388,0.1621661996043275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,155.22000122070312,156.4600067138672,153.36000061035156,153.86000061035156,149.551025390625,1659000,INTU,1.0472510084709932,1.121212418028572,1.284465955227316,1.0570826794517585,-0.0098316709807653,0.0532626997549749,0.1738378557966682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,154.08999633789062,156.0399932861328,153.58999633789062,155.64999389648438,151.29092407226562,1143700,INTU,1.0271761921984484,1.106257366362609,1.2980960568641335,1.0412088647392546,-0.0140326725408062,0.0357781540249908,0.1858813461009854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,155.99000549316406,156.7100067138672,155.27000427246094,156.5500030517578,152.16571044921875,1247700,INTU,1.0178856861163468,1.1055960631876276,1.2938425034385137,1.0392013474275237,-0.0213156613111769,0.0302750155086621,0.1939031315208379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,157.22000122070312,158.89999389648438,156.52999877929688,157.77999877929688,153.3612823486328,1871100,INTU,1.0053237167416946,1.0822381758059276,1.2995480407554312,1.0381241126825425,-0.0328003959408478,0.0245286151770689,0.1923800889662994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,152.5,156.38999938964844,151.17999267578125,151.7899932861328,147.5390167236328,2533400,INTU,1.0442060014373598,1.1018989634730865,1.3701594468243583,1.03199537924298,0.0122106221943796,0.0592974236696397,0.2645899816049537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,151.94000244140625,152.3800048828125,150.72000122070312,151.6300048828125,147.38351440429688,1821500,INTU,1.0481433443014263,1.0864025669106483,1.3797551611845873,1.0328322263084138,0.0153111179930125,0.0518989205922686,0.2701311224885769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,151.10000610351562,153.97999572753906,151.02000427246094,153.91000366210938,149.59963989257812,1055000,INTU,1.0313169039842467,1.0996163670082155,1.3676064308198903,1.032019884081241,-0.0007029800969939,0.0569053450135068,0.250581359330654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,153.80999755859375,155.1199951171875,153.35000610351562,154.77000427246094,150.43557739257812,1609600,INTU,1.024616931667949,1.1021847568695478,1.3389739633425315,1.0369551897736955,-0.0123382581057467,0.0451535200791795,0.2219064678567319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,154.9199981689453,155.88999938964844,154.3300018310547,155.7899932861328,151.42697143554688,1359000,INTU,1.0127738862816078,1.0903361958452298,1.3302076861175194,1.020376345675996,-0.0076024593943881,0.0369230160918454,0.2188084360863846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,155.8699951171875,155.9600067138672,153.17999267578125,154.22000122070312,149.90098571777344,2266600,INTU,1.029179010274014,1.1092353137156885,1.3444006160072093,1.026253639124301,0.002925371149713,0.0551819590604787,0.232116352564992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,154.75999450683594,157.8000030517578,153.91000366210938,157.22000122070312,152.81692504882812,3417500,INTU,1.0123394784428572,1.0932340556824207,1.3259691203503543,1.0246409570196735,-0.0123014785768162,0.0438088732085724,0.2151674184164191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,156.13999938964844,158.0,152.5800018310547,156.44000244140625,152.05880737304688,1645600,INTU,1.0356045552348212,1.1352068161141944,1.334506668422087,1.029880242563007,0.0057243126718142,0.0669665404228527,0.2253427377536963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,156.6999969482422,156.8800048828125,154.2100067138672,154.5399932861328,150.2119903564453,1691400,INTU,1.0619256253343945,1.1502017463316054,1.3593007644124366,1.036157586789428,0.0257680385449665,0.0795904483780467,0.2418900419573266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,154.6999969482422,156.32000732421875,154.19000244140625,154.47000122070312,150.1439666748047,961200,INTU,1.0630543093456344,1.152993825607848,1.3591363066555486,1.0465343935592823,0.016519915786352,0.0815841705826416,0.2341110976006848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,154.4600067138672,156.25,153.55999755859375,156.19000244140625,151.81578063964844,946600,INTU,1.0579580736484686,1.137794152189494,1.3454557405929746,1.048372731047773,0.0095853426006955,0.0686548076031707,0.2174733855119286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,155.7100067138672,155.99000549316406,154.2899932861328,155.55999755859375,151.20347595214844,1606900,INTU,1.0536077780090989,1.146525713142773,1.3602692872159818,1.0387885930282448,0.0148191849808541,0.0895069002339989,0.2456582844329751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,156.0500030517578,156.38999938964844,154.14999389648438,155.22999572753906,150.8826446533203,1637900,INTU,1.0525547253329586,1.1532253701238186,1.3819965019070624,1.0447156071702373,0.0078391181627213,0.096243332832534,0.2681706342027934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,155.08999633789062,155.8300018310547,153.94000244140625,155.67999267578125,151.32005310058594,1378800,INTU,1.0592347758288847,1.131541666553224,1.3539937990771522,1.0484619827112251,0.0107727931176595,0.0869181467185731,0.249542607636233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,155.3300018310547,156.41000366210938,154.52999877929688,155.85000610351562,151.48533630371094,1021100,INTU,1.043800690650433,1.145807360242907,1.327890135753917,1.0415757419863072,0.0022249486641257,0.097020153394314,0.2203936638244821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,156.35000610351562,157.75999450683594,156.00999450683594,156.47999572753906,152.09767150878906,1426000,INTU,1.0524097768902152,1.1316499518001484,1.2953202754489348,1.0495576207370112,0.0028521561532039,0.0827741596447591,0.2048260639108343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,156.8300018310547,157.47999572753906,155.61000061035156,156.19000244140625,151.81578063964844,1044400,INTU,1.0550701605192434,1.122006665930274,1.300105463656649,1.0539026313731312,0.0011675291461121,0.0912801731953989,0.1996532993449837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,156.99000549316406,159.77000427246094,156.0399932861328,159.64999389648438,155.17889404296875,2382900,INTU,1.053174771116533,1.0665480868657842,1.2474481317437385,1.0520989179928428,0.00107585312369,0.0658248892530128,0.173613570172139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,160.0,161.44000244140625,159.8000030517578,161.1300048828125,156.61746215820312,1382700,INTU,1.04928653142093,1.0857411310626708,1.2721556589279004,1.049480051520865,-0.000193520099935,0.069847642655686,0.2007632830144998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,160.86000061035156,161.3000030517578,158.6999969482422,159.8800048828125,155.40243530273438,1740200,INTU,1.0561738508515035,1.086205112223002,1.2839245972341766,1.0585213557872055,-0.0023475049357022,0.0815981439306181,0.2063498837670225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,160.3000030517578,160.4600067138672,158.11000061035156,159.35000610351562,154.88729858398438,1393800,INTU,1.0539622216963689,1.0752237236192914,1.2953193151128388,1.0561912314345747,-0.0022290097382058,0.073096343375834,0.2148632591823727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,159.38999938964844,159.85000610351562,158.02000427246094,158.6199951171875,154.177734375,1511900,INTU,1.0605189410494178,1.095465327658065,1.2969734739799086,1.054691754118366,0.0058271869310517,0.0814689392496634,0.2185830323030007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,158.24000549316406,158.67999267578125,157.6699981689453,158.5,154.06112670898438,679100,INTU,1.0778911608420698,1.074349456002298,1.2998567827624288,1.0628648969920689,0.0150262638500011,0.0832115557970226,0.2117139684035043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,157.41000366210938,159.22000122070312,157.41000366210938,158.92999267578125,154.4790496826172,618100,INTU,1.0672173153157087,1.0751643209229136,1.3158743844663623,1.054562443450246,0.0126548718654626,0.0737529569312216,0.2189181468433572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,158.97000122070312,159.42999267578125,158.4499969482422,158.72999572753906,154.28463745117188,547900,INTU,1.0640782625362497,1.0928117518814289,1.3173423169044856,1.0427572783556516,0.0213209841805981,0.0808640294722593,0.21306144381281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,159.49000549316406,159.49000549316406,158.0500030517578,158.5800018310547,154.1388397216797,636300,INTU,1.0612924056017423,1.0861338101138598,1.3232223708559092,1.039387058829826,0.0219053467719163,0.0703898441558279,0.2213089722778543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,158.42999267578125,159.4199981689453,157.74000549316406,157.77999877929688,153.3612823486328,690200,INTU,1.0523789174568698,1.0652754513747074,1.3345885379951714,1.0452598484191695,0.0071190690377003,0.0652307127340547,0.2328075446904018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,158.22000122070312,158.85000610351562,157.00999450683594,158.72000122070312,154.2749481201172,1436100,INTU,1.032062804019915,1.0722597742578728,1.355413837983107,1.0173995405954512,0.0146632634244636,0.0787511555292197,0.25481802802678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,158.22999572753906,159.3300018310547,157.74000549316406,159.16000366210938,154.70260620117188,1410900,INTU,0.9928708035338248,1.0814159562621626,1.3516037239892331,0.9765980219270426,0.0162727816067822,0.0774671639383071,0.2561552631037189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,159.4600067138672,163.82000732421875,159.4600067138672,162.00999450683594,157.47279357910156,1695000,INTU,0.9953273876112304,1.0641287029426063,1.3324870590380729,0.9849127815791188,0.0104146060321115,0.0657717666236141,0.2428921992548753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,162.8000030517578,164.5500030517578,162.5,164.11000061035156,159.5139617919922,1071900,INTU,0.985156363070764,1.063001230066424,1.3278262375971013,0.9789917900086822,0.0061645730620818,0.0633744109847688,0.2379368667087027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,164.02999877929688,164.52999877929688,163.33999633789062,164.2100067138672,159.61119079589844,1185800,INTU,0.9324257985852958,1.052319445781513,1.3382353376998837,0.942840182406444,-0.0104143838211481,0.0605949613071962,0.2508853320468291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,164.13999938964844,165.1300048828125,162.77000427246094,164.85000610351562,160.61473083496094,1098300,INTU,0.9527449383420006,1.0658700269911392,1.3157411324498174,0.9530778204901076,-0.0003328821481071,0.0646457799437241,0.2264433140989392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,164.3800048828125,164.5800018310547,162.5500030517578,163.50999450683594,159.3091583251953,1095400,INTU,0.9747414990778686,1.1095464434841869,1.3221632903069156,0.966664672858564,0.0080768262193046,0.0962718654879786,0.2363782508472665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,163.52000427246094,164.27999877929688,162.25,163.0,158.81224060058594,813700,INTU,0.977668926900757,1.1141865150949004,1.3392998158421483,0.9609362737659176,0.0167326531348394,0.1093127452467497,0.2642182096354273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,163.0800018310547,164.94000244140625,162.92999267578125,164.50999450683594,160.28346252441406,651800,INTU,0.9962921029666127,1.0931144916618727,1.3173006540060546,0.9729510699723092,0.0233410329943034,0.0983892676575177,0.254035622360675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,165.0,166.49000549316406,161.8300018310547,162.2899932861328,158.12049865722656,1385000,INTU,1.043255809240648,1.100161880457434,1.344292664426878,0.9917823196316324,0.0514734896090155,0.1038488733884397,0.2620843743080867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,163.8800048828125,164.67999267578125,162.92999267578125,164.2899932861328,160.06907653808594,903200,INTU,1.045042618948366,1.1000083219839458,1.3241993283882507,0.9854883712686996,0.0595542476796664,0.1120885246236897,0.2483709530998681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,163.88999938964844,164.9600067138672,163.61000061035156,164.39999389648438,160.17630004882812,980800,INTU,1.0557785543997256,1.0887245060974646,1.2968637500983584,0.981540936006692,0.0742376183930335,0.1089181028433391,0.2313458467696223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,164.94000244140625,167.82000732421875,164.6199951171875,167.74000549316406,163.4304962158203,1555400,INTU,1.0332657957584188,1.0538996904089517,1.2133886107579035,0.9694690060853024,0.0637967896731163,0.0821876577327838,0.1675732474091675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,167.75,168.8000030517578,167.13999938964844,168.6699981689453,164.3365936279297,1042600,INTU,1.0203355387571895,1.1004428706022482,1.2159864430360623,0.962138874344328,0.0581966644128616,0.1272062706405085,0.1665422224474295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,169.0,169.7899932861328,167.75,168.4600067138672,164.13198852539062,1058800,INTU,1.01970798454598,1.1102041601799235,1.2176212753638385,0.9712482450100663,0.0484597395359135,0.1412729753413277,0.1753665702270643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,168.63999938964844,169.5800018310547,166.88999938964844,167.5500030517578,163.245361328125,860600,INTU,1.0305579837374543,1.1054657647539157,1.2330449238992425,0.9795485186833895,0.0510094650540647,0.1425543159428273,0.1795158157876475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
