,2020-10-31,2019-11-02,2018-11-03,2017-10-28
Intangible Assets,3650280000.0,4217224000.0,4778192000.0,5319425000.0
Capital Surplus,4949586000.0,4936349000.0,5282222000.0,5250519000.0
Total Liab,9470658000.0,9683453000.0,9170193000.0,10979754000.0
Total Stockholder Equity,11997945000.0,11709188000.0,11268173000.0,10161540000.0
Other Current Liab,439423000.0,414899000.0,253761000.0,598225000.0
Total Assets,21468603000.0,21392641000.0,20438366000.0,21141294000.0
Common Stock,61582000.0,61385000.0,61694000.0,61441000.0
Other Current Assets,5550000.0,65000.0,,3779000.0
Retained Earnings,7236238000.0,6899253000.0,5982697000.0,4910939000.0
Other Liab,2672078000.0,2982569000.0,1852771000.0,1832338000.0
Good Will,12278425000.0,12256880000.0,12252604000.0,12217455000.0
Treasury Stock,-249461000.0,-187799000.0,-58440000.0,-61359000.0
Other Assets,1558295000.0,1636098000.0,110950000.0,117968000.0
Cash,1055860000.0,648322000.0,816591000.0,1047838000.0
Total Current Liabilities,1364986000.0,1508632000.0,1051748000.0,1596332000.0
Deferred Long Term Asset Charges,1503064000.0,1582382000.0,9665000.0,32322000.0
Short Long Term Debt,214586000.0,438465000.0,67000000.0,300000000.0
Other Stockholder Equity,-249461000.0,-187799000.0,-58440000.0,-61359000.0
Property Plant Equipment,1377186000.0,1219989000.0,1154328000.0,1107304000.0
Total Current Assets,2517688000.0,1985126000.0,2112126000.0,2351338000.0
Long Term Investments,86729000.0,77324000.0,30166000.0,27804000.0
Net Tangible Assets,-3930760000.0,-4764916000.0,-5762623000.0,-7375340000.0
Net Receivables,737536000.0,635136000.0,639717000.0,688953000.0
Long Term Debt,5145102000.0,5192252000.0,6265674000.0,7551084000.0
Inventory,608260000.0,609886000.0,586760000.0,550816000.0
Accounts Payable,227273000.0,225270000.0,260919000.0,236629000.0
